gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000002,3,1728425102328373800,0.050688,0.056832,1.208576,17.198592,76.904192,97.96992,316.09984,338.89792
0000000102,3,1728425110245030000,0.043008,0.044032,0.630784,19.445504,84.253952,105.649664,327.538944,350.256384
0000001300,3,1728425110630208800,0.079104,0.079616,0.492032,16.243456,87.96288,109.420544,327.631616,351.26912
0000000701,3,1728425110729788700,0.036352,0.037376,0.445952,15.747328,79.25632,100.672512,323.632896,346.59584
0000001400,3,1728425119077967400,0.078336,0.079104,0.539904,17.614848,91.71968,113.25056,334.866176,358.884864
0000000801,3,1728425119131396600,0.059904,0.061184,0.790016,16.751104,81.9904,103.31392,319.04896,341.654528
0000000202,3,1728425119476104700,0.044288,0.045312,0.582144,18.857216,82.809856,103.972096,321.2416,345.857792
0000001500,3,1728425127253920000,0.062976,0.063232,0.589568,19.569152,87.426816,108.622592,323.480576,347.321344
0000000302,3,1728425127859528700,0.049408,0.050432,0.520448,21.260544,85.171456,106.686464,332.717824,355.063808
0000000901,3,1728425128644261000,0.045568,0.046848,0.530176,19.01952,86.11584,107.099136,329.320192,352.246272
0000001600,3,1728425135723824000,0.089856,0.090368,0.851712,18.86592,86.755584,108.397824,330.828544,354.912768
0000000402,3,1728425136757246200,0.04864,0.049408,0.68736,20.60928,83.995904,105.170176,329.255168,352.04736
0000001001,3,1728425136867332000,0.035584,0.036352,0.551168,16.301056,82.813184,103.884544,319.889408,342.702848
0000001700,3,1728425143427166000,0.064768,0.065792,0.662528,20.133632,90.016,116.763904,331.47904,360.284928
0000000502,3,1728425144788678000,0.081664,0.082688,2.546944,20.671488,85.552896,106.895104,328.241152,351.275008
0000001101,3,1728425144933573600,0.044288,0.045312,0.720896,16.855808,84.22912,105.481472,326.19392,349.035776
0000001800,3,1728425151570274800,0.068096,0.068864,0.637952,18.774528,84.297984,105.307136,325.025792,349.041408
0000000602,3,1728425153051659300,0.05248,0.086784,2.642688,20.122112,103.293952,124.465664,352.702976,375.227648
0000001201,3,1728425153089496600,0.039168,0.040192,0.444416,16.453376,87.160832,108.386816,327.08736,349.9776
0000000003,3,1728425153528691700,0.117504,0.118784,0.654336,17.552896,80.726528,102.13888,324.142336,346.95936
0000001900,3,1728425160167697000,0.176896,0.178432,0.744704,20.278272,93.059328,120.935936,334.18496,358.288384
0000000103,3,1728425161445116200,0.034816,0.035328,2.17728,20.216576,84.192768,105.567488,328.104704,350.949632
0000001301,3,1728425161830462000,0.045824,0.046848,0.68864,16.750592,83.543296,104.838912,328.53888,351.860992
0000000702,3,1728425161930055200,0.044544,0.04608,0.563968,19.010304,83.565056,104.865024,320.978176,343.928576
0000002000,3,1728425167908705500,0.139008,0.139776,0.7616,18.303232,84.00384,109.114112,328.500992,352.61184
0000001401,3,1728425170278263000,0.105728,0.106496,0.807424,21.40928,100.684544,122.692352,341.869824,365.107968
0000000802,3,1728425170331598000,0.04352,0.0448,0.527104,22.432768,87.630336,108.996352,326.822656,349.573888
0000000203,3,1728425170676374300,0.041216,0.04224,0.756992,16.988672,77.92128,99.23072,320.633344,343.499264
0000002100,3,1728425175887058200,0.073472,0.073984,0.48896,17.859584,90.589696,111.44064,334.545664,358.508544
0000001501,3,1728425178454198300,0.058112,0.059392,0.730112,18.639104,86.838528,108.416256,326.051328,348.82304
0000000303,3,1728425179059823900,0.043008,0.043776,0.512512,18.38592,81.185792,102.394624,321.0752,343.968256
0000000902,3,1728425179845027300,0.043776,0.044032,0.52352,16.151552,77.454592,98.813696,320.683264,343.670528
0000002200,3,1728425184067533600,0.058368,0.05888,0.644352,16.941312,84.974592,106.644736,330.134272,353.714176
0000001601,3,1728425186924095500,0.033024,0.03328,0.8256,20.106752,91.173632,112.02048,329.186816,351.968768
0000000403,3,1728425187957461800,0.0448,0.04608,0.735232,19.82976,87.770368,108.948736,328.184064,351.41504
0000001002,3,1728425188067838500,0.0448,0.04608,0.515328,18.15552,80.854528,102.29888,320.011264,344.494592
0000002300,3,1728425193206757600,0.080896,0.081408,0.547072,18.492416,86.565632,113.176832,329.310464,353.56928
0000001701,3,1728425194627415600,0.086784,0.08832,0.894976,18.756864,87.37664,108.83456,329.663232,352.466176
0000000503,3,1728425195988933000,0.037888,0.0384,0.692224,18.519552,82.445312,103.945728,319.347712,342.497792
0000001102,3,1728425196133840600,0.045056,0.04608,0.644352,18.142208,81.813248,103.264512,317.278464,341.320448
0000002400,3,1728425201235404000,0.049664,0.050432,0.511488,18.744576,88.959744,110.711296,332.809472,357.573888
0000001801,3,1728425202770556000,0.050176,0.0512,0.780032,19.689728,89.898752,110.907648,333.846272,356.291584
0000000603,3,1728425204251893800,0.068352,0.069376,0.594688,18.259968,91.264768,114.772992,331.089664,353.660672
0000001202,3,1728425204289671400,0.094464,0.095744,0.713984,22.815744,89.729536,111.243264,330.629376,354.551552
0000000004,3,1728425204728942600,0.04864,0.04992,0.671488,18.427136,78.816256,100.145408,321.032704,343.666432
0000002500,3,1728425209280407300,0.091392,0.092672,0.6656,17.494016,84.67072,110.774272,325.169664,349.6832
0000001901,3,1728425211367799600,0.02432,0.024576,0.34176,17.226496,89.24288,110.519808,332.750848,355.315456
0000000104,3,1728425212645448400,0.04992,0.050688,0.691968,18.990336,83.030272,104.457984,329.675776,352.603648
0000001302,3,1728425213030762500,0.041216,0.041984,0.555776,17.006848,83.597312,104.690176,325.225216,348.394496
0000000703,3,1728425213130207200,0.047872,0.049152,2.194176,16.881408,79.38816,100.833024,320.356608,343.4752
0000002600,3,1728425217462555400,0.045568,0.04608,0.521728,15.233024,64.483072,86.041856,304.548864,328.548864
0000002001,3,1728425219109033200,0.047872,0.048896,0.77312,19.737344,89.714176,111.01312,330.36672,353.961216
0000001402,3,1728425221478542600,0.046592,0.047872,2.135552,18.689792,98.21184,119.587584,342.747648,365.603584
0000000803,3,1728425221531911200,0.043264,0.044288,2.674432,19.06048,87.282176,108.608,328.725248,351.448064
0000000204,3,1728425221876651500,0.044288,0.045312,0.604416,15.853824,76.573184,97.846784,319.369472,344.532992
0000002700,3,1728425225596210700,0.085248,0.08576,0.710656,18.14784,92.34048,114.888704,329.28512,353.39392
0000002101,3,1728425227087436500,0.04224,0.04352,0.699648,19.702272,89.878528,111.327488,333.80096,356.83584
0000001502,3,1728425229654479600,0.05248,0.053504,0.798208,21.170944,86.096384,107.379456,328.176896,351.074816
0000000304,3,1728425230260094200,0.044032,0.045056,0.749056,17.556992,81.690624,102.981888,322.387712,345.338368
0000000903,3,1728425231045258200,0.054784,0.056064,1.138944,20.93184,86.866688,108.043776,328.017664,349.488896
0000002800,3,1728425233614253000,0.073728,0.074752,0.607488,18.205184,89.339904,116.932096,325.351936,348.222464
0000002201,3,1728425235268070100,0.046336,0.047616,0.54272,19.491072,89.989888,111.167744,328.801792,351.741952
0000001602,3,1728425238124409000,0.049408,0.050176,0.495104,19.572736,88.289024,109.60384,330.50752,355.299328
0000000404,3,1728425239157800000,0.043264,0.044544,0.508928,21.000448,85.216,106.364672,327.138304,350.154496
0000001003,3,1728425239267960800,0.039424,0.040704,0.640256,16.702208,82.056448,103.41632,321.555712,344.418304
0000002900,3,1728425241792164000,0.077568,0.078848,0.849664,18.532608,87.176192,108.72576,326.177024,349.965312
0000002301,3,1728425244407065000,0.054016,0.05504,0.71424,19.033856,89.5104,111.789824,335.493888,358.335744
0000001702,3,1728425245827651800,0.052224,0.053504,0.66688,20.201472,86.446336,107.675648,329.804288,352.957696
0000000504,3,1728425247189197300,0.041984,0.043008,0.570624,20.654848,84.453888,105.779968,318.710784,341.677824
0000001103,3,1728425247334171400,0.0448,0.045824,0.60032,16.299008,81.151744,102.535168,321.776896,344.705024
0000003000,3,1728425250412505600,0.047872,0.048384,0.612608,18.721024,88.290816,113.82912,330.189056,354.336256
0000002401,3,1728425252435657700,0.10752,0.109312,0.644352,19.382528,90.459392,111.805696,330.627584,353.506304
0000001802,3,1728425253970867700,0.050176,0.051456,0.528128,18.767872,88.721664,110.114048,330.216192,353.675776
0000000604,3,1728425255452117000,0.04096,0.04224,0.784128,21.080576,104.043008,125.307392,352.571136,375.557376
0000001203,3,1728425255489962200,0.039168,0.040448,0.471808,18.40256,87.98848,109.085696,342.47808,365.304832
0000000005,3,1728425255929268500,0.037632,0.038912,0.624896,16.842752,80.05504,101.276416,325.285632,348.190464
0000003100,3,1728425257989879800,0.067328,0.068352,0.553984,19.39712,100.063744,125.084416,344.29696,372.5824
0000002501,3,1728425260480802800,0.060672,0.062208,0.630784,17.972736,87.538944,108.655872,324.231424,347.124992
0000001902,3,1728425262568117000,0.048128,0.049408,0.517888,20.870912,89.19168,110.371328,335.044864,358.351104
0000000105,3,1728425263845634000,0.047104,0.048384,1.251328,26.620928,89.752064,112.203776,327.383552,349.722368
0000001303,3,1728425264231000300,0.050944,0.052224,1.698304,17.349632,82.283008,103.644672,327.922432,351.002624
0000000704,3,1728425264330519000,0.040448,0.041472,0.768,16.920064,83.671552,104.9344,320.74496,343.525632
0000003200,3,1728425266694456600,0.077056,0.077312,0.465152,18.800128,91.088384,112.708352,335.708672,360.140544
0000002601,3,1728425268663090700,0.075264,0.0768,0.876544,19.841024,93.595904,114.84544,334.25664,356.347648
0000002002,3,1728425270309321200,0.041984,0.042752,0.672256,20.920832,90.495488,111.868416,330.43968,352.679936
0000001403,3,1728425272678790700,0.045056,0.046848,0.7808,19.443712,103.29344,124.3456,341.754112,364.748032
0000000804,3,1728425272732184000,0.041216,0.04224,0.524032,21.740544,88.169728,109.46432,326.275584,348.470528
0000000205,3,1728425273076829400,0.036352,0.03712,0.289536,15.432448,74.934272,98.086912,318.49856,341.33632
0000003300,3,1728425274459943700,0.061184,0.061696,0.513024,16.487424,88.404736,109.380864,330.335744,354.231296
0000002701,3,1728425276796554000,0.04864,0.049408,0.649216,19.0208,91.015424,112.30976,326.859264,348.314368
0000002102,3,1728425278287817000,0.054784,0.055808,1.727232,24.347904,95.35232,116.47488,336.560384,359.533568
0000001503,3,1728425280854780700,0.043264,0.044288,0.584192,19.993344,87.786752,109.245696,327.170048,349.996032
0000000305,3,1728425281460252400,0.033792,0.03456,0.662784,17.411072,81.407232,104.551168,320.613632,343.282944
0000000904,3,1728425282245524500,0.049664,0.050944,0.774912,17.66656,84.041728,106.060032,326.538752,349.093888
0000003400,3,1728425283467604000,0.075008,0.169216,0.551168,17.832704,88.990208,110.277376,329.754112,353.899008
0000002801,3,1728425284814618000,0.157952,0.160256,0.941056,19.450368,90.7072,113.025792,335.32544,359.183872
0000002202,3,1728425286468331500,0.042752,0.043776,0.639232,20.473088,89.459968,110.745856,329.111296,353.497344
0000001603,3,1728425289324654800,0.042496,0.04352,0.5824,19.354624,86.444288,107.80672,330.865408,353.357312
0000000405,3,1728425290358016300,0.047616,0.04864,0.609792,19.112448,85.062912,106.366208,327.287552,352.293632
0000001004,3,1728425290468224000,0.039936,0.040704,0.444928,15.70176,91.533824,113.62816,334.023936,357.074176
0000003500,3,1728425291545836500,0.06912,0.069632,0.61696,17.248256,87.79264,114.854912,331.011584,355.410688
0000002901,3,1728425292992370200,0.03584,0.036352,0.616192,17.142784,86.028288,107.069184,324.38528,347.394816
0000002302,3,1728425295607323100,0.048128,0.049152,0.573696,19.01824,88.43264,109.696256,325.321216,348.04608
0000001703,3,1728425297027980800,0.05376,0.05504,1.875968,21.34272,88.144896,109.497856,332.92544,355.761664
0000000505,3,1728425298389499400,0.051968,0.052992,0.679424,19.115776,85.542912,106.728704,332.02176,354.831872
0000001104,3,1728425298534406400,0.041984,0.043264,0.5568,14.409984,80.666368,101.937152,317.039104,339.803904
0000003600,3,1728425299665197000,0.212224,0.213248,0.65152,17.494528,95.065344,120.962304,340.893696,364.699136
0000003001,3,1728425301613164000,0.049408,0.050176,0.679168,19.518976,91.620864,113.029376,336.122624,359.100928
0000002402,3,1728425303635939800,0.042496,0.04352,0.509184,20.523776,90.088448,111.718656,330.676992,354.456064
0000001803,3,1728425305171139800,0.054528,0.055552,0.71936,21.366528,89.237248,110.494464,332.521984,355.507712
0000000605,3,1728425306652423000,0.043008,0.044032,0.68736,18.612992,91.04384,112.348416,328.888064,351.945984
0000001204,3,1728425306690206700,0.042752,0.044032,0.475904,22.0672,87.549952,108.80768,329.389568,352.231424
0000000006,3,1728425307129549600,0.051712,0.052736,0.594944,18.231808,78.883328,101.939712,317.565184,340.386048
0000003700,3,1728425307676442600,0.045056,0.045824,0.530176,17.024512,96.208128,118.18624,336.618496,360.697088
0000003101,3,1728425309190159600,0.045312,0.045568,0.35968,18.118144,90.1824,111.475968,334.850816,358.584064
0000002502,3,1728425311681060900,0.047616,0.048896,0.517888,19.4432,92.571648,114.14528,331.981056,355.244032
0000001903,3,1728425313768408800,0.041472,0.042496,1.49504,20.360192,87.45984,108.74752,326.787072,349.722112
0000000106,3,1728425315046042400,0.044288,0.045056,0.648704,18.939904,84.459264,105.803264,328.452352,351.118848
0000001304,3,1728425315431267600,0.046592,0.047872,0.721664,16.862208,83.140352,104.442624,324.61568,347.520512
0000000705,3,1728425315530822100,0.04224,0.043264,0.501504,16.235776,80.082432,101.35296,335.649792,358.72384
0000003800,3,1728425315778467800,0.10112,0.101888,0.585728,14.578432,104.017152,130.606336,346.428416,370.511872
0000003201,3,1728425317894699300,0.202752,0.205312,1.083904,21.07904,96.690688,118.075904,334.055168,363.067904
0000002602,3,1728425319863241700,0.052224,0.053248,0.5632,20.072448,91.651072,113.083392,338.5088,361.326592
0000002003,3,1728425321509647400,0.048128,0.049152,0.645632,20.11904,88.989184,112.149248,327.381504,349.1392
0000003900,3,1728425323837280300,0.076544,0.077824,0.655872,17.667584,109.965824,136.105216,352.376832,376.421888
0000001404,3,1728425323878982400,0.045824,0.047104,0.460288,36.258304,118.544384,139.826944,356.81664,379.576064
0000000805,3,1728425323932457200,0.041984,0.043264,0.9472,19.172864,86.648576,107.942912,326.466048,349.074944
0000000206,3,1728425324277134000,0.039168,0.040192,0.428288,20.196608,82.086656,103.306752,319.535104,342.602496
0000003301,3,1728425325660384800,0.05376,0.05504,0.631552,19.36256,93.732352,115.066112,336.301568,359.168512
0000002702,3,1728425327996782600,0.055296,0.056064,0.684032,21.874944,92.425472,113.6128,336.794368,359.789056
0000002103,3,1728425329487990800,0.03968,0.040704,0.681472,21.753344,3212.318976,3233.230592,3454.333184,3477.349888
0000001504,3,1728425332055017500,0.045312,0.04608,0.624128,19.899648,89.68704,111.080448,337.954304,360.629248
0000004000,3,1728425332642820600,0.109056,0.109824,0.585472,16.345856,106.241792,127.91936,342.4832,366.646016
0000000306,3,1728425332660558800,0.053504,0.054272,0.529664,30.6304,104.766464,125.978112,334.002688,356.928
0000000905,3,1728425333445854700,0.061696,0.062976,0.636672,20.099072,85.26464,106.517248,330.437888,352.798208
0000003401,3,1728425334668235500,0.045312,0.046336,0.865024,19.266048,93.276416,114.34496,340.018176,363.130112
0000002802,3,1728425336014858000,0.04864,0.049664,0.489728,18.720256,91.223808,112.499968,334.569472,357.449216
0000002203,3,1728425337668611800,0.041472,0.042752,0.621568,17.951232,85.872128,107.221504,330.717184,354.128384
0000004100,3,1728425340179295700,0.094208,0.095232,0.807168,20.397568,113.061632,134.6368,353.951488,378.23104
0000001604,3,1728425340524881200,0.025088,0.025344,0.316672,15.3344,83.057408,104.478208,322.9568,345.050368
0000000406,3,1728425341558342000,0.047872,0.048896,0.716544,18.731776,82.631168,103.998976,328.09728,351.325184
0000001005,3,1728425341668447700,0.082176,0.0832,0.818432,18.2336,83.07584,104.35456,321.320192,344.36736
0000003501,3,1728425342745982500,0.04352,0.0448,0.778752,19.033856,94.644224,115.976192,337.116416,358.85184
0000002902,3,1728425344192653300,0.0448,0.045824,0.654848,21.983232,93.732352,114.913792,336.140032,361.790464
0000002303,3,1728425346807553500,0.050944,0.051968,1.664512,21.544192,91.596032,113.240576,336.758016,359.739904
0000001704,3,1728425348228121300,0.042496,0.043264,0.81536,19.507968,89.789184,110.93504,330.011136,352.804864
0000004200,3,1728425348815374600,0.141824,0.14336,0.974336,15.782912,89.942272,115.950336,333.919232,358.223616
0000000506,3,1728425349589773600,0.042752,0.04352,0.585216,20.073728,81.619712,102.723328,318.537728,341.583104
0000001105,3,1728425349734625300,0.04736,0.04864,2.47808,18.33856,84.006656,105.176576,326.500352,349.549824
0000003601,3,1728425350865481200,0.054272,0.055552,0.763904,31.582976,129.687808,150.8672,388.722944,411.600896
0000003002,3,1728425352813202000,0.074752,0.07552,0.77568,20.646912,95.684608,117.598976,397.097216,419.116544
0000002403,3,1728425354836264000,0.048896,0.04992,0.689408,19.332352,88.752896,110.097408,330.831616,354.235392
0000001804,3,1728425356371394300,0.043776,0.0448,0.71808,20.233472,90.710784,112.047616,330.30016,353.16096
0000000606,3,1728425357852785200,0.056064,0.056832,0.644352,21.509888,91.30496,114.35392,328.512768,351.37792
0000001205,3,1728425357890467600,0.04608,0.04736,0.622592,23.645696,88.479488,109.524992,328.28288,350.904576
0000000007,3,1728425358329848300,0.044032,0.045056,0.50176,18.587392,80.120832,101.267968,325.696512,350.967552
0000004300,3,1728425358697247200,0.110848,0.112128,1.041408,15.753984,88.050688,109.686784,332.73472,357.338624
0000003701,3,1728425358876708000,0.102144,0.10368,0.803584,16.637696,89.46304,110.578944,326.852608,349.703936
0000003102,3,1728425360390408000,0.039936,0.04096,0.510976,19.44192,90.842112,112.174848,335.062528,357.925376
0000002503,3,1728425362881365200,0.046848,0.047872,2.080256,23.145472,93.099008,114.377728,333.717248,356.198144
0000001904,3,1728425364968885800,0.051712,0.05248,0.813056,19.600128,89.985536,111.314432,337.929216,360.953088
0000000107,3,1728425366246291700,0.045056,0.046592,0.71936,19.567104,84.279296,105.480448,327.281152,350.21952
0000001305,3,1728425366631558000,0.0384,0.039424,0.714752,18.932992,84.583168,107.558656,323.475712,346.678016
0000000706,3,1728425366731042300,0.042752,0.044288,0.621056,15.958016,79.397376,100.644608,330.95552,355.161344
0000004400,3,1728425366815590700,0.074752,0.076032,0.58368,14.220032,86.238976,107.9168,323.283968,347.680768
0000003801,3,1728425366978937900,0.03968,0.04096,0.519424,16.353536,98.623744,119.727104,335.123968,358.125824
0000003202,3,1728425369095022800,0.045824,0.046848,0.778496,21.6832,92.75264,114.074624,336.416,360.106496
0000002603,3,1728425371063471900,0.045824,0.046848,0.737024,19.893504,90.373376,111.742464,332.328704,353.507328
0000002004,3,1728425372709780000,0.041216,0.04224,0.634368,19.923968,90.426112,111.702528,325.160192,348.18048
0000003901,3,1728425375037869000,0.050176,0.0512,0.709888,19.767552,101.146112,122.54464,343.38944,366.464256
0000001405,3,1728425375079226000,0.047616,0.048384,1.846272,28.283904,106.61504,129.578496,348.950528,371.64288
0000000806,3,1728425375132694000,0.070912,0.071936,0.493312,22.248448,87.895808,109.155072,331.636992,355.525632
0000000207,3,1728425375477371400,0.043264,0.044288,0.69632,17.504512,84.041984,105.211136,328.306432,352.730368
0000004500,3,1728425375803557000,0.121088,0.122368,0.779264,15.803392,87.314688,112.825088,328.688128,354.124032
0000003302,3,1728425376860685800,0.097024,0.09856,0.712448,19.422976,92.754432,114.154752,337.550592,360.321792
0000002703,3,1728425379197011200,0.04352,0.045312,1.903616,21.582336,92.59904,113.891072,335.951616,358.861568
0000002104,3,1728425380688301600,0.048384,0.049664,0.542208,19.3024,90.65728,111.87456,340.3392,362.835712
0000001505,3,1728425383255317000,0.056576,0.057856,0.715264,19.676672,89.464832,110.766848,334.121472,357.256704
0000004001,3,1728425383843090000,0.050176,0.050944,0.728576,17.934592,119.759616,140.898816,361.296384,384.38784
0000000307,3,1728425383860882000,0.04096,0.041984,0.497152,31.704576,146.55744,167.797504,383.719424,407.642624
0000004600,3,1728425383894002200,0.127232,0.12928,0.57984,28.82944,132.977408,155.440384,374.464512,398.443008
0000000906,3,1728425384645993500,0.04224,0.043264,0.551168,18.782976,85.630976,107.026432,329.142528,353.261568
0000003402,3,1728425385868541200,0.043264,0.044032,0.646656,20.80256,96.660992,117.9136,338.469888,361.36064
0000002803,3,1728425387215127800,0.051712,0.05248,3.021568,22.36416,93.50656,115.011584,338.124544,361.011712
0000002204,3,1728425388868884000,0.039168,0.039936,0.4864,19.24224,88.315904,111.7056,330.34496,353.41056
0000004101,3,1728425391379579000,0.043008,0.044288,0.662016,19.265536,94.78784,115.666432,338.617088,361.235456
0000001605,3,1728425391725145300,0.065792,0.067584,0.685312,17.492224,82.700288,103.789824,319.004672,341.934848
0000004700,3,1728425392597980400,0.097024,0.097536,0.53376,16.175104,95.429376,117.869824,340.68352,364.858624
0000000407,3,1728425392758608100,0.041984,0.043008,0.544,16.453376,79.220736,100.38016,320.736512,342.126848
0000001006,3,1728425392868767200,0.045056,0.045824,0.56576,16.280832,85.968384,107.196416,326.934528,350.060288
0000003502,3,1728425393946321200,0.05504,0.056064,0.672768,19.266048,93.207808,114.548224,330.829056,355.41504
0000002903,3,1728425395392939300,0.042752,0.043776,0.527104,19.262464,89.672192,112.915456,332.879104,355.611904
0000002304,3,1728425398007851500,0.047104,0.048128,0.621824,19.933696,95.106304,116.5376,334.00448,356.78976
0000001705,3,1728425399428413000,0.046336,0.047616,0.726272,21.158912,87.920128,110.975488,328.909824,351.99232
0000004201,3,1728425400015593700,0.04224,0.043264,0.708096,19.29984,95.963904,116.997632,336.056576,359.022336
0000004800,3,1728425400230339800,0.156672,0.157696,0.5696,15.458304,96.838656,118.766592,336.175872,360.410368
0000000507,3,1728425400790043400,0.045568,0.046336,0.51968,18.477312,84.281856,105.58592,329.241344,352.094976
0000001106,3,1728425400934848000,0.043264,0.044288,0.701184,18.549504,85.438208,106.708736,324.212224,346.322944
0000003602,3,1728425402065888500,0.071168,0.072448,0.697344,19.718912,93.690112,115.023872,331.230976,354.258944
0000003003,3,1728425404013403400,0.045824,0.047104,1.740032,26.238208,102.184704,123.522816,342.25152,364.246016
0000002404,3,1728425406036536300,0.057856,0.058624,0.756224,20.860416,95.365376,116.89984,336.45184,359.30112
0000001805,3,1728425407571653000,0.146688,0.147968,1.921792,17.425408,80.98816,103.682816,323.664896,346.701568
0000004900,3,1728425408342398200,0.04864,0.051712,0.598528,17.476096,92.737024,114.485248,335.269632,359.81952
0000000607,3,1728425409053000200,0.051456,0.05248,0.552704,19.987968,90.859264,112.096,327.96288,350.764032
0000001206,3,1728425409090667300,0.040192,0.041216,0.603648,23.136,88.585216,109.668096,328.977152,351.753984
0000000008,3,1728425409530145000,0.046848,0.048128,0.5248,16.986112,82.518784,104.777216,327.1424,350.226432
0000004301,3,1728425409897697000,0.08576,0.08704,0.553216,17.769728,97.8112,119.224064,339.835136,362.743808
0000003702,3,1728425410076921300,0.6464,0.64896,2.478848,18.824448,90.931712,112.670464,329.209856,351.948288
0000003103,3,1728425411590623700,0.050688,0.051712,0.619776,19.263232,92.79616,113.965056,333.869312,356.818176
0000002504,3,1728425414081663200,0.04352,0.0448,0.920832,19.126528,89.567232,110.884608,332.247552,355.591168
0000001905,3,1728425416169010000,0.05248,0.05376,0.86272,21.797376,95.450624,116.673536,343.432448,366.255872
0000000108,3,1728425417446515200,0.047616,0.04864,0.703744,17.682944,72.399872,93.670656,314.939136,338.440192
0000001306,3,1728425417831918300,0.055808,0.057344,0.82304,19.073536,83.751936,105.372672,324.128,346.850304
0000000707,3,1728425417931341800,0.041216,0.041984,0.62464,16.166912,78.699008,100.067072,329.841408,352.809472
0000004401,3,1728425418016126000,0.04224,0.04352,0.83584,16.718336,91.84128,113.184512,330.928384,353.963776
0000003802,3,1728425418179157200,0.039168,0.039936,0.549632,18.441472,98.583808,119.936768,338.773248,361.627904
0000003203,3,1728425420295540200,0.046592,0.047872,0.589568,19.028224,90.232064,111.675904,336.100608,359.08224
0000002604,3,1728425422263820800,0.04608,0.047104,0.650752,19.823616,92.034304,113.567232,333.102848,356.61696
0000002005,3,1728425423910123000,0.05632,0.057344,2.4128,21.44256,89.704448,111.009792,327.273984,350.106368
0000003902,3,1728425426237998300,0.051968,0.052736,0.563456,18.703616,119.294976,140.547584,359.803392,382.780416
0000001406,3,1728425426279480000,0.04992,0.0512,0.553984,24.379648,123.94752,145.27872,363.874048,386.895104
0000000807,3,1728425426333013000,0.042752,0.043776,0.6976,20.566016,94.081536,115.1872,337.028608,359.744256
0000000208,3,1728425426677538800,0.049152,0.050432,0.5504,16.363264,80.344832,104.097536,318.372096,341.377536
0000004501,3,1728425427003815000,0.045056,0.04608,0.515328,16.588544,92.957952,114.132992,338.190336,360.687872
0000003303,3,1728425428060885500,0.051712,0.05248,2.377728,20.560384,92.385792,113.560832,336.315136,359.459072
0000002704,3,1728425430397309700,0.053504,0.054784,0.584448,19.697664,92.165632,113.329152,335.305984,358.157824
0000002105,3,1728425431888527400,0.041728,0.043008,0.732928,19.470592,92.877056,114.258176,332.232192,355.179008
0000001506,3,1728425434455564800,0.058112,0.059136,2.330624,21.323776,88.572672,109.868544,325.517568,348.43008
0000004002,3,1728425435043369200,0.04352,0.0448,0.644864,19.643392,138.891776,160.07296,380.40448,403.506432
