gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000001200,3,1728426837992109300,0.084736,0.084224,0.466432,23.172096,88.06144,112.585728,332.506624,356.795648
0000000102,3,1728426845763369000,0.049152,0.048128,0.771072,19.203072,83.600384,104.915456,322.5088,347.4368
0000001300,3,1728426846737175600,0.168448,0.167424,0.954624,18.409216,84.123136,105.293056,327.012096,350.902016
0000000701,3,1728426847897410000,0.062464,0.061696,0.814592,18.008064,81.645312,103.194624,323.894528,346.481408
0000000202,3,1728426853765148000,0.051968,0.050944,3.3408,22.64576,85.206016,106.628608,329.820928,352.651008
0000001400,3,1728426854995161900,0.123392,0.122112,0.948736,19.662336,82.396672,107.008,321.859072,346.0928
0000000801,3,1728426856208141000,0.050688,0.04992,0.720384,19.43808,90.19264,111.563008,334.646784,357.554944
0000000302,3,1728426861921022200,0.050688,0.049664,0.686592,21.497088,84.663552,105.94944,324.512,348.082944
0000001500,3,1728426863515328500,0.121344,0.120576,0.946432,20.615168,84.616448,106.173184,322.383104,346.303744
0000000901,3,1728426864181288400,0.05504,0.05376,0.817664,18.26688,83.88608,105.10336,327.774976,350.683136
0000000402,3,1728426870903580400,0.0512,0.04992,0.601344,22.338816,86.763264,107.972864,325.817088,350.82496
0000001600,3,1728426871976917200,0.060672,0.06016,0.551424,17.423104,83.380736,109.643264,332.282368,356.46976
0000001001,3,1728426872382148400,0.047616,0.046592,0.699904,15.826688,82.212608,103.499264,326.105088,348.592128
0000000502,3,1728426880006337000,0.052224,0.051456,0.78848,22.355712,102.180608,123.653888,346.89408,371.491584
0000001700,3,1728426880050641400,0.124416,0.12288,0.873984,23.035904,92.033024,113.763584,340.126464,364.833536
0000001101,3,1728426880328215800,0.042752,0.041728,0.634368,19.879936,93.93152,115.121152,330.863104,353.929728
0000000602,3,1728426888274857500,0.043776,0.042496,0.591616,21.748992,87.382016,108.493312,331.716608,354.64832
0000001800,3,1728426888806158800,0.08448,0.084224,0.53504,15.602432,80.82048,105.273344,318.3936,342.523392
0000000003,3,1728426888901930200,0.050176,0.049408,3.015424,18.591232,78.893568,100.151808,323.264,372.915968
0000001201,3,1728426889192401700,0.042752,0.041984,0.745216,21.087232,82.188032,102.971904,324.735488,347.886336
0000000103,3,1728426896963797500,0.071168,0.069632,0.729088,19.8272,82.75456,104.063232,323.980544,346.535168
0000001900,3,1728426897813633800,0.173312,0.172544,0.651264,19.468032,85.42208,110.92096,327.836928,351.884288
0000001301,3,1728426897937271300,0.047616,0.046592,0.613376,16.943872,82.183424,103.62368,322.582528,345.509888
0000000702,3,1728426899097769000,0.054272,0.053504,0.850432,20.669696,82.610688,103.835904,324.297216,347.174912
0000000203,3,1728426904965324300,0.040192,0.039168,0.609024,19.429888,81.413888,102.758656,319.88864,343.05024
0000001401,3,1728426906195572700,0.05248,0.051456,0.61056,18.129152,83.641344,105.030656,330.513664,353.447168
0000002000,3,1728426906483395600,0.096,0.095488,0.825856,18.406144,87.62368,109.046784,328.347904,352.457984
0000000802,3,1728426907408378400,0.04736,0.046336,1.66272,20.388096,77.869056,99.17952,322.534656,344.01792
0000000303,3,1728426913121180700,0.029696,0.029184,0.641536,20.32,83.502848,104.693504,325.452288,351.42912
0000002100,3,1728426914491793200,0.1152,0.114176,0.617984,17.89568,87.154944,113.362432,332.128,357.035776
0000001501,3,1728426914715506200,0.023552,0.02304,0.454144,16.617728,86.555136,107.802624,328.67328,351.543808
0000000902,3,1728426915381538000,0.057856,0.056832,0.744448,18.812928,81.692672,102.993664,318.26176,342.946304
0000000403,3,1728426922103839200,0.041984,0.040704,0.484608,19.826176,83.091968,104.465664,325.467904,347.81568
0000002200,3,1728426922831847700,0.069632,0.068864,0.574208,16.195072,80.143616,101.154304,319.97312,343.752704
0000001601,3,1728426923177216800,0.046848,0.04608,0.488704,17.371136,84.475392,105.840128,324.611328,347.516928
0000001002,3,1728426923582386400,0.046592,0.045312,2.495744,18.647808,81.143552,102.461184,315.423744,337.468672
0000002300,3,1728426930784800000,0.039424,0.038912,0.41472,18.485248,83.658752,108.662784,326.853888,350.504704
0000000503,3,1728426931206568200,0.040192,0.033536,0.448,15.115008,90.50112,113.222912,333.394432,356.465664
0000001701,3,1728426931250856700,0.027392,0.02688,0.603392,19.365888,88.65664,110.190336,334.750208,357.637376
0000001102,3,1728426931528464100,0.036096,0.035328,0.35712,16.478208,86.084608,107.192576,323.453184,347.658752
0000002400,3,1728426938830058800,0.079104,0.078336,0.425728,18.841856,85.72032,112.286208,327.741696,351.223552
0000000603,3,1728426939475120600,0.0448,0.04352,0.844288,18.274816,81.465344,102.87872,322.559744,345.236736
0000001801,3,1728426940006437000,0.116736,0.115456,0.724992,17.05088,83.563264,104.644096,325.718784,348.84992
0000000004,3,1728426940102292700,0.045312,0.044032,0.621568,15.26016,74.41536,95.472896,309.472256,332.083456
0000001202,3,1728426940392649500,0.041984,0.04096,0.611072,18.444544,83.805696,104.916736,322.473728,346.808832
0000002500,3,1728426946851506000,0.05376,0.053248,0.48896,19.741184,94.486528,115.896832,340.344064,364.658176
0000000104,3,1728426948163909400,0.030464,0.030208,0.331008,17.526016,80.954112,103.186944,320.363264,342.475008
0000001901,3,1728426949013928200,0.051456,0.050432,0.573952,18.40768,87.76192,109.20192,326.299392,349.202176
0000001302,3,1728426949137475300,0.04608,0.045056,2.040832,18.51648,83.401216,104.726784,322.36928,345.077248
0000000703,3,1728426950298110500,0.053504,0.052224,0.66048,19.766528,83.506432,107.11424,322.833408,346.27328
0000002600,3,1728426954851946800,0.224512,0.224,0.904192,17.385728,84.809216,105.822208,331.245312,355.408128
0000000204,3,1728426956165677600,0.111872,0.11008,0.708352,18.817792,81.34784,102.784768,321.800192,346.409984
0000001402,3,1728426957395964000,0.0512,0.050432,0.608768,19.54816,73.964288,95.329536,311.343616,336.28928
0000002001,3,1728426957683614700,0.059904,0.058624,0.677632,15.625472,87.872512,109.266688,332.637184,356.013056
0000000803,3,1728426958608619000,0.05248,0.0512,0.584192,19.228416,84.04736,105.385728,324.45952,347.755776
0000002700,3,1728426963122107100,0.071168,0.070912,0.706048,18.446592,89.356288,110.454784,331.5648,355.519488
0000000304,3,1728426964321583000,0.048896,0.048128,0.681216,18.312704,81.587456,102.916352,324.516864,347.28064
0000002101,3,1728426965692142600,0.04352,0.042496,0.88576,19.149568,94.929408,116.169472,339.430912,362.013184
0000001502,3,1728426965915915000,0.0512,0.050176,3.309312,20.290048,85.788928,107.004672,329.876736,353.192448
0000000903,3,1728426966581864400,0.045568,0.044544,0.568832,18.836736,84.003584,106.49856,325.452544,348.201728
0000002800,3,1728426971307413500,0.101632,0.100352,0.60032,18.971648,91.968256,113.887744,332.976896,357.888256
0000000404,3,1728426973304061400,0.047616,0.046336,0.601856,19.573248,84.583168,105.799424,324.754432,347.121664
0000002201,3,1728426974032105000,0.062464,0.06144,0.894208,17.458688,87.195392,108.573696,323.894784,346.88
0000001602,3,1728426974377468200,0.0448,0.043008,1.37216,19.716096,86.074368,107.404544,325.542656,348.783104
0000001003,3,1728426974782639600,0.043776,0.042752,0.67456,16.930048,84.913408,106.041088,325.501952,348.543488
0000002900,3,1728426979424252700,0.114944,0.11392,0.63616,17.936128,90.702336,112.328448,326.722816,350.52416
0000002301,3,1728426981985306400,0.077312,0.075264,0.634368,21.065984,92.578816,113.873408,332.589312,355.487232
0000000504,3,1728426982406862800,0.040448,0.03968,0.6016,16.670208,93.654528,114.841088,335.504896,358.424064
0000001702,3,1728426982451111700,0.027392,0.026368,0.493056,18.28096,86.755584,108,340.12544,363.02848
0000001103,3,1728426982728808700,0.048384,0.04736,0.613888,16.530432,87.280128,108.764928,325.353472,347.356672
0000003000,3,1728426988382093300,0.096,0.091904,0.700416,18.116352,88.932608,113.752064,327.330816,351.456768
0000002401,3,1728426990030185500,0.02688,0.026624,0.390144,17.274368,86.358528,107.80544,326.279168,349.263104
0000000604,3,1728426990675399400,0.036096,0.034816,0.499712,16.844288,80.07552,101.408256,323.301888,348.114432
0000001802,3,1728426991206655700,0.027648,0.02688,0.448,16.902656,84.161792,105.563136,325.78048,349.66144
0000000005,3,1728426991302494700,0.048128,0.046848,0.506624,18.18752,76.676864,97.810944,321.987072,344.971008
0000001203,3,1728426991592903400,0.052224,0.0512,0.548096,21.414656,87.588352,109.179648,334.85568,357.554176
0000003100,3,1728426996961982500,0.087808,0.087552,0.499968,18.38592,88.765184,109.655552,333.345792,357.815808
0000002501,3,1728426998051801000,0.047872,0.046592,0.702976,20.167424,91.168512,112.506112,329.793024,353.178112
0000000105,3,1728426999364148200,0.049152,0.048128,0.683264,18.612736,80.877312,101.47456,323.335936,345.929984
0000001902,3,1728427000214202400,0.049152,0.048128,0.5056,20.169472,86.548224,107.755776,327.753984,350.283776
0000001303,3,1728427000337865200,0.047104,0.04608,0.616704,16.192512,81.688064,102.779392,322.167552,345.087744
0000000704,3,1728427001498244900,0.032256,0.031232,0.621056,17.650432,83.003136,104.228352,323.616,345.88672
0000002601,3,1728427006052203300,0.041984,0.04096,0.672256,19.310592,91.006976,112.337408,331.625472,354.489344
0000003200,3,1728427006167601700,0.085248,0.083968,0.716544,15.860992,86.54592,113.094656,333.241088,357.534464
0000000205,3,1728427007365969400,0.071424,0.069888,0.657408,20.955136,79.88736,103.511552,319.741952,342.625024
0000001403,3,1728427008596021500,0.050432,0.049408,0.683008,21.975808,93.115136,114.459904,345.666048,368.749824
0000002002,3,1728427008883889400,0.029696,0.028928,0.63104,18.945792,89.57696,110.749184,343.143424,367.478272
0000000804,3,1728427009808878000,0.0448,0.043776,0.817408,18.999808,85.289728,106.432256,323.96544,346.923264
0000003300,3,1728427014213707300,0.163328,0.161536,0.695808,18.454784,90.769152,112.452608,337.469184,361.336832
0000002701,3,1728427014322601200,0.040192,0.038912,0.631296,16.57088,86.311168,107.263232,328.414464,351.443968
0000000305,3,1728427015521851400,0.045568,0.0448,0.473344,19.691008,84.172288,105.514752,324.255744,346.491392
0000002102,3,1728427016892375000,0.097024,0.096,0.659968,21.115904,90.12096,111.413504,337.814784,361.375744
0000001503,3,1728427017116191000,0.052992,0.052224,0.580608,17.164032,96.822272,120.12544,334.84544,357.926912
0000000904,3,1728427017782143700,0.041216,0.040448,0.81664,19.971584,87.399936,108.918528,328.384,351.530496
0000003400,3,1728427022257671200,0.137472,0.13568,0.862208,18.51904,96.06912,118.201344,341.82144,365.796864
0000002801,3,1728427022507918600,0.046848,0.045568,0.662784,17.33248,101.140992,122.640384,343.370496,366.431232
0000000405,3,1728427024504193300,0.037376,0.036864,1.212928,18.42304,82.00192,103.987712,324.90496,347.832576
0000002202,3,1728427025232415500,0.054016,0.052736,0.602624,19.813376,87.40096,108.76032,326.195712,349.292544
0000001603,3,1728427025577874200,0.041216,0.040448,0.455168,15.425024,81.06752,102.373376,323.808256,346.615552
0000001004,3,1728427025982877200,0.047616,0.04608,0.53888,17.57568,81.688576,103.01184,327.306752,350.45248
0000003500,3,1728427030336595200,0.084992,0.08448,0.57728,18.051584,94.646016,117.032448,344.091136,368.322048
0000002901,3,1728427030624501200,0.039168,0.037888,0.716032,16.896256,95.32544,116.70528,332.812544,355.780096
0000002302,3,1728427033185352200,0.025344,0.024832,0.528896,23.133696,92.876544,114.098432,332.889856,355.015168
0000000505,3,1728427033607027000,0.02816,0.027392,0.446464,14.389504,81.585664,102.86592,324.266752,347.41888
0000001703,3,1728427033651268000,0.022016,0.021504,0.364032,18.473984,85.376512,106.623744,335.769856,358.878976
0000001104,3,1728427033928972500,0.026112,0.0256,0.55424,16.71808,87.02592,108.291072,322.58176,345.636096
0000003600,3,1728427039102384000,0.11392,0.113408,0.625664,18.0544,89.91232,111.507456,335.6032,359.469056
0000003001,3,1728427039582375700,0.047616,0.046592,0.611584,17.683712,88.713472,109.935872,328.239872,351.157504
0000002402,3,1728427041230468000,0.046592,0.045312,0.529664,17.33632,89.889792,111.364864,325.87008,349.11488
0000000605,3,1728427041875765500,0.045824,0.0448,0.608768,17.380608,82.251776,103.653632,321.081088,344.198912
0000001803,3,1728427042407000600,0.050944,0.049664,0.543744,17.87648,84.350464,105.623808,326.391296,349.28384
0000000006,3,1728427042502608600,0.022784,0.022528,0.30336,15.353088,81.2928,102.03648,323.367424,346.553856
0000001204,3,1728427042793219000,0.076032,0.075264,0.690176,20.827392,89.262848,110.60096,334.962432,357.997824
0000003700,3,1728427047559972000,0.118528,0.117504,0.589824,15.016704,85.15968,111.1936,327.6672,352.086272
0000003101,3,1728427048162251000,0.044544,0.04352,0.585472,18.232832,90.392832,112.02176,331.211008,354.218752
0000002502,3,1728427049252132000,0.061184,0.059904,2.294784,21.163008,89.497088,110.533888,329.389568,350.571264
0000000106,3,1728427050564403000,0.062464,0.061184,0.652032,19.235328,83.734272,105.216512,320.107264,342.435584
0000001903,3,1728427051414493400,0.046592,0.045568,0.712704,18.692608,84.430592,105.69216,327.795968,350.828288
0000001304,3,1728427051538188500,0.041216,0.040192,0.490496,15.6096,81.425664,102.749696,323.333376,346.343424
0000000705,3,1728427052698618000,0.051456,0.050432,0.598016,19.347712,84.907776,107.990272,319.757568,342.142976
0000003800,3,1728427056708959200,0.066048,0.065536,0.430848,18.423296,95.73632,117.053952,338.283008,362.409728
0000002602,3,1728427057252462000,0.040704,0.03968,0.583936,19.568384,88.607744,109.916416,324.368896,347.603456
0000003201,3,1728427057367910100,0.116736,0.115456,0.538624,16.603392,83.999488,105.386752,324.939008,347.747328
0000000206,3,1728427058566189800,0.048128,0.047104,0.77312,24.112128,88.342784,109.518848,328.15232,350.93504
0000001404,3,1728427059796292400,0.0576,0.056832,0.703744,19.612416,88.30208,109.815552,332.150784,355.149312
0000002003,3,1728427060084327000,0.06912,0.068352,0.710144,22.63552,90.859776,112.161024,344.107776,366.191616
0000000805,3,1728427061009109500,0.041216,0.040448,0.672,67.828224,191.378432,213.01632,1421.496064,1444.527616
0000003900,3,1728427064809033700,0.050432,0.049408,0.514048,17.384704,93.197312,115.34208,332.807936,356.820736
0000003301,3,1728427065413872400,0.029184,0.028672,0.592896,16.813824,91.641088,112.72064,334.207744,357.235712
0000002702,3,1728427065522706700,0.113152,0.111616,0.640768,16.77312,88.313088,109.46432,328.093952,350.746624
0000000306,3,1728427066722053600,0.048896,0.047616,0.657408,19.311872,84.704,105.914112,323.417856,362.918656
0000002103,3,1728427068092820200,0.070144,0.068864,0.708864,20.570624,101.050368,122.434048,1157.490688,1180.921344
0000001504,3,1728427068316320300,0.037376,0.036864,0.614144,61.091072,232.27008,253.034496,567.806464,591.24224
0000000905,3,1728427068982360600,0.047104,0.046336,2.537728,36.132608,1171.041024,1192.290304,1415.379456,1438.510592
0000003401,3,1728427073458010600,0.042752,0.041728,0.594176,20.512256,94.189568,115.574272,340.79744,363.921664
0000004000,3,1728427073592955400,0.079104,0.078336,0.508928,16.297472,87.627008,108.722688,330.37824,355.95264
0000002802,3,1728427073707862300,0.059648,0.05888,1.300736,17.704704,99.3728,120.701952,337.776896,360.726528
0000000406,3,1728427075704484400,0.043008,0.041984,0.573696,20.156928,82.993152,104.152576,327.42528,350.244608
0000002203,3,1728427076432651000,0.042752,0.041728,0.497408,17.060864,84.493568,107.986432,322.935808,345.876736
0000001604,3,1728427076777964800,0.044544,0.043264,0.537856,18.841088,84.104448,105.293056,325.470464,348.505088
0000001005,3,1728427077183147800,0.045312,0.044544,0.622592,17.18144,83.849728,105.415936,329.276928,355.083008
0000003501,3,1728427081536886500,0.065792,0.064512,0.683008,20.027392,96.893696,118.108416,356.644864,379.606528
0000002902,3,1728427081824837600,0.054784,0.05376,1.727744,18.841856,93.216256,114.375936,346.1824,370.63808
0000004100,3,1728427082109438200,0.115456,0.114176,0.798208,15.73632,94.055936,116.223744,333.774848,358.179072
0000002303,3,1728427084385590300,0.050432,0.049408,0.734464,18.927616,87.653376,108.83968,331.804928,354.663936
0000000506,3,1728427084807468000,0.041984,0.04096,2.590976,20.21504,93.467904,115.222784,334.45888,357.564928
0000001704,3,1728427084851600600,0.042496,0.040448,0.574208,18.716928,87.287296,108.438784,335.855616,359.69152
0000001105,3,1728427085129417000,0.052736,0.051712,3.103488,19.712768,85.744128,108.581632,321.285376,343.634688
0000003601,3,1728427090302673200,0.107008,0.105728,0.653824,20.262656,96.49664,117.558016,334.62912,357.900032
0000003002,3,1728427090782577200,0.031744,0.030976,0.807936,18.570752,91.438592,112.636672,335.635968,360.591616
0000004200,3,1728427091207817000,0.111872,0.11008,0.663808,15.451648,90.291968,111.326976,331.927552,356.544768
0000002403,3,1728427092430863400,0.058624,0.057344,0.611328,21.272832,89.940736,111.181568,337.303808,360.093184
0000000606,3,1728427093075870700,0.02688,0.026368,0.535296,18.44096,84.90624,106.291456,331.93472,354.747904
0000001804,3,1728427093607245800,0.050432,0.049408,0.63488,21.650688,92.874496,114.227456,333.607424,360.36736
0000000007,3,1728427093702975200,0.04352,0.042496,0.461824,16.7168,79.70304,100.907008,320.902912,344.978688
0000001205,3,1728427093993441300,0.045568,0.044288,0.615168,22.74048,88.165376,109.410304,333.541376,357.43232
0000003701,3,1728427098760280300,0.046592,0.045312,0.523008,19.873536,94.2784,115.586816,339.05152,362.09024
0000003102,3,1728427099362494000,0.04096,0.039936,0.757248,17.891328,89.59744,110.728448,333.503488,356.7744
0000004300,3,1728427099812116200,0.084736,0.083968,0.476416,18.025216,97.867776,119.309568,337.822976,362.057984
0000002503,3,1728427100452373000,0.042496,0.041472,0.629248,17.106688,87.528704,108.672,327.844352,350.624
0000000107,3,1728427101764652500,0.056832,0.050944,1.71136,21.342976,83.440896,104.785664,320.968192,343.62624
0000001904,3,1728427102614809300,0.047872,0.047104,0.497664,18.506752,90.936576,112.06528,336.42112,359.49184
0000001305,3,1728427102738407000,0.04224,0.041472,0.544256,16.573696,82.5088,103.876352,324.464896,347.675648
0000000706,3,1728427103898921000,0.043264,0.041984,0.617472,30.211584,120.41984,141.741568,371.747072,394.637312
0000004400,3,1728427107629609200,0.047104,0.046592,0.97152,19.394816,93.812992,115.372544,358.102784,382.252288
0000003801,3,1728427107909215700,0.041216,0.040192,0.628992,19.367424,99.846656,121.127424,344.536064,368.52352
0000002603,3,1728427108452584200,0.04096,0.039936,0.697856,17.348864,83.397632,104.784384,319.244544,341.852928
0000003202,3,1728427108568107500,0.038144,0.037376,2.295296,17.142784,86.791168,108.092928,325.08544,347.897856
0000000207,3,1728427109766414600,0.03968,0.0384,0.710656,19.214848,89.275648,110.626304,329.965824,352.729088
0000001405,3,1728427110996588000,0.052992,0.051968,0.79104,21.68704,88.365312,109.748992,342.384384,364.711168
0000002004,3,1728427111284677000,0.10496,0.10368,0.769536,21.772288,89.166592,110.561792,326.8928,349.778176
0000000806,3,1728427112209379300,0.042752,0.041728,0.602112,18.655232,85.52576,106.78528,325.416704,348.520192
0000004500,3,1728427115604182300,0.093184,0.092416,0.847616,17.483008,93.995008,116.386048,337.517056,361.767168
0000003901,3,1728427116009218300,0.05504,0.053504,0.715776,16.988672,91.282176,112.49024,331.58272,354.401536
0000003302,3,1728427116614212600,0.045056,0.044032,0.673536,17.764608,89.23904,110.619392,326.995968,349.94048
0000002703,3,1728427116722973000,0.045056,0.044288,3.02464,18.436352,94.30912,115.545088,339.792128,362.289664
0000000307,3,1728427117922350800,0.057088,0.056064,0.566272,21.55264,84.438784,105.804032,324.5056,347.324416
0000002104,3,1728427119292976400,0.042496,0.041216,0.58496,19.477248,89.645824,111.03872,327.88224,350.891776
0000001505,3,1728427119516625700,0.04736,0.046336,0.564992,16.383232,82.563072,103.770112,319.301376,342.176512
0000000906,3,1728427120182656300,0.054784,0.053504,0.714496,21.420288,86.104064,107.43296,326.630912,349.7152
0000003402,3,1728427124658258200,0.050432,0.049664,0.576768,20.271872,114.217984,135.153408,360.812288,384.537088
0000004600,3,1728427124718917600,0.052224,0.051456,0.47744,18.84288,107.288832,129.371136,348.323584,372.524032
0000004001,3,1728427124793278200,0.060928,0.059904,0.97024,22.178816,97.257728,118.808576,337.873408,360.4928
0000002803,3,1728427124908174600,0.046592,0.045312,0.49152,16.044288,93.256448,115.881216,335.169536,358.140928
0000000407,3,1728427126904867300,0.053504,0.052224,0.604672,19.785984,86.798848,108.110848,324.77696,348.317952
0000002204,3,1728427127632995000,0.04736,0.046592,0.580608,18.546176,89.56928,110.6496,335.030272,357.658368
0000001605,3,1728427127978202400,0.041728,0.03968,0.582144,17.359616,86.259712,107.450112,333.015808,356.103168
0000001006,3,1728427128383331600,0.046336,0.045056,0.681472,19.635456,85.503744,106.875904,324.937216,347.665408
0000003502,3,1728427132737144000,0.060672,0.059648,0.769792,21.977344,93.488384,114.912512,332.90112,354.739712
0000004700,3,1728427132877355000,0.051968,0.051456,0.610304,14.68416,88.293632,109.792256,327.845888,352.090368
0000002903,3,1728427133025090800,0.04224,0.041216,0.59904,23.70944,86.37696,107.879168,326.402048,348.43904
0000004101,3,1728427133309827000,0.0448,0.043776,0.698368,23.793152,98.676992,120.202496,342.19008,367.011072
0000002304,3,1728427135585955000,0.059392,0.052736,0.729088,19.0016,89.889792,111.173632,330.66112,353.54112
0000000507,3,1728427136007637000,0.045568,0.044544,0.613632,17.012992,92.828672,114.073088,333.224192,357.88544
0000001705,3,1728427136051922000,0.034816,0.033536,0.598016,21.854976,88.86016,110.166016,337.369344,360.032
0000001106,3,1728427136329608400,0.061952,0.061184,0.636416,18.141952,88.382976,109.592064,332.46464,355.42784
0000004800,3,1728427140967013000,0.071936,0.071424,0.768768,18.113024,94.830848,121.821952,334.632704,358.83776
0000003602,3,1728427141502804700,0.030464,0.029952,0.726528,18.431488,90.81472,112.163584,336.497152,359.488768
0000003003,3,1728427141982867500,0.047616,0.046336,0.541184,17.119232,89.470976,110.770432,335.759104,358.871296
0000004201,3,1728427142407929000,0.055552,0.054272,0.594432,16.840704,93.544704,114.878464,332.690944,355.655168
0000002404,3,1728427143631190500,0.053248,0.051968,0.694016,19.395584,87.336192,108.633344,325.605376,348.34176
0000000607,3,1728427144276210200,0.044544,0.04352,0.54656,17.95456,85.247232,106.3232,332.935168,355.893504
0000001805,3,1728427144807476500,0.04224,0.041472,0.579072,18.70848,89.516288,112.333056,333.663744,356.740864
0000000008,3,1728427144903282000,0.043264,0.041984,0.893696,16.89856,80.118528,103.007232,320.72192,343.615488
0000001206,3,1728427145193769200,0.0384,0.037376,0.463616,20.493056,89.549568,110.666752,330.876928,354.756096
0000004900,3,1728427149111433200,0.139776,0.13824,0.971264,18.193408,91.879424,113.59104,333.937664,358.426112
0000003702,3,1728427149960506400,0.042496,0.041216,2.493184,18.769152,91.662592,112.998144,334.26432,357.139456
0000003103,3,1728427150562791000,0.042496,0.041472,0.589568,19.494912,90.61632,111.988224,330.389248,353.18784
0000004301,3,1728427151012382500,0.045568,0.044288,0.625152,17.625088,94.038528,115.319552,337.41056,359.847424
0000002504,3,1728427151652796200,0.0448,0.044032,0.590336,19.553536,89.299712,110.444032,329.217536,352.244992
0000000108,3,1728427152964954600,0.051968,0.050944,0.595456,19.300864,80.402432,101.865472,324.514304,347.524864
0000001905,3,1728427153815033000,0.059136,0.058112,0.632832,18.338304,85.32608,108.465664,325.161216,347.97952
0000001306,3,1728427153938651000,0.046336,0.045312,0.642048,18.24,82.094336,103.188224,320.456704,343.381504
0000000707,3,1728427155099247400,0.048896,0.047616,0.61312,19.60192,84.121344,105.4464,322.16576,346.833152
0000004401,3,1728427158829861400,0.083456,0.082176,0.739584,20.05504,94.109952,116.772096,359.043072,382.1504
0000003802,3,1728427159109497900,0.04736,0.046336,0.554496,18.470656,93.883904,115.0592,334.929664,357.637376
0000002604,3,1728427159652892700,0.050432,0.049152,0.583168,17.286912,88.7616,110.085888,330.393088,355.222528
0000003203,3,1728427159768376600,0.037376,0.036352,0.617472,16.66688,88.993536,110.142976,332.110592,354.898432
0000000208,3,1728427160966696000,0.090624,0.089344,0.632832,21.585408,85.010944,106.41664,326.747136,349.637632
0000001406,3,1728427162196837000,0.043008,0.041984,0.486144,19.155456,85.823488,107.139072,346.456064,370.90688
0000002005,3,1728427162484900000,0.044032,0.043008,1.324288,25.965312,92.603392,115.574784,339.623424,362.637056
0000000807,3,1728427163409663000,0.044032,0.043008,0.744448,19.970048,86.040576,107.360256,323.721472,346.681344
0000004501,3,1728427166804444400,0.045568,0.044544,0.587776,19.662336,95.9232,117.114112,337.216768,360.310784
0000003902,3,1728427167209446000,0.067072,0.066048,0.678144,17.095424,85.974272,107.227904,314.322688,338.898944
0000003303,3,1728427167818007000,0.145408,0.143872,3.792128,23.362816,94.895616,116.201728,341.382912,364.48
0000002704,3,1728427167923230500,0.047104,0.04608,0.68608,16.399872,86.777856,108.125952,329.08928,353.238272
0000000308,3,1728427169122582300,0.05248,0.051456,0.561152,19.37152,85.302016,106.597376,322.619392,347.12576
0000002105,3,1728427170493238000,0.045568,0.0448,0.50816,21.700864,91.643392,112.685824,336.078336,359.05536
0000001506,3,1728427170716913700,0.040192,0.039168,2.234624,20.157184,85.514752,106.782976,328.403968,351.023616
