gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000403,3,1728414770102565600,0.050176,0.049152,0.598528,19.044608,81.689856,105.028352,317.970176,340.673792
0000002300,3,1728414774529278700,0.100608,0.09984,0.680192,56.486912,179.705088,201.027584,424.212736,451.633664
0000001701,3,1728414775006002700,0.047616,0.046336,0.55552,23.92704,98.296832,119.556864,388.745216,411.513344
0000001102,3,1728414776730473500,0.047104,0.04608,0.671488,20.222464,89.680128,110.742272,331.23456,354.356992
0000000503,3,1728414778339545000,0.0512,0.050432,0.642048,20.473088,83.91552,105.155072,321.236224,343.934976
0000001801,3,1728414782997133600,0.050944,0.04992,0.73472,18.387456,74.629888,96.11648,310.755584,333.33504
0000002400,3,1728414783110050800,0.064768,0.064512,0.461568,14.392832,80.098048,104.867328,317.31584,341.289984
0000001202,3,1728414784659492000,0.044288,0.04352,0.559104,21.73184,96.025856,117.258496,336.858368,361.567488
0000000004,3,1728414784726696700,0.073216,0.0704,0.671488,23.632384,90.241024,111.524608,331.882496,354.845952
0000000603,3,1728414786398035700,0.030208,0.029696,2.322944,21.381888,85.704704,106.881792,326.782464,349.650688
0000002500,3,1728414790742905900,0.044288,0.04352,0.41984,18.980608,88.599296,110.075136,327.003392,351.518208
0000001901,3,1728414792117123600,0.051712,0.050688,0.504576,20.884992,89.298688,110.400256,328.796928,351.790336
0000001302,3,1728414792758925800,0.051968,0.050688,2.842368,21.647616,87.26528,108.464384,324.537088,346.686976
0000000104,3,1728414793899386000,0.04352,0.042752,0.618752,19.718656,81.44512,102.796544,321.457664,344.241152
0000000703,3,1728414795476433200,0.041472,0.039936,0.746496,19.793408,83.58656,105.153536,320.251904,343.148544
0000002600,3,1728414798822438400,0.103168,0.101888,0.727808,19.059968,88.806144,116.249088,328,352.10496
0000002001,3,1728414800925652700,0.108032,0.10496,0.918272,20.978432,90.585344,113.379328,335.5072,358.334208
0000001402,3,1728414801954430500,0.04224,0.04096,0.516608,18.586624,86.5856,107.927296,330.74304,352.128768
0000000204,3,1728414803060962600,0.048128,0.04736,0.572672,18.305024,77.845504,99.110912,320.527872,343.446784
0000000803,3,1728414803539796500,0.043008,0.041984,0.534528,18.673152,81.555968,102.791168,318.215936,339.820544
0000002700,3,1728414807947787000,0.069632,0.06912,0.65792,21.311744,91.623936,117.3184,337.513728,362.134016
0000002101,3,1728414809523304200,0.049664,0.049152,0.484096,19.29344,89.407744,110.670848,332.152064,354.974976
0000001502,3,1728414809921750500,0.028672,0.02816,1.055744,19.523584,84.622592,105.833472,324.053248,346.78016
0000000903,3,1728414811568921300,0.043264,0.041984,0.513536,19.66208,84.946176,106.0544,326.914816,351.099392
0000000304,3,1728414812027950000,0.051968,0.050688,0.527872,17.04064,80.869376,101.966592,320.549632,344.836864
0000002800,3,1728414816045151700,0.0768,0.07552,0.642816,18.694144,93.061376,114.295296,336.17024,360.786688
0000002201,3,1728414817573338400,0.052992,0.051712,0.703232,19.235328,81.362944,102.512384,325.32608,349.705216
0000001602,3,1728414817966662000,0.045056,0.043776,0.55424,17.65632,87.419904,108.639744,329.0432,352.853248
0000001003,3,1728414819628411000,0.0448,0.043776,0.527872,19.125248,83.144192,104.566528,321.040896,344.937984
0000000404,3,1728414821302914000,0.049664,0.04864,0.660224,20.049408,87.162112,108.375296,326.233856,350.532608
0000002900,3,1728414823985638000,0.148736,0.146944,0.75008,18.87488,91.197184,118.582272,331.821824,356.057344
0000002301,3,1728414825729581600,0.050176,0.049408,0.583936,20.253184,91.978752,113.394176,331.786496,354.849024
0000001702,3,1728414826206362400,0.0576,0.056576,0.702464,18.713344,87.569408,108.95104,330.332928,353.141504
0000001103,3,1728414827930777600,0.0512,0.04992,2.205696,21.252864,85.510656,106.645504,331.780864,354.43712
0000000504,3,1728414829539778300,0.04224,0.041216,0.620544,19.831296,86.617344,107.909632,328.993536,352.210432
0000003000,3,1728414832200763600,0.053504,0.052736,0.812288,17.966592,90.633984,115.990272,333.408,357.714432
0000001802,3,1728414834197376500,0.047616,0.046592,1.411072,21.029632,87.70176,108.990208,326.250752,351.948288
0000002401,3,1728414834310348300,0.13312,0.13184,0.888832,16.737024,86.343424,107.746816,324.144384,346.940672
0000001203,3,1728414835859807200,0.043776,0.043008,0.552704,19.37024,84.688384,105.975552,329.732352,352.951552
0000000005,3,1728414835926967800,0.042496,0.041472,1.083648,18.449408,79.334912,101.827584,315.721216,338.633728
0000000604,3,1728414837598224400,0.027136,0.02688,0.717824,19.26784,89.172992,110.400512,327.75808,354.09024
0000003100,3,1728414840241699600,0.085504,0.084992,0.4672,17.158656,86.914048,108.620288,332.749056,357.974016
0000002501,3,1728414841943284200,0.065792,0.064512,0.758016,25.988352,98.608384,119.648768,342.141696,364.97664
0000001902,3,1728414843317449700,0.054272,0.053248,0.57472,21.479936,89.321472,110.64064,332.34688,354.931968
0000001303,3,1728414843959169000,0.032,0.031744,0.332288,17.847552,82.081024,103.110912,326.009088,349.083648
0000000105,3,1728414845099599400,0.060672,0.059136,0.769024,18.84672,81.10208,102.80576,321.580032,344.378112
0000000704,3,1728414846676699000,0.110592,0.109824,0.585984,20.384512,87.776256,109.394432,329.740544,353.54368
0000003200,3,1728414848343153200,0.05632,0.05504,0.679168,17.857792,85.140736,109.628416,327.27424,351.265024
0000002601,3,1728414850022702300,0.082944,0.081664,0.768256,18.65856,89.85728,111.34976,334.089984,356.852224
0000002002,3,1728414852125945900,0.051456,0.050432,0.900608,19.638784,88.5056,109.812736,327.262976,350.46784
0000001403,3,1728414853154681600,0.124416,0.118272,0.863744,19.484672,85.35552,106.643968,322.855168,346.15296
0000000205,3,1728414854261272800,0.051968,0.050944,2.61888,21.017856,82.916352,106.319104,329.74592,352.602112
0000000804,3,1728414854740064800,0.071424,0.070144,0.707072,19.352064,82.569216,103.740928,323.584256,346.427904
0000003300,3,1728414857187522600,0.066048,0.065536,0.567808,19.151104,90.621184,117.139712,326.415616,350.308352
0000002701,3,1728414859148035000,0.049152,0.048128,0.674048,20.388608,92.248832,113.55392,328.868608,351.999744
0000002102,3,1728414860723640800,0.054016,0.052736,0.647936,21.557248,89.756416,110.937344,333.656576,356.094464
0000001503,3,1728414861122121500,0.049408,0.048384,0.652544,17.436672,84.653568,105.895936,329.83808,352.11776
0000000904,3,1728414862769144300,0.049408,0.048384,0.657152,19.6864,86.306816,107.648512,326.979072,349.205248
0000000305,3,1728414863228299500,0.067072,0.065792,0.722176,18.024448,81.300224,104.538368,319.935744,343.069184
0000003400,3,1728414865770432800,0.09472,0.094208,0.512,17.747712,87.14112,113.853696,331.683328,355.82336
0000002801,3,1728414867245419800,0.067328,0.066048,0.59648,19.759104,92.59776,113.793792,328.655872,351.500544
0000002202,3,1728414868773578000,0.048128,0.046848,0.5568,21.775872,90.648832,112.062976,328.452352,351.308288
0000001603,3,1728414869166935800,0.050688,0.049408,0.471808,16.842752,83.899648,105.187328,323.514624,345.432576
0000001004,3,1728414870828771600,0.056576,0.055552,0.544256,19.23712,85.661952,107.029248,329.01376,351.684608
0000000405,3,1728414872503143400,0.048896,0.048128,0.676096,19.160576,87.141888,108.388864,327.341568,349.725696
0000002901,3,1728414875186000600,0.050432,0.049152,0.637952,19.98976,92.68864,114.208768,330.412544,353.193216
0000003500,3,1728414875406010400,0.089344,0.08832,0.503552,16.070144,89.207808,111.135744,325.881088,350.055424
0000002302,3,1728414876929909800,0.045824,0.0448,0.573696,22.00704,89.257728,110.602752,334.864384,357.776384
0000001703,3,1728414877406460400,0.029184,0.028928,0.348928,15.92832,73.127936,93.953536,313.355776,339.3408
0000001104,3,1728414879131094000,0.053504,0.05248,0.796416,20.289792,93.060864,114.318336,329.943808,352.907008
0000000505,3,1728414880740150300,0.045824,0.0448,0.761088,20.326656,87.929344,108.982528,332.543232,355.45472
0000003001,3,1728414883401314300,0.046592,0.045568,0.744448,20.711168,95.92832,117.107968,338.987776,361.099008
0000003600,3,1728414883909233200,0.123904,0.123136,0.652032,16.627456,88.986112,115.101952,329.416704,353.274112
0000001803,3,1728414885397667000,0.066816,0.044032,0.537856,20.93952,89.729792,111.131648,327.619328,350.798336
0000002402,3,1728414885510648300,0.054016,0.052992,0.603904,18.507008,84.407808,105.755136,324.75008,347.430144
0000001204,3,1728414887060150800,0.04224,0.04096,0.472832,19.47648,92.924672,113.989632,338.395136,361.201152
0000000006,3,1728414887127126300,0.050432,0.049664,0.43648,19.29856,80.004864,101.2288,312.811008,335.480064
0000000605,3,1728414888798548700,0.044032,0.043264,0.538368,21.730816,86.60864,107.930624,326.944256,350.102016
0000003101,3,1728414891441958400,0.050176,0.049408,0.454912,19.066112,90.279936,111.441152,331.201024,354.322432
0000003700,3,1728414892038187800,0.087552,0.08704,0.753664,15.803904,86.978048,108.340224,326.955776,350.834432
0000002502,3,1728414893143521500,0.052736,0.051712,0.83328,20.703744,94.322688,115.38688,333.52064,356.694784
0000001903,3,1728414894517669000,0.110592,0.109568,0.558848,19.779328,86.9824,108.235776,327.403008,350.22464
0000001304,3,1728414895159370200,0.03584,0.035072,0.537856,18.248448,83.367936,104.612608,326.663936,349.643008
0000000106,3,1728414896299903500,0.043264,0.04224,2.262272,21.44384,83.512832,104.738816,321.077504,344.079616
0000000705,3,1728414897877045200,0.046336,0.045312,0.745728,20.01664,85.05088,106.480384,329.61792,353.07776
0000003201,3,1728414899543304200,0.11136,0.11008,0.611328,20.274944,93.124352,114.132224,339.186944,361.98016
0000003800,3,1728414900372097500,0.046592,0.04608,0.4864,19.18592,95.95904,120.872192,338.041344,362.242304
0000002602,3,1728414901222883800,0.030208,0.029696,0.432896,20.070912,88.869376,110.293504,326.147584,350.649344
0000002003,3,1728414903326145000,0.063232,0.061696,2.173184,22.644736,92.771072,113.548032,335.809024,358.448896
0000001404,3,1728414904354924000,0.045824,0.044544,0.72576,19.851264,90.859776,112.250624,334.945536,357.678848
0000000206,3,1728414905461401300,0.037632,0.036608,0.507648,19.568896,83.876608,105.18016,332.233984,355.332352
0000000805,3,1728414905940387600,0.065792,0.064512,0.77056,16.986112,80.893952,102.09536,322.735104,345.801472
0000003301,3,1728414908387793700,0.073216,0.071424,0.70656,18.385408,89.722624,111.010048,330.221824,353.236736
0000002702,3,1728414910348304000,0.049408,0.048128,2.542848,21.903104,92.350976,113.777664,338.693376,361.307136
0000003900,3,1728414910742395100,0.073216,0.07168,0.742912,15.350016,89.816576,110.905856,328.134912,352.111616
0000002103,3,1728414911923865600,0.043264,0.04224,0.567808,18.80832,86.909184,110.415104,329.432064,352.34048
0000001504,3,1728414912322365700,0.04224,0.041216,0.546816,17.227776,84.173824,105.505024,322.32832,346.317056
0000000905,3,1728414913969299500,0.023296,0.022784,0.2944,18.151168,82.247168,105.768192,325.82016,349.13792
0000000306,3,1728414914428511700,0.049664,0.048896,0.702976,23.069184,87.938304,110.373888,332.345856,355.774464
0000003401,3,1728414916970672600,0.085248,0.083968,0.496384,19.670272,93.78432,115.160064,332.791808,355.787776
0000002802,3,1728414918445686500,0.083712,0.082688,0.527872,21.577984,91.382016,112.4288,337.960704,360.968192
0000004000,3,1728414918816357000,0.126208,0.117504,0.639232,15.163648,87.19872,108.142592,324.315904,348.453376
0000002203,3,1728414919973870000,0.044544,0.043264,2.58816,20.559616,90.382336,111.69408,334.593792,357.427712
0000001604,3,1728414920367240000,0.05376,0.052736,0.713728,16.46976,85.178624,106.566144,324.172032,348.97408
0000001005,3,1728414922029013200,0.087296,0.085504,1.36448,21.820928,86.354944,109.171456,328.603136,351.4304
0000000406,3,1728414923703341800,0.0448,0.043776,1.231872,20.985088,85.053184,106.323712,326.758144,349.915392
0000002902,3,1728414926386148400,0.046848,0.045824,0.482048,22.04928,93.275392,115.307776,334.30272,358.886912
0000003501,3,1728414926606317300,0.051968,0.050944,0.566272,17.03168,95.995648,117.155584,340.12288,363.124224
0000004100,3,1728414926854336500,0.135936,0.134656,0.954112,15.334656,103.296256,124.84224,343.136768,370.123264
0000002303,3,1728414928130206500,0.048128,0.04736,0.738048,20.214016,88.957696,110.17728,333.715456,357.82016
0000001704,3,1728414928606789400,0.050688,0.049408,0.57984,17.412864,85.619456,106.864896,328.155136,351.450368
0000001105,3,1728414930331353900,0.06016,0.05888,2.04416,20.128768,86.665216,109.510912,329.507328,352.542208
0000000506,3,1728414931940414200,0.058368,0.0576,0.586496,21.720832,85.047296,106.148096,330.62528,353.445888
0000003002,3,1728414934601464600,0.066304,0.064512,0.743168,21.998592,96.518912,117.659648,340.92672,365.967872
0000004200,3,1728414935044576300,0.078336,0.077824,0.541696,17.578496,94.305792,119.430144,336.587008,360.704768
0000003601,3,1728414935109409800,0.039424,0.038656,0.672,17.97248,97.739776,119.107584,334.117632,357.078528
0000001804,3,1728414936597947100,0.0448,0.04352,0.609024,20.297728,90.27712,111.570176,330.103552,353.158144
0000002403,3,1728414936710928100,0.050944,0.04992,2.455296,18.1504,92.019968,113.295872,335.766016,358.828288
0000001205,3,1728414938260384500,0.050432,0.049152,0.725248,21.660672,93.476352,116.841984,337.595392,360.468224
0000000007,3,1728414938327384600,0.041728,0.04096,0.694784,21.693184,83.832576,105.131008,324.116992,347.00288
0000000606,3,1728414939998873900,0.062464,0.06144,0.727296,20.506368,86.79808,108.134144,327.238144,351.563264
0000003102,3,1728414942642262000,0.04736,0.04608,0.914176,20.486144,93.942528,115.226624,338.097664,361.213952
0000003701,3,1728414943238565000,0.046848,0.045824,0.571904,18.441984,93.959936,115.288832,335.50464,358.558464
0000004300,3,1728414944234085400,0.125696,0.125184,0.690944,17.837568,91.84256,117.547008,340.703488,364.804096
0000002503,3,1728414944343902700,0.043008,0.04224,0.556288,17.856256,89.101312,110.312448,333.439488,356.712192
0000001904,3,1728414945717940000,0.049152,0.047872,0.591872,19.212288,88.703232,109.756672,327.20256,351.98336
0000001305,3,1728414946359706400,0.09984,0.098816,0.58496,19.689216,87.92832,109.25696,335.604992,358.574592
0000000107,3,1728414947500072000,0.042752,0.041728,0.474624,19.547392,77.08416,98.277376,323.907584,347.39968
0000000706,3,1728414949077344500,0.044544,0.043264,0.739072,22.103552,86.470656,109.641728,328.392448,351.418368
0000003202,3,1728414950743597300,0.059392,0.058112,0.790784,21.708032,94.231808,115.453184,335.222784,359.067392
0000003801,3,1728414951572362000,0.070912,0.066048,0.830208,20.728832,96.420352,117.687808,337.028352,360.02304
0000004400,3,1728414952235027200,0.06016,0.059648,0.454144,16.466176,94.968832,116.89472,335.0784,358.324736
0000002603,3,1728414952423097000,0.037632,0.036608,0.54912,16.881408,85.5424,106.746368,325.09696,347.103488
0000002004,3,1728414954526366200,0.058624,0.0576,0.675584,18.970624,87.414784,108.670976,326.816768,349.711104
0000001405,3,1728414955555304200,0.049152,0.048128,0.67328,19.438592,86.233344,108.869376,329.753344,352.752384
0000000207,3,1728414956661784300,0.044032,0.042752,0.584192,18.161408,81.169664,103.704832,329.125376,351.8144
0000000806,3,1728414957140611800,0.04992,0.049152,0.670464,18.599424,81.55776,104.795904,315.88992,338.804224
0000003302,3,1728414959588027100,0.051712,0.050432,0.758016,19.99744,94.116352,115.440384,338.8928,363.222272
0000004500,3,1728414960612057900,0.049408,0.04864,0.642048,16.677888,88.874752,115.310848,334.025472,357.72288
0000002703,3,1728414961548435200,0.038656,0.037376,0.68352,18.524416,88.851456,109.798656,328.997632,352.003328
0000003901,3,1728414961942657300,0.042752,0.041984,0.4416,16.768512,89.016832,110.450176,325.877248,348.69888
0000002104,3,1728414963124143400,0.06016,0.05888,0.72704,20.52736,90.56256,111.9488,329.352192,354.187776
0000001505,3,1728414963522702800,0.078592,0.077568,0.62336,16.656128,81.82144,103.174912,345.651712,368.578304
0000000906,3,1728414965169657900,0.04992,0.049152,0.84096,21.095168,85.696,106.968832,323.580672,346.537728
0000000307,3,1728414965628794400,0.045056,0.044288,0.605696,18.134272,82.200576,103.442944,320.6144,343.685888
0000003402,3,1728414968171022600,0.055552,0.054528,2.23744,21.212416,93.111808,114.331648,332.976128,355.823616
0000004600,3,1728414968521945300,0.044288,0.043776,0.529152,15.257344,107.391744,128.900608,347.66208,371.91552
0000002803,3,1728414969645964500,0.044032,0.043008,0.510208,18.860032,88.07424,109.350656,327.42144,350.558976
0000004001,3,1728414970016598500,0.045056,0.044032,0.550912,16.472832,90.280192,111.52,332.530432,355.420928
0000002204,3,1728414971174087400,0.0448,0.04352,0.612352,19.306496,87.920128,109.244672,327.478528,349.885952
0000001605,3,1728414971567493400,0.040704,0.039936,0.598272,15.996416,80.773888,102.07872,319.144448,342.004736
0000001006,3,1728414973229307600,0.039424,0.0384,0.739328,19.60832,85.761536,107.028736,329.800192,352.681728
0000000407,3,1728414974903673000,0.096,0.094976,0.672768,22.739968,90.459904,111.770112,335.676416,358.880768
