gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000002200,3,1728418239971025000,0.113408,0.114688,0.555008,22.33088,103.713792,126.031104,345.505536,369.645056
0000001701,3,1728418247397006300,0.055296,0.056064,0.616448,21.088256,82.241792,103.593216,322.957312,345.659648
0000000503,3,1728418247741661200,0.039936,0.04096,0.446976,16.842752,79.79392,100.986112,318.398464,341.262848
0000002300,3,1728418247939025700,0.110336,0.111616,0.75392,14.571776,84.760832,106.38464,320.063488,344.132864
0000001102,3,1728418248056632800,0.036096,0.03712,0.47232,18.328832,80.41984,101.520128,323.556352,346.365184
0000000603,3,1728418256114034700,0.04736,0.048128,0.772096,20.090624,97.496064,120.124416,342.355968,388.922112
0000002400,3,1728418256124083700,0.06144,0.061952,0.507648,14.226176,98.686464,120.411648,340.49152,379.106816
0000001801,3,1728418256568177200,0.041728,0.042752,0.533248,15.014656,77.794304,98.966784,315.481344,338.85312
0000001202,3,1728418257260108000,0.0768,0.077824,0.768768,18.1632,84.836096,106.151168,328.272128,351.0656
0000000004,3,1728418257360869600,0.033792,0.034304,0.357888,16.597248,76.791808,98.007296,314.137856,337.111552
0000001901,3,1728418264581361700,0.050176,0.051456,0.590848,20.058624,89.74464,110.88768,333.879808,357.079808
0000002500,3,1728418264695894500,0.125184,0.126208,0.542208,15.428608,95.97824,117.56928,343.667968,368.105984
0000000703,3,1728418264851401000,0.048128,0.049152,0.57472,17.135104,87.439104,108.950016,333.264128,356.113664
0000000104,3,1728418265342524400,0.044032,0.045056,0.731904,18.350592,82.215936,103.488,323.30368,350.629632
0000001302,3,1728418265519404800,0.04224,0.043776,0.537088,16.434432,83.174144,104.687872,325.925632,348.63616
0000002600,3,1728418272211241700,0.09472,0.095232,0.55808,18.429952,96.354816,117.850624,338.142976,362.393856
0000000803,3,1728418273577066800,0.046336,0.04736,2.7968,21.088768,88.258816,109.539584,328.964096,350.406144
0000000204,3,1728418273699934700,0.04992,0.050944,0.527872,17.143552,79.749376,100.703744,330.282496,353.420544
0000001402,3,1728418273896176600,0.050944,0.052224,0.524544,14.173952,92.830464,114.12736,333.330432,356.692992
0000002001,3,1728418273908768300,0.020736,0.02176,0.330752,23.26784,102.293504,123.697152,342.509568,365.639168
