gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000906,1,1729035251680778200,0.02688,0.026368,0.43136,40.776448,162.568192,183.561216,568.177408,591.070976
0000001402,1,1729035252234824000,0.050432,0.049664,0.492032,45.211648,170.828288,192.090624,574.188288,597.119488
0000000212,1,1729035253034515700,0.043008,0.04224,1.773056,39.94368,129.181696,150.754816,535.45472,558.586368
0000000807,1,1729035253252602400,0.05376,0.052736,0.82432,40.41344,132.153344,153.342976,536.790272,559.784704
0000001303,1,1729035253621824300,0.070912,0.070144,0.484608,43.652096,137.780736,159.09248,545.3376,570.147072
0000000113,1,1729035254223192800,0.064512,0.06272,0.674304,35.201536,139.42016,160.716544,538.594048,561.597184
0000000708,1,1729035254965617700,0.047616,0.046592,0.850432,42.329088,179.918592,201.324544,575.33312,598.137856
0000001204,1,1729035255479539200,0.052224,0.0512,0.686592,44.952832,131.056896,152.304128,530.278144,553.062144
0000000014,1,1729035256182520000,0.046848,0.04608,0.563712,36.164096,143.268352,164.59648,538.701824,561.555712
0000000609,1,1729035257050652400,0.041984,0.04096,0.553472,40.491776,135.123712,156.594432,526.791936,549.665792
0000001700,1,1729035257306912000,0.088832,0.087552,0.731904,43.006976,129.674752,156.24064,525.892352,549.734656
0000001105,1,1729035257478802700,0.044032,0.043008,0.633344,55.753728,160.666368,182.003456,570.699264,593.503744
0000000510,1,1729035257757663700,0.114432,0.112896,0.607744,41.717248,136.543744,157.932544,534.435584,557.543936
0000001601,1,1729035259118064000,0.063488,0.061952,0.633088,46.271744,153.057792,174.203136,547.025664,569.129472
0000001006,1,1729035259368910800,0.039424,0.0384,0.497408,37.933568,140.71936,162.029824,544.419328,567.457024
0000000411,1,1729035259605462500,0.059648,0.058112,0.525568,39.445248,132.092672,153.209344,536.486144,561.37088
0000001502,1,1729035261035548400,0.050688,0.04992,1.24032,48.116224,161.987072,183.36896,537.274112,560.306688
0000000312,1,1729035261489365200,0.029952,0.02944,0.314624,38.394368,147.11168,168.440064,536.105472,558.187264
0000000907,1,1729035261681065000,0.046848,0.045824,0.624384,38.807808,165.095936,186.38464,572.647168,595.6096
0000001403,1,1729035262235036400,0.054528,0.053504,2.42432,45.451776,132.369664,153.449728,535.867136,558.747648
0000000213,1,1729035263034819600,0.045568,0.044544,1.343744,36.37888,129.647872,151.055872,531.040768,553.952768
0000000808,1,1729035263252934700,0.053248,0.051968,0.708608,38.74816,125.840896,147.13088,539.342848,562.381312
0000001304,1,1729035263621999400,0.065792,0.065024,0.859392,50.30016,158.270208,179.897344,563.203072,586.2016
0000000114,1,1729035264223460900,0.046336,0.045312,0.524544,38.846464,202.056192,223.537664,607.756544,630.631424
0000000709,1,1729035264965911600,0.049408,0.048128,1.782272,45.612288,155.901952,177.076736,563.0272,587.835136
0000001800,1,1729035265216653300,0.046848,0.046336,0.6144,43.31904,152.329728,179.346688,580.352768,604.925952
0000001205,1,1729035265479774700,0.032,0.031488,0.642816,43.411968,130.024448,151.152384,538.053376,560.755712
0000000015,1,1729035266182793200,0.045312,0.044544,0.59008,36.20352,127.716608,149.065216,527.412736,552.562176
0000000610,1,1729035267050973000,0.055552,0.054272,0.714752,39.24224,146.486528,167.782912,527.661568,550.17088
0000001701,1,1729035267307050800,0.052992,0.051968,0.652288,46.089984,143.215104,165.618432,543.366656,565.147904
0000001106,1,1729035267478999300,0.05632,0.05504,2.951168,33.949696,137.060352,160.371968,532.086528,555.00672
0000000511,1,1729035267757951000,0.050944,0.04992,0.512512,43.712768,132.291584,153.455872,558.962944,582.146304
0000001602,1,1729035269118280400,0.0448,0.043776,0.799232,45.16736,169.198336,190.47936,567.554304,590.33984
0000001007,1,1729035269369121000,0.04864,0.047616,1.429248,42.492672,157.256192,180.329728,558.88512,581.811712
0000000412,1,1729035269605816000,0.041472,0.040448,0.521472,39.642368,150.140672,171.555072,543.241472,566.159872
0000001503,1,1729035271035850000,0.0448,0.044032,1.036032,49.031936,170.739456,191.996928,557.618688,580.479488
0000000313,1,1729035271489546800,0.050944,0.04992,0.532224,37.376,138.084352,159.373312,557.978368,580.905728
0000000908,1,1729035271681360000,0.046848,0.045824,2.393344,45.787648,181.0816,202.564096,588.067072,611.63904
0000001404,1,1729035272235285000,0.04992,0.04864,0.704256,44.406016,139.95904,163.312896,548.178176,570.850048
0000000214,1,1729035273035050500,0.042752,0.041728,0.4864,40.754176,144.959488,166.244352,549.202176,572.341504
0000000809,1,1729035273253225700,0.043008,0.041984,0.662784,38.262528,170.375168,191.533056,571.301376,594.15424
0000001900,1,1729035273403695400,0.13312,0.13184,0.582656,45.28128,135.494912,156.956416,535.63392,559.75424
0000001305,1,1729035273622318800,0.050176,0.049152,0.694784,42.254592,140.107264,161.32608,544.712704,568.688896
0000000115,1,1729035274223664400,0.098304,0.096512,0.615424,38.223872,162.597632,183.844352,566.207744,589.208576
0000000710,1,1729035274966163200,0.04096,0.039936,0.508928,40.132608,125.170688,146.507264,542.687744,565.801472
0000001801,1,1729035275216950300,0.094208,0.092928,0.699648,44.350976,133.589504,154.694912,551.835392,574.812928
0000001206,1,1729035275480118500,0.044544,0.043776,0.658432,45.139968,134.086912,155.4368,533.02144,556.025344
0000000016,1,1729035276183075000,0.043264,0.04224,0.688128,37.149952,173.95712,195.27296,578.777856,601.728256
0000000611,1,1729035277051299600,0.046336,0.045312,0.737024,43.002368,145.799936,167.326208,522.6112,546.738432
0000001702,1,1729035277307339500,0.043776,0.042496,0.609536,43.24736,141.075968,162.351872,528.120576,551.21024
0000001107,1,1729035277479137000,0.043264,0.04224,0.463872,37.078784,158.919424,180.21504,587.759104,612.749312
0000000512,1,1729035277758225700,0.042496,0.041728,0.789504,40.940032,139.694336,160.79744,554.002176,576.771072
0000001603,1,1729035279118548700,0.049408,0.048384,0.572928,45.076224,189.15072,210.42048,588.485888,611.190784
0000001008,1,1729035279369396500,0.039936,0.038912,0.62464,40.11008,145.844224,166.989824,544.277248,567.04512
0000000413,1,1729035279606041900,0.044544,0.04352,0.756736,40.292096,128.580608,149.730048,548.302848,571.730432
0000001504,1,1729035281036140300,0.06528,0.064,0.709632,45.639424,170.344704,191.479296,557.228544,580.52224
0000000314,1,1729035281489772500,0.034048,0.033792,0.358912,38.564608,125.095424,146.42048,524.366848,547.49312
0000002000,1,1729035281502563600,0.055296,0.054272,0.523264,48.60928,177.900544,199.48928,556.347136,580.260608
0000000909,1,1729035281681586000,0.046336,0.0448,0.540928,55.683328,165.74592,187.03232,563.865344,586.68032
0000001405,1,1729035282235566600,0.056576,0.05504,0.582656,46.616064,162.94016,184.23936,555.955456,577.953536
0000000215,1,1729035283035386000,0.05888,0.0576,0.726784,39.306752,150.400512,171.58272,550.962944,573.875456
0000000810,1,1729035283253546800,0.050176,0.049408,0.71552,40.232192,146.847232,168.2752,540.037888,562.901248
0000001901,1,1729035283404121900,0.043008,0.041216,0.707328,46.166784,143.588352,164.806144,547.543552,570.207488
0000001306,1,1729035283622624500,0.046336,0.045312,0.612352,43.2704,150.632704,173.31584,553.709824,576.50944
0000000116,1,1729035284223933000,0.04224,0.041472,0.45952,36.336896,165.239552,186.531328,563.613184,586.537472
0000000711,1,1729035284966442000,0.063232,0.061952,0.679168,39.078144,175.695616,197.16992,569.588736,592.364032
0000001802,1,1729035285217190700,0.04352,0.042496,0.66304,45.380864,155.145984,176.478976,553.037824,576.203008
0000001207,1,1729035285480304400,0.043008,0.041728,0.451328,47.653888,149.849088,171.13856,552.291584,575.260928
0000000017,1,1729035286183358700,0.065536,0.064256,0.703232,39.264,126.985984,148.33152,526.707712,549.792768
0000000612,1,1729035287051532500,0.063488,0.062464,0.871168,43.467776,203.149056,224.398848,571.396096,594.371072
0000001703,1,1729035287307552000,0.043008,0.041984,0.65536,45.577472,173.836288,195.100416,573.778688,596.846848
0000001108,1,1729035287479364000,0.042752,0.041472,0.591616,56.008704,168.721152,190.056704,572.571392,595.449856
0000000513,1,1729035287759474700,0.278528,0.277248,1.439232,43.189504,146.413568,167.698688,549.828352,572.591616
0000001604,1,1729035289118903000,0.055808,0.054528,0.692736,46.226176,158.55872,179.8912,558.46272,581.318144
0000001009,1,1729035289369607000,0.062464,0.060928,0.678144,40.507648,141.669376,162.957568,570.278144,593.958912
0000000414,1,1729035289606340900,0.044032,0.042752,0.634624,39.512576,124.1856,145.627648,526.951936,549.727744
0000002100,1,1729035289626209300,0.080896,0.073984,0.603392,48.873728,144.749568,165.605632,550.630656,574.827008
0000001505,1,1729035291036350200,0.041984,0.04096,0.576,47.033088,168.54272,190.179328,553.227264,575.955968
0000000315,1,1729035291489909800,0.033536,0.033024,0.364544,34.824192,122.544384,143.90272,529.78944,552.191232
0000002001,1,1729035291503308300,0.027392,0.026624,0.34816,48.089088,177.23648,198.501632,577.791744,600.860416
0000000910,1,1729035291681920500,0.085504,0.084224,0.704,38.222336,248.720128,270.151168,652.279808,675.224832
0000001406,1,1729035292235901700,0.043008,0.041984,0.576256,46.21056,183.6928,204.981248,597.970944,619.98592
0000000216,1,1729035293035626800,0.047872,0.046592,0.641536,38.77504,179.545088,200.93184,575.685376,598.816768
0000000811,1,1729035293253923300,0.03968,0.038656,1.16608,42.092032,132.03328,153.264384,531.932416,556.995328
0000001902,1,1729035293404303600,0.04736,0.04608,0.523776,47.235328,139.040768,160.288,539.715072,562.85184
0000001307,1,1729035293622910200,0.041984,0.040704,0.606976,43.04384,155.32032,176.62336,560.3968,583.249152
0000000117,1,1729035294224132600,0.036352,0.035328,0.539136,35.278592,181.559552,202.493184,605.120768,628.143616
0000000712,1,1729035294966677000,0.09984,0.09856,0.826112,41.65248,171.849984,193.172224,574.316288,597.135872
0000001803,1,1729035295217432600,0.044288,0.042752,2.36928,45.758976,177.29024,198.454016,596.08832,618.674944
0000001208,1,1729035295480578000,0.044288,0.043264,0.534784,45.188864,147.460096,168.78848,551.566592,574.659328
0000000018,1,1729035296183592200,0.045824,0.0448,0.589056,38.74432,131.958016,153.260288,530.825216,553.80736
0000000613,1,1729035297051765000,0.039936,0.039424,0.40192,43.565312,159.579904,180.816384,564.79616,587.762176
0000001704,1,1729035297307944200,0.042752,0.041472,0.64512,44.603648,148.3264,169.929472,542.221056,565.45024
0000001109,1,1729035297479625000,0.045568,0.044288,0.681216,30.684416,158.441728,179.847424,580.186368,603.5456
0000002200,1,1729035297678648800,0.040704,0.040192,0.769792,37.434112,150.666496,176.649472,551.229952,575.36
0000000514,1,1729035297759265000,0.044544,0.043776,0.68096,109.012224,220.306944,241.634816,623.721728,646.492928
0000001605,1,1729035299119153400,0.04864,0.047616,0.809472,45.010432,170.38976,191.624448,593.028352,615.974144
0000001010,1,1729035299369872000,0.043008,0.04224,0.472832,41.069312,177.397248,198.697472,572.479488,595.777792
0000000415,1,1729035299606622500,0.077568,0.076288,0.581888,41.801984,127.52512,148.670976,526.533888,549.349632
0000002101,1,1729035299626571300,0.046848,0.04608,0.563712,47.04512,139.686144,161.111296,534.42944,557.41312
0000001506,1,1729035301036672000,0.098304,0.09728,0.788224,48.576512,203.582208,224.488192,578.739456,601.879808
0000000316,1,1729035301490136600,0.044032,0.04352,0.413184,36.342528,119.033856,140.334848,519.116288,542.015744
0000002002,1,1729035301503470300,0.053504,0.050688,0.65152,47.409664,188.851968,210.040064,577.940992,602.552576
0000000911,1,1729035301682199600,0.044288,0.04352,0.752896,40.939264,170.260992,191.637504,571.233024,594.303232
0000001407,1,1729035302236059600,1.156608,1.148416,2.33088,47.028992,168.320768,189.942016,590.002176,612.255232
0000000217,1,1729035303035937300,0.044544,0.043264,0.622336,35.292416,159.463168,180.975616,571.004416,593.76768
0000000812,1,1729035303254219300,0.041216,0.039936,0.583424,38.590208,126.150144,147.572224,540.07296,563.245824
0000001903,1,1729035303404547000,0.047104,0.04608,1.706752,47.526912,139.79264,160.952064,553.034752,576.057344
0000001308,1,1729035303623227600,0.043008,0.041728,0.711936,42.821376,133.113856,154.405632,534.352896,557.508096
0000000118,1,1729035304224418300,0.04096,0.039936,0.617728,37.6704,123.767808,145.131776,520.627968,543.892736
0000000713,1,1729035304966955800,0.052992,0.051712,0.571136,41.30176,127.08864,147.747072,526.310912,549.36576
0000001804,1,1729035305217813800,0.046336,0.045312,0.521472,44.096,135.24864,156.49024,541.12896,563.34336
0000001209,1,1729035305480911600,0.052224,0.0512,1.09568,43.872256,138.925312,160.310528,540.944896,563.944192
0000002300,1,1729035305977970200,0.049152,0.04864,0.88064,49.885696,166.400256,188.210688,560.891136,584.904704
0000000019,1,1729035306183655200,0.034048,0.033024,0.763392,33.196544,114.96448,136.431104,524.880384,547.906304
0000000614,1,1729035307052089600,0.051968,0.050944,1.276672,41.843968,161.10976,182.464,539.91808,562.925824
0000001705,1,1729035307308238300,0.08832,0.086784,0.670976,46.889984,136.410112,157.78048,538.784,561.939456
0000001110,1,1729035307479852000,0.04864,0.047616,2.3744,30.670592,147.846144,169.298432,547.491584,573.919488
0000002201,1,1729035307679047700,0.045056,0.044032,0.653568,68.731904,171.828736,193.217792,579.08096,601.904896
0000000515,1,1729035307759524600,0.045824,0.045056,0.599296,40.70016,128.718848,149.927168,529.297408,552.108544
0000001606,1,1729035309119417600,0.045568,0.0448,0.67072,50.236416,161.44384,182.575616,594.070784,617.18784
0000001011,1,1729035309370134000,0.043008,0.041984,0.504832,39.352576,137.460736,158.672896,539.567104,562.173696
0000000416,1,1729035309606906600,0.04992,0.048896,0.60416,36.973312,125.358592,146.62784,534.803712,557.782272
0000002102,1,1729035309626808000,0.04096,0.039936,0.596992,45.89824,141.179648,162.604288,538.02368,560.944384
