gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000001301,1,1729026105140492500,0.041984,0.044032,0.547584,40.958464,168.398592,191.7824,572.573696,595.335424
0000000706,1,1729026106203584000,0.041216,0.042496,0.56192,43.605248,147.42784,170.429184,550.720256,573.710848
0000000111,1,1729026106592849000,0.04864,0.049664,0.553472,36.811776,128.306432,149.5936,536.329216,559.304192
0000001202,1,1729026106756790500,0.047104,0.048128,0.542208,43.766784,142.619392,163.998208,568.769792,591.34592
0000000607,1,1729026107652141600,0.050688,0.051456,0.416256,37.558528,177.422848,199.483136,574.022912,596.641536
0000001103,1,1729026108611257000,0.056576,0.0576,0.665344,47.757312,185.623552,206.802944,602.027008,626.998016
0000000012,1,1729026108673398800,0.046848,0.047872,0.626432,35.84128,123.460352,144.642304,542.140416,564.93056
0000000508,1,1729026108899292000,0.036864,0.037888,0.522496,39.317248,142.611968,163.834112,551.524352,574.527232
0000001004,1,1729026110478449000,0.056064,0.057344,0.673536,43.472896,150.405632,171.633408,562.598912,585.716992
0000000409,1,1729026110913974500,0.067072,0.068096,0.499968,37.364736,128.960768,150.271232,549.234944,572.335616
0000001500,1,1729026111050202000,0.042752,0.043264,0.448256,42.867968,165.545728,187.537152,556.33408,580.5376
0000000905,1,1729026112433880800,0.042496,0.04352,0.677888,42.62144,164.187904,185.393664,565.741824,588.68608
0000000310,1,1729026112822049300,0.044544,0.050432,0.605952,35.753472,152.119552,174.492672,567.233536,590.195968
0000001401,1,1729026112963666700,0.103168,0.104448,0.898304,36.368384,132.786176,153.984256,541.85344,564.557056
0000000806,1,1729026114348560400,0.049408,0.050432,0.727296,42.264064,153.592576,174.910208,551.4176,574.228992
0000000211,1,1729026114923350500,0.04352,0.0448,0.479488,37.005312,161.02656,182.169856,567.176192,590.137856
0000001302,1,1729026115140664300,0.121088,0.122624,0.637696,41.82016,149.001984,169.882624,550.228224,572.931328
0000000707,1,1729026116203924200,0.052736,0.054016,0.603904,41.212416,156.552704,178.041344,586.394368,609.185024
0000000112,1,1729026116593078500,0.058112,0.059392,0.8256,40.692736,139.067904,160.403456,544.890368,568.620288
0000001203,1,1729026116757075000,0.045568,0.046592,0.479232,45.248768,160.457728,181.57568,579.705856,602.388224
0000000608,1,1729026117652358000,0.082944,0.087808,0.686848,43.7824,156.841728,178.089216,562.987776,586.883584
0000001104,1,1729026118611453200,0.04224,0.043264,0.619776,43.139072,129.479424,150.769408,533.992448,555.699968
0000000013,1,1729026118673601300,0.053248,0.054272,0.747776,37.196032,138.996992,160.363008,536.038144,557.728
0000000509,1,1729026118899540700,0.030464,0.031488,0.49792,36.581888,136.346624,157.512704,540.00384,562.427136
0000001600,1,1729026119606967600,0.056832,0.0576,0.685824,47.912448,134.662912,161.399552,534.170112,558.068736
0000001005,1,1729026120478599400,0.049408,0.050944,0.651008,43.93856,136.273152,159.264,532.631808,555.40352
0000000410,1,1729026120914160000,0.051456,0.052224,0.528896,42.020096,136.202496,157.389568,564.36096,587.6544
0000001501,1,1729026121050482400,0.041472,0.04224,0.584192,44.601344,148.051456,169.216256,543.86688,566.836992
0000000906,1,1729026122434089200,0.040704,0.041728,0.701184,44.379392,184.138752,205.462272,587.341568,610.363136
0000000311,1,1729026122822213400,0.0512,0.05248,0.620544,40.006656,151.997696,173.075456,548.09472,571.241216
0000001402,1,1729026122963845600,0.049664,0.050688,0.711424,36.566016,164.9792,186.604288,568.321792,591.586304
0000000807,1,1729026124348820500,0.046592,0.047872,1.33376,43.305216,170.458112,191.823104,570.391552,592.722688
0000000212,1,1729026124923591400,0.04864,0.049408,0.413696,40.192256,172.606976,193.979392,577.870336,600.9344
0000001303,1,1729026125140935400,0.04352,0.044544,0.450048,41.297408,172.934656,194.201856,582.096896,604.914944
0000000708,1,1729026126204107500,0.04992,0.050688,0.64896,40.09856,171.591936,192.737792,573.905664,596.784384
0000000113,1,1729026126593403000,0.053248,0.054528,1.1456,39.195136,137.348096,158.58944,542.52416,565.623552
0000001204,1,1729026126757371000,0.05376,0.054784,0.671488,44.630784,146.445824,167.952384,549.103104,570.711296
0000001700,1,1729026127277685500,0.103168,0.10368,0.624896,45.256704,207.542016,234.343424,607.506176,631.726848
0000000609,1,1729026127652576800,0.043008,0.044544,0.653312,39.76448,139.157504,160.556032,540.32384,563.391488
0000001105,1,1729026128611611100,0.035328,0.036096,0.401408,44.338176,168.041472,189.191936,574.282752,597.268736
0000000014,1,1729026128674031600,0.04992,0.050944,0.559104,33.615104,152.548608,173.901056,547.352064,570.244608
0000000510,1,1729026128899824400,0.04352,0.044544,3.02592,41.139968,141.604352,162.846976,549.495296,573.707008
0000001601,1,1729026129607214300,0.048384,0.049408,0.693248,44.866816,214.517248,236.715776,611.882496,634.896896
0000001006,1,1729026130478936800,0.049152,0.050432,0.634368,41.033728,132.771328,154.054656,532.125184,556.188672
0000000411,1,1729026130914417700,0.04352,0.044544,0.63744,40.035328,133.132288,154.317824,531.021312,553.429248
0000001502,1,1729026131050781000,0.038656,0.03968,0.618752,42.239744,180.79488,201.363712,564.100352,586.427136
0000000907,1,1729026132434403300,0.04096,0.04224,0.621824,43.173632,168.404992,189.684224,567.091968,590.988032
0000000312,1,1729026132822469600,0.058112,0.059392,0.809472,61.425664,160.584192,181.618944,555.115264,578.078208
0000001403,1,1729026132964114000,0.049408,0.050432,1.800448,37.7088,176.048128,197.235968,574.289408,597.193984
0000000808,1,1729026134349080800,0.050176,0.050944,0.522752,42.69312,155.512064,176.818944,562.013184,584.799488
0000000213,1,1729026134923916300,0.042496,0.043776,2.774528,41.514752,145.649408,166.976768,550.166272,572.990208
0000001304,1,1729026135141158100,0.048128,0.049408,1.613824,44.462592,177.4848,198.840576,581.449472,604.138496
0000001800,1,1729026135313289200,0.099584,0.100864,0.584704,46.26304,162.887168,187.923712,564.634368,588.623616
0000000709,1,1729026136204330200,0.050944,0.051968,0.8,44.222208,133.074176,154.228736,535.585536,558.321664
0000000114,1,1729026136593687600,0.105472,0.106752,0.608,40.086528,137.700608,159.070208,548.63872,571.574528
0000001205,1,1729026136757645800,0.045824,0.046848,0.527104,45.051136,137.592064,158.878464,539.82464,562.55104
0000001701,1,1729026137277919000,0.105472,0.106496,0.763392,48.507392,161.031936,182.507008,563.26272,586.30272
0000000610,1,1729026137652948500,0.043776,0.044544,0.589824,42.448384,147.225344,169.118464,543.695872,565.68704
0000001106,1,1729026138611943000,0.043776,0.0448,1.437696,44.979456,154.294272,175.690752,556.389376,579.36384
0000000015,1,1729026138674329600,0.07424,0.076032,0.933888,39.30112,119.781632,140.947456,536.1536,559.049216
0000000511,1,1729026138900139300,0.062976,0.064256,2.110976,38.521344,136.126464,157.33632,534.89408,557.732096
0000001602,1,1729026139607494100,0.046592,0.047872,0.657664,45.687808,206.790912,227.752448,608.56064,631.623168
0000001007,1,1729026140479176400,0.04224,0.043264,0.630016,41.48352,189.384192,210.6944,586.118144,608.902144
0000000412,1,1729026140914667300,0.078592,0.079616,0.777472,37.79328,152.838912,174.56256,557.80224,579.152896
0000001503,1,1729026141051102700,0.04992,0.050944,0.795136,48.349952,174.55104,196.026624,566.691584,589.83168
0000000908,1,1729026142434655500,0.039936,0.04096,0.70784,43.909376,133.18656,154.403328,527.588352,550.41152
0000000313,1,1729026142822698800,0.096768,0.098048,0.769024,37.7088,132.315904,153.691904,541.470208,564.298752
0000001404,1,1729026142964392000,0.041984,0.04352,0.567296,36.216832,163.842048,185.123328,558.828288,581.892096
0000001900,1,1729026143355338200,0.066304,0.067072,0.563712,49.206272,149.648384,171.371008,552.979712,577.048064
0000000809,1,1729026144349360000,0.04736,0.04864,0.78592,41.937408,184.804352,205.981952,589.534976,613.711616
0000000214,1,1729026144924328200,0.0512,0.052224,1.408768,41.929728,140.682752,161.862656,545.490688,568.352512
0000001305,1,1729026145141461500,0.045824,0.046848,0.531712,44.533248,165.681152,186.942208,568.849152,591.83104
0000001801,1,1729026145313541600,0.0832,0.084224,0.592384,45.531136,141.23392,162.56768,539.99744,562.912512
0000000710,1,1729026146204589600,0.048384,0.049152,2.48448,45.52192,161.242112,182.638592,570.484224,593.748224
0000000115,1,1729026146594002000,0.049408,0.050432,0.60672,39.33952,125.690368,147.02976,518.243584,541.457408
0000001206,1,1729026146757883000,0.032512,0.03328,0.518144,42.628864,150.986496,172.242688,548.648704,571.693824
0000001702,1,1729026147278150000,0.05248,0.053504,0.651008,47.500032,168.863232,190.299904,571.900416,594.723072
0000000611,1,1729026147653245200,0.048896,0.049664,0.638976,40.319488,141.32224,162.570752,541.42336,563.76576
0000001107,1,1729026148612259000,0.056832,0.058112,0.906752,45.91616,175.49184,196.849152,583.774208,607.897088
0000000016,1,1729026148674485500,0.038656,0.03968,0.487424,36.964864,133.79328,155.063552,531.320576,554.132992
0000000512,1,1729026148900390000,0.041472,0.042496,2.208768,40.01024,152.30848,173.675008,553.379072,576.268288
0000001603,1,1729026149607804000,0.043264,0.044544,0.673536,47.045888,143.460352,164.75392,546.14912,570.477824
0000001008,1,1729026150479491600,0.04352,0.0448,0.663808,44.688128,185.78304,207.055616,621.835776,644.81024
0000000413,1,1729026150914951000,0.044032,0.0448,0.47488,40.417024,125.522432,146.691072,531.997952,554.51648
0000001504,1,1729026151051348000,0.040192,0.041728,0.6912,48.139008,149.45664,170.277888,539.015424,561.884416
0000002000,1,1729026151420466400,0.094976,0.096256,0.998144,60.772352,161.73568,189.321472,576.121344,600.566784
0000000909,1,1729026152434873300,0.047104,0.048128,0.74496,47.107072,162.442496,183.545856,558.315008,579.859712
0000000314,1,1729026152822977500,0.038144,0.039424,0.552704,40.36864,124.626944,145.863424,535.092224,558.014976
0000001405,1,1729026152964785000,0.04736,0.048128,0.58112,38.000896,168.884992,190.009088,574.558208,599.56864
0000001901,1,1729026153355700500,0.107008,0.111616,0.762112,49.618432,156.068352,177.44256,557.926144,581.484032
0000000810,1,1729026154349644000,0.050432,0.051712,1.13408,43.114496,173.540608,194.934272,594.579456,617.621248
0000000215,1,1729026154924522500,0.048384,0.049408,0.59904,39.018496,123.115008,144.272128,522.906624,545.757184
0000001306,1,1729026155141783300,0.097536,0.09856,0.653568,44.140032,190.491904,211.780352,593.478912,616.431616
0000001802,1,1729026155313692400,0.046592,0.04736,0.689152,44.819712,138.166016,159.460864,529.77024,551.25504
0000000711,1,1729026156204836000,0.042496,0.04352,0.51456,42.501888,201.529088,222.84672,602.72896,625.846272
0000000116,1,1729026156594288000,0.051712,0.052992,0.717056,37.806848,152.7808,174.047232,558.157824,581.083392
0000001207,1,1729026156758146600,0.044032,0.045568,0.482816,48.618752,150.682368,171.985152,554.254848,577.62816
0000001703,1,1729026157278389200,0.061696,0.06528,2.68416,49.078784,149.095936,170.40896,560.488704,585.004032
0000000612,1,1729026157653436000,0.04736,0.048384,0.829184,60.248064,175.606528,197.350144,578.901248,601.737472
0000001108,1,1729026158612404200,0.03968,0.040448,0.596224,41.964544,161.009152,182.30784,568.477184,591.417344
0000000017,1,1729026158674816300,0.04992,0.050944,0.581376,34.185984,145.017344,166.29376,548.7232,571.633152
0000000513,1,1729026158900647700,0.120576,0.121856,0.505088,39.997184,134.441984,155.670272,533.464832,556.324864
0000001604,1,1729026159608016400,0.024832,0.02688,2.43584,47.176704,186.908928,208.33536,597.588736,620.544
0000002100,1,1729026159667230500,0.072448,0.073472,0.932608,53.994496,172.543232,198.729984,572.926208,596.92928
0000001009,1,1729026160479773700,0.04096,0.041984,0.512256,42.857472,178.11584,199.500544,586.798592,609.888512
0000000414,1,1729026160915123000,0.023296,0.023552,0.507904,38.570496,163.412736,184.304896,571.64416,593.958656
0000001505,1,1729026161051532800,0.047104,0.048128,0.69504,44.716288,174.786048,196.15488,564.370944,586.633984
0000002001,1,1729026161420711400,0.131328,0.132864,0.724224,47.489024,154.347264,175.758336,580.80512,603.862528
0000000910,1,1729026162435024600,0.047872,0.049408,1.749248,45.457152,169.842944,191.119104,574.805504,598.556672
0000000315,1,1729026162823225600,0.025856,0.028928,0.4096,37.380864,121.60128,142.858496,530.39232,553.389056
0000001406,1,1729026162964940800,0.052224,0.052992,0.82304,37.294336,116.332544,139.133952,520.059136,542.714624
0000001902,1,1729026163355927800,0.08064,0.081664,0.780032,47.687936,187.830016,209.150208,597.029888,620.017152
0000000811,1,1729026164349972700,0.059904,0.061184,0.784384,42.648832,177.12384,198.450432,578.566656,601.489408
0000000216,1,1729026164924819700,0.05248,0.053504,0.492288,38.199808,128.736512,150.131456,530.994688,553.882112
0000001307,1,1729026165142117000,0.044288,0.045312,0.6464,42.294016,139.282944,160.334336,544.47744,567.272192
0000001803,1,1729026165314017000,0.066304,0.067328,0.670208,49.408,148.836352,170.237696,548.973824,571.883776
0000000712,1,1729026166205080600,0.052224,0.053248,0.713728,43.404032,150.862336,172.176896,555.828224,579.510784
0000000117,1,1729026166594543600,0.042752,0.04352,0.513024,39.46752,146.23104,167.53152,542.461696,564.525312
0000001208,1,1729026166758446800,0.056576,0.058112,0.676608,42.897664,179.222016,200.657664,588.943104,611.822592
0000001704,1,1729026167278600200,0.04608,0.047104,0.791808,46.793472,173.975296,197.301248,568.351744,591.28064
0000000613,1,1729026167653700600,0.08704,0.088064,0.675584,39.756544,130.55232,151.773952,534.484736,557.371392
0000002200,1,1729026167706090500,0.052224,0.052736,0.477696,53.724928,178.19008,199.908096,588.699904,612.802048
0000001109,1,1729026168612645600,0.059904,0.061184,0.579584,43.03616,158.852352,180.100608,560.857344,583.85408
0000000018,1,1729026168674955000,0.038144,0.039168,0.443136,35.832576,167.471104,189.288192,559.98848,581.559296
0000000514,1,1729026168900765700,0.028928,0.02944,0.527872,37.619456,141.993472,163.287808,546.301184,569.225472
0000001605,1,1729026169608325600,0.050944,0.051968,0.48256,45.07008,176.732928,197.710592,583.113984,606.095616
0000002101,1,1729026169667497500,0.045568,0.046592,0.613632,47.505664,178.60224,199.936512,572.27136,594.765056
0000001010,1,1729026170480095500,0.048384,0.049664,0.606464,41.449728,143.744512,164.881152,541.157632,564.020224
0000000415,1,1729026170915443000,0.044288,0.045312,0.68096,40.094464,128.795904,149.999872,532.6016,555.286272
0000001506,1,1729026171051820000,0.043008,0.044032,1.046528,49.202432,160.963328,181.811968,547.415552,569.805568
0000002002,1,1729026171420955000,0.049664,0.050432,0.620032,47.80544,204.619776,225.95968,616.6912,639.730688
0000000911,1,1729026172435325200,0.0448,0.046336,0.722688,41.385216,140.82048,162.130176,562.245888,586.255616
0000000316,1,1729026172823548700,0.044544,0.04608,0.8576,38.104064,121.90848,143.236608,536.48768,559.372544
0000001407,1,1729026172965093000,0.051968,0.053248,0.542464,42.15552,170.462976,191.780608,569.377536,594.259456
0000001903,1,1729026173356226600,0.0512,0.051968,0.649728,48.73728,146.98624,168.233728,543.862272,568.054272
0000000812,1,1729026174350279400,0.041472,0.042496,0.6848,41.696512,176.919552,198.124544,579.408896,602.272768
0000000217,1,1729026174925040000,0.053248,0.054272,0.591104,38.182656,139.93216,161.263616,548.319488,571.272448
0000001308,1,1729026175142377000,0.042752,0.044032,0.755712,41.991424,177.861376,198.975232,577.60896,603.238912
0000001804,1,1729026175314298000,0.037888,0.038912,0.512512,45.181952,141.023744,162.39744,533.540864,556.358144
0000000713,1,1729026176205308200,0.044544,0.045568,0.580096,40.4992,148.269056,169.51552,565.73568,588.303104
0000002300,1,1729026176518295300,0.116736,0.117504,0.655104,46.066688,170.88,192.388096,579.775232,603.228416
0000000118,1,1729026176594825200,0.057856,0.059136,0.811264,35.578624,159.981568,181.287936,555.23968,578.683392
0000001209,1,1729026176758847200,0.05376,0.05504,1.162496,46.330112,182.991616,204.31488,597.105408,619.771904
0000001705,1,1729026177278930200,0.0448,0.04608,0.59904,50.201856,141.972224,163.414016,548.155392,570.146304
0000000614,1,1729026177653964500,0.04864,0.049664,0.718592,40.430592,154.448896,175.739904,559.982848,582.798592
0000002201,1,1729026177706421000,0.041728,0.042752,0.579072,59.194112,180.597504,201.841664,593.57312,616.50816
0000001110,1,1729026178612994000,0.050944,0.051968,0.696832,45.511168,131.245056,152.524032,554.589184,579.561216
0000000019,1,1729026178675236900,0.039168,0.040192,0.44544,58.883584,138.682112,159.970304,544.85888,567.924736
0000000515,1,1729026178901059000,0.04096,0.041984,1.086976,38.582784,149.358592,170.685696,564.190976,587.931904
0000001606,1,1729026179608564000,0.044032,0.045312,1.596416,46.595072,176.695808,200.180736,619.34848,642.246912
0000002102,1,1729026179667632400,0.027648,0.02816,0.606208,46.025216,159.807232,181.05856,569.298176,592.165376
0000001011,1,1729026180480424000,0.058112,0.05888,0.649984,44.77696,157.105152,178.476544,558.964992,582.780416
0000000416,1,1729026180915776500,0.040448,0.041216,0.484096,37.426944,145.7088,167.075072,554.296576,577.563392
