gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000072,1,1729178590353373000,0.043776,0.0448,0.68992,3427.036928,12367.12704,12387.89248,17818.212608,17841.395456
0000000073,1,1729178590453482000,0.02304,0.023552,0.368384,3363.660544,12477.894144,12499.262208,17886.61888,17909.636352
0000000074,1,1729178590553647900,0.027136,0.032512,0.535552,3323.171328,12434.20672,12455.528192,17945.027072,17967.97568
0000000075,1,1729178590653883000,0.041472,0.042752,0.506368,3406.753792,12552.054528,12573.39904,18023.315456,18046.845952
0000000076,1,1729178590754191600,0.042752,0.04352,0.647936,3337.71136,12762.942208,12784.350208,18076.055296,18098.99648
0000000077,1,1729178590854400800,0.043264,0.0448,0.41344,3289.141248,12662.300672,12683.589632,18127.748608,18150.974464
0000000078,1,1729178590954664000,0.046336,0.085248,0.452864,3218.440192,12609.838592,12631.148288,18190.907136,18214.025472
0000000079,1,1729178591054934300,0.04096,0.04224,0.536576,3255.922688,12716.497664,12737.823488,18248.288,18486.274816
0000000100,1,1729178591111377000,0.041216,0.041728,0.437248,36.226816,137.232128,158.785792,370.230016,392.882688
0000000080,1,1729178591155124200,0.039168,0.041728,0.510464,3187.635968,12695.102976,12716.196608,18291.724288,18386.19136
0000000101,1,1729178591211580200,0.070912,0.075776,0.55296,63.345152,440.966912,462.536704,711.442688,734.086144
0000000081,1,1729178591255287600,0.040448,0.041216,0.880128,3160.262912,12823.013632,12844.158976,18379.703552,18402.685184
0000000102,1,1729178591311779000,0.045568,0.055808,0.521728,224.045312,632.09728,653.381888,1131.03872,1155.502848
0000000082,1,1729178591355417000,0.043264,0.04352,0.592384,3268.069632,12813.058048,12834.317312,18426.231808,19145.513472
0000000103,1,1729178591411907000,0.049152,0.050432,0.471808,154.174976,600.585472,621.6768,1200.27264,1222.936832
0000000083,1,1729178591455637800,0.039424,0.040448,0.477952,3392.866048,13058.730496,13080.123392,18497.326848,19046.336
0000000104,1,1729178591512765700,0.045568,0.046336,0.482816,169.661696,681.336576,704.463616,1422.392576,1445.198592
0000000084,1,1729178591555922400,0.0384,0.039424,0.418816,3322.65344,13048.947968,13070.238976,18533.599744,18945.576192
0000000105,1,1729178591612787500,0.04096,0.041728,0.430336,123.03872,1023.174144,1046.581504,1858.862592,1881.581312
0000000085,1,1729178591656027100,0.041216,0.04224,0.560896,3348.183808,13016.706304,13037.904896,18600.898816,18845.910016
0000000106,1,1729178591712923100,0.038656,0.045568,0.569344,327.729408,1435.569664,1457.064704,2325.14304,2348.08576
0000000086,1,1729178591756279800,0.035072,0.036352,0.497152,3455.631616,13145.839872,13167.080448,18660.420096,18745.872896
0000000107,1,1729178591813209300,0.046848,0.05248,0.582912,270.865664,1455.124736,1476.34304,2421.80224,2444.557056
0000000087,1,1729178591856455400,0.041728,0.042752,0.504576,3383.772928,13106.734848,13128.009216,18696.788992,18720.018432
0000000108,1,1729178591913433900,0.043776,0.045056,0.48512,308.830208,1649.331456,1670.71232,2762.035712,2785.521408
0000000088,1,1729178591956670500,0.036864,0.037888,0.52608,3385.26464,13087.34208,13108.601856,18768.884736,18801.57568
0000000109,1,1729178592013564400,0.042496,0.044032,0.681472,408.301568,1725.699072,1746.882304,3013.4592,3037.866496
0000000089,1,1729178592056914700,0.041984,0.042752,0.571648,3316.27264,13216.022016,13237.32864,18830.297856,18853.075968
0000000110,1,1729178592113686300,0.072704,0.073984,0.582144,562.301696,2209.436672,2230.778368,3496.395264,3519.31904
0000000090,1,1729178592157171700,0.038912,0.03968,0.50048,3435.234304,13228.223488,13249.484288,18875.965952,18898.727936
0000000111,1,1729178592213866000,0.040448,0.041728,0.550656,495.64928,2184.22272,2206.629632,3629.070336,3651.058432
0000000091,1,1729178592257367600,0.030976,0.031744,0.507392,3525.041152,13344.521984,13365.820416,18939.76832,18962.50368
0000000112,1,1729178592314162400,0.03968,0.040704,0.599296,615.049984,2383.265536,2404.752896,3911.975168,3934.797056
0000000092,1,1729178592357547500,0.05504,0.05632,0.656384,3456.521728,13455.731456,13476.8896,19019.051264,19042.253568
0000000113,1,1729178592414201600,0.041984,0.043264,0.472064,543.657216,2378.903808,2400.215808,4035.333632,4058.218752
0000000093,1,1729178592457653000,0.047104,0.048128,0.54016,3457.990656,13561.129984,13582.407936,19094.962944,19118.056448
0000000114,1,1729178592514468400,0.037376,0.0384,0.53248,520.513792,2542.426368,2563.817472,4267.162624,4290.05312
0000000094,1,1729178592557830100,0.041728,0.042752,0.482304,3420.80768,13540.583936,13561.8816,19128.448,19151.3344
0000000115,1,1729178592615150000,0.030976,0.031744,0.43008,585.180416,2587.833344,2609.020928,4479.891456,4502.718208
0000000095,1,1729178592657907200,0.030976,0.032,0.38912,3668.982528,13818.444544,13839.913728,19208.656384,19231.641088
0000000116,1,1729178592715214600,0.039424,0.041472,0.4928,749.57824,2911.752192,2933.030912,4912.109056,4934.9184
0000000096,1,1729178592758248700,0.044288,0.045568,0.591616,3614.83648,13820.658688,13841.723136,19251.492352,19274.61888
0000000117,1,1729178592815451100,0.054784,0.056064,0.60672,680.523008,3044.917248,3066.31424,5144.762624,5167.74144
0000000097,1,1729178592858450000,0.03968,0.040704,0.55552,3701.098752,13814.558464,13835.712256,19279.846912,19302.78656
0000000118,1,1729178592915686000,0.094464,0.099072,0.63104,691.230208,3095.111168,3116.474624,5294.592,5316.635904
0000000098,1,1729178592958566400,0.032768,0.034048,0.639744,3833.683456,13937.186048,13958.580224,19352.246528,19375.190784
0000000119,1,1729178593015921200,0.033792,0.034816,0.53376,747.827712,3508.415232,3529.724928,5750.5472,5773.23008
0000000099,1,1729178593058669000,0.0384,0.039424,0.53376,3785.915392,13922.751232,13944.142848,19398.012416,19421.2608
0000000120,1,1729178593116170200,0.038912,0.03968,0.39296,724.57856,3710.927104,3732.326144,6069.6448,6092.353536
0000000121,1,1729178593216406800,0.040704,0.041984,0.68224,818.485248,3904.67584,3925.923584,6518.955776,6541.607424
0000000122,1,1729178593316619800,0.0448,0.04608,0.564992,897.511168,3872.894464,3894.00704,6563.561216,6586.564096
0000000123,1,1729178593416703700,0.105984,0.107008,0.54784,827.894528,3902.841088,3924.409856,6829.508864,6853.11616
0000000124,1,1729178593516923600,0.05376,0.055296,0.647168,960.262912,4236.494336,4257.907712,7206.669568,7230.074112
0000000125,1,1729178593617059000,0.032,0.033024,0.572928,1113.592576,4656.348928,4677.098496,7799.36,7822.027776
0000000126,1,1729178593717319200,0.052736,0.05376,0.59136,1106.720768,4790.289408,4815.758336,8026.948352,8049.842688
0000000127,1,1729178593817554700,0.03712,0.037888,0.460288,1268.772352,5088.580352,5109.83424,8400.73088,8423.65952
0000000128,1,1729178593917865500,0.045312,0.04608,0.63104,1213.548544,5296.749568,5318.047232,8820.982528,8843.773952
0000000129,1,1729178594018063000,0.041472,0.042496,0.413184,1214.519552,5385.432576,5406.68672,8942.849536,8965.80096
0000000130,1,1729178594118304000,0.054528,0.055808,0.567808,1177.988352,5411.463936,5433.070848,9059.716608,9082.929664
0000000131,1,1729178594218499300,0.03456,0.035584,0.447232,1117.349376,5742.62784,5763.966464,9392.882944,9415.862528
0000000132,1,1729178594318786800,0.038144,0.039168,0.420096,1080.999936,5737.126656,5758.419968,9474.176512,9497.072896
0000000133,1,1729178594419547000,0.045824,0.046848,0.443648,1238.343936,5989.45664,6010.866432,10010.252544,10033.240832
0000000134,1,1729178594519907000,0.048896,0.050432,1.168384,1381.660672,6287.396864,6308.310016,10353.909248,10376.6208
0000000135,1,1729178594620082400,0.044288,0.045312,0.497152,1329.782528,6345.20576,6366.381824,10645.019904,10667.464192
0000000136,1,1729178594720128500,0.040448,0.041728,0.503296,1488.27392,6447.307776,6468.639232,10819.203072,10842.289664
0000000137,1,1729178594820369200,0.04992,0.0512,0.594688,1600.759808,6679.92192,6700.699904,11154.226432,11177.036544
0000000138,1,1729178594920528400,0.035072,0.03584,0.594176,1543.409152,6859.401728,6881.144064,11301.515008,11324.402688
0000000139,1,1729178595020622600,0.036608,0.037632,0.63744,1539.203328,6881.166592,6902.468608,11351.935744,11374.15168
0000000140,1,1729178595120881200,0.046592,0.047872,0.632576,1739.693824,7311.480832,7332.902656,11772.612096,11794.882304
0000000141,1,1729178595221147600,0.041984,0.043264,0.432384,1680.681984,7292.481536,7313.87264,11823.1616,11846.02112
0000000142,1,1729178595321387300,0.03712,0.038144,0.68352,1897.265408,8031.655936,8053.246976,12234.704128,12257.518336
0000000143,1,1729178595421620700,0.043008,0.044288,0.63616,1939.970816,8446.72512,8467.9424,12399.551232,12422.281728
0000000144,1,1729178595521683500,0.113152,0.114176,1.717248,1880.763648,8407.767808,8428.590592,12439.66336,12461.806336
0000000145,1,1729178595621958000,0.040192,0.041216,0.632064,1831.35872,8474.427904,8495.75168,12673.43744,12696.323584
0000000146,1,1729178595722178300,0.047872,0.049408,0.519424,1895.025664,8492.629248,8513.847552,12737.704192,12760.512256
0000000147,1,1729178595822212600,0.027136,0.027904,0.634624,1830.203648,8687.75552,8709.819136,13000.72448,13023.7248
0000000148,1,1729178595922468400,0.039424,0.040448,0.424704,2025.640192,8998.241792,9019.363328,13284.282368,13617.238016
0000000149,1,1729178596022616600,0.044288,0.045568,0.599808,1991.00288,9021.82528,9042.754816,13352.832512,13518.951936
0000000150,1,1729178596122950100,0.046848,0.048128,0.460288,2076.423168,9225.214208,9246.203648,13578.657792,14371.60192
0000000151,1,1729178596223030300,0.038144,0.039424,0.4736,2081.787648,9367.485184,9389.398016,13743.2192,14279.028736
0000000152,1,1729178596323234800,0.051712,0.052736,0.475136,2037.038336,9387.3728,9408.710912,13896.76288,14178.927872
0000000153,1,1729178596423389400,0.033024,0.034816,0.539136,1986.966784,9357.200128,9378.404352,13966.503936,14078.148864
0000000154,1,1729178596523561500,0.047616,0.04864,0.50304,2048.453888,9509.336576,9530.439168,14196.08576,14234.458624
0000000155,1,1729178596623842300,0.059136,0.06016,0.44416,2158.313472,9803.295232,9824.64384,14449.566976,14472.542976
0000000156,1,1729178596724009700,0.039168,0.040448,0.39296,2089.485568,9790.059264,9810.761216,14627.213568,14649.86624
0000000157,1,1729178596824172800,0.032256,0.033536,0.437248,2135.616768,9854.2912,9875.234048,14678.06336,14700.16
0000000158,1,1729178596924431400,0.0512,0.052224,0.483072,2334.017024,10143.930368,10165.187072,15023.135744,15046.038784
0000000159,1,1729178597024777500,0.041728,0.043008,0.519936,2265.056768,10134.761472,10155.9168,15062.288384,15085.10848
0000000160,1,1729178597124764700,0.045312,0.046336,0.539136,2337.353728,10166.351104,10187.12832,15389.52064,15412.504064
0000000161,1,1729178597225042200,0.04224,0.043008,0.526336,2649.510656,10202.624,10223.998976,15622.03264,15645.230336
0000000162,1,1729178597325281000,0.033024,0.034048,0.51456,2667.645184,10261.728512,10282.93376,15814.467072,15837.123328
0000000163,1,1729178597425537000,0.041472,0.042752,0.621312,2832.334848,10588.27264,10609.608192,16054.793984,16077.756928
0000000164,1,1729178597525829000,0.041472,0.042752,0.452608,2790.174976,10574.628608,10595.988992,16087.26016,16110.540032
0000000165,1,1729178597626776800,0.035584,0.036864,0.796928,2848.896512,10905.853952,10927.20128,16316.989952,16339.749376
0000000166,1,1729178597727001900,0.0448,0.0512,0.478976,2805.647104,10901.422592,10922.783488,16352.454656,16375.16544
0000000167,1,1729178597827182000,0.044288,0.045568,0.589056,2879.586816,11046.848,11069.359872,16668.110592,16690.994176
0000000168,1,1729178597927428900,0.040704,0.041984,0.548864,2913.621504,11053.988096,11075.373056,16711.235328,16734.364416
0000000169,1,1729178598027616300,0.040704,0.041728,0.553728,2979.561472,11373.031936,11394.494464,16993.85984,17017.472512
0000000170,1,1729178598127924200,0.037888,0.039168,0.4288,2912.5312,11377.609216,11398.988544,17028.868352,17051.537664
0000000171,1,1729178598228104000,0.025856,0.026368,0.385024,2967.886848,11520.431104,11541.802752,17092.388096,17114.320128
0000000172,1,1729178598328246300,0.041728,0.042496,0.443648,3097.151488,11693.785344,11715.067136,17162.561536,17185.396992
0000000173,1,1729178598428293600,0.034816,0.035072,0.673024,3115.17568,12001.357568,12022.74688,17289.113856,17312.175872
0000000174,1,1729178598528587500,0.06144,0.06528,4.169472,3046.903808,11966.586368,11987.622144,17346.1952,17369.001984
0000000175,1,1729178598628763000,0.044288,0.045824,0.501504,3208.713472,12106.940416,12128.121088,17409.242368,17432.322816
0000000176,1,1729178598728950800,0.084224,0.085504,0.54912,3213.95968,12125.387008,12146.66752,17461.700352,17484.82304
0000000177,1,1729178598829142300,0.037376,0.038912,0.401152,3189.924864,12265.198592,12286.515456,17515.075072,17561.549312
0000000178,1,1729178598929156000,0.02944,0.030208,0.423168,3279.205888,12226.9184,12247.952384,17554.03008,17576.42112
0000000179,1,1729178599029340400,0.047872,0.04864,0.396032,3227.683072,12521.32736,12542.700032,17644.53248,17666.340096
0000000180,1,1729178599129348000,0.039936,0.041216,0.512768,3165.100544,12509.807616,12531.09376,17724.611584,17747.38048
0000000181,1,1729178599229307000,0.027136,0.027904,0.563712,3314.78656,12510.966272,12532.194304,17756.83328,17779.708416
0000000200,1,1729178599327152600,0.048896,0.049408,0.785152,35.885312,128.528384,150.180352,390.67904,414.912768
0000000182,1,1729178599329384000,0.01536,0.015616,0.479744,3415.289856,12768.115712,12789.823488,17828.692224,17851.03104
0000000201,1,1729178599427441200,0.066048,0.067328,0.53632,54.55488,414.58176,435.859968,724.115968,747.063552
0000000183,1,1729178599429630000,0.03072,0.04736,0.630784,3524.019968,12736.681216,12757.93152,17880.310528,17903.33184
0000000202,1,1729178599527527000,0.0512,0.05248,0.679424,217.732608,654.631936,675.856128,1132.941568,1155.816704
0000000184,1,1729178599530322000,0.033792,0.035072,0.323072,3462.14144,12725.520896,12746.80832,17910.494208,17933.309184
0000000203,1,1729178599627505200,0.047104,0.04864,0.557568,152.83328,618.298368,640.480768,1212.808448,1237.402368
0000000185,1,1729178599630635000,0.034304,0.035328,0.474368,3532.973824,12693.6256,12715.114752,17949.173504,17971.297792
0000000204,1,1729178599727858700,0.036864,0.038144,0.534784,164.899328,678.431232,699.593216,1422.696448,1445.632512
0000000186,1,1729178599730929200,0.044288,0.04608,0.607744,3464.748544,12812.35328,12833.593856,17984.43904,18007.515392
0000000205,1,1729178599827988500,0.04864,0.04992,2.794496,120.35072,1063.112448,1084.006144,1852.360704,1877.291008
0000000187,1,1729178599831140600,0.0384,0.039424,0.41728,3419.919104,12825.337856,12846.690304,18035.902976,18058.816
0000000206,1,1729178599928277500,0.048896,0.04992,0.623616,347.339264,1433.635584,1454.732544,2299.916032,2322.801408
0000000188,1,1729178599931394600,0.050176,0.0512,0.679936,3486.681344,12945.629696,12966.845696,18076.540928,18099.58784
0000000207,1,1729178600028404200,0.050432,0.051456,1.436672,300.339712,1475.957504,1497.41568,2385.200384,2407.552
0000000189,1,1729178600031621000,0.039168,0.040192,0.511488,3572.474112,12932.728064,12954.061312,18108.6592,18131.588608
0000000208,1,1729178600128628200,0.038144,0.039424,0.63872,306.194688,1719.751168,1740.459264,2777.603328,2800.804608
0000000190,1,1729178600131911000,0.04736,0.048384,0.52096,3664.071168,13044.360448,13065.56288,18157.379328,18180.959488
0000000209,1,1729178600228889000,0.035584,0.036864,0.474112,413.300224,1731.118336,1752.430848,2975.463168,3000.877824
0000000191,1,1729178600232125700,0.041984,0.043264,0.54144,3729.544448,13027.824384,13048.919296,18197.705472,18220.424704
0000000210,1,1729178600328918000,0.037376,0.0384,0.437504,603.234816,2203.128832,2224.388096,3556.913664,3579.629312
0000000192,1,1729178600332363800,0.038144,0.039936,0.433664,3807.991296,13323.441664,13344.310016,18280.220416,18303.037184
0000000211,1,1729178600429117000,0.04224,0.043264,0.56576,705.799424,2222.942208,2244.324096,3831.673856,3854.300416
0000000193,1,1729178600432528600,0.030976,0.032256,0.46848,3985.6,13308.473088,13329.78688,18317.548544,18340.28928
0000000212,1,1729178600529205000,0.038656,0.03968,0.468224,649.848064,2389.72032,2410.949376,4000.924928,4023.88352
0000000194,1,1729178600532760000,0.036352,0.037632,0.429056,4037.030912,13564.519424,13585.770752,18443.10912,18465.444608
0000000213,1,1729178600629479000,0.041728,0.043008,1.496064,579.634944,2361.043712,2382.443008,4047.848704,4070.797056
0000000195,1,1729178600633025800,0.05504,0.055808,0.653824,3970.432256,13532.40448,13553.825792,18488.498688,18511.456
0000000214,1,1729178600729753000,0.037376,0.038144,0.520448,547.160832,2522.503424,2543.770112,4358.866688,4382.109696
0000000196,1,1729178600733016300,0.037376,0.0384,0.449536,3938.03264,13524.146688,13545.40672,18529.99808,18553.036032
0000000215,1,1729178600829938400,0.030976,0.034816,0.342784,563.24224,2575.148544,2596.411904,4554.859264,4577.886464
0000000197,1,1729178600833152300,0.01792,0.018176,2.58176,4012.418816,13485.192704,13506.3936,18565.030656,18588.20736
0000000216,1,1729178600930198000,0.036096,0.036864,0.418048,753.975552,2725.430016,2746.810368,4894.035456,4916.702464
0000000198,1,1729178600933389300,0.040704,0.041728,0.629248,4027.567104,13767.147776,13788.210688,18650.067456,18673.0176
0000000217,1,1729178601030349600,0.036096,0.03712,0.502528,708.633344,2885.208576,2906.26688,5157.800704,5180.591104
0000000199,1,1729178601033632800,0.050944,0.051968,0.592896,4222.893824,13779.351552,13800.15872,18704.434688,18726.845184
0000000218,1,1729178601130641700,0.038144,0.039168,2.76352,640.359424,2870.564096,2891.847424,5195.11936,5217.935872
0000000219,1,1729178601230781000,0.020736,0.021248,0.38272,761.0752,3536.570624,3557.820928,5776.459008,5799.388672
0000000220,1,1729178601331123500,0.046336,0.04736,1.989632,699.682304,3561.562112,3582.906624,5870.184192,5893.096192
0000000221,1,1729178601431247000,0.023552,0.02432,0.310528,790.559488,3766.340352,3787.6736,6139.787776,6162.776576
0000000222,1,1729178601531458000,0.03712,0.038144,0.584192,861.185792,3931.2192,3952.569856,6463.384832,6485.892352
0000000223,1,1729178601631807000,0.065792,0.066816,0.498944,792.647424,3964.190464,3985.709824,6631.521536,6654.320384
0000000224,1,1729178601732020200,0.037376,0.0384,0.436992,834.099456,4206.285312,4227.498496,6968.069632,6991.566592
0000000225,1,1729178601832241400,0.036864,0.038144,0.40192,854.313216,4602.542592,4623.731456,7380.879616,7708.00384
0000000226,1,1729178601932330500,0.057856,0.05888,1.501696,1081.711616,4812.669184,4833.909248,8055.172352,8569.084672
0000000227,1,1729178602032421000,0.019712,0.019968,0.56064,1262.437632,5247.66464,5269.37472,8644.84096,8667.839488
0000000228,1,1729178602132850700,0.049152,0.050176,0.695552,1207.51744,5242.463488,5263.689984,8718.623232,8741.77792
0000000229,1,1729178602233183200,0.038656,0.03968,0.620288,1243.420416,5448.383744,5469.750016,9013.645056,9035.844864
