gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000034,1,1729181364401856800,0.054528,0.056064,0.530944,1721.708544,7226.9184,7248.2752,11312.335616,11334.810368
0000000035,1,1729181364501880800,0.03456,0.035584,0.488448,1770.9632,7458.447104,7479.60064,11495.414784,11517.59488
0000000036,1,1729181364602204700,0.05632,0.0576,0.680192,1995.45216,7685.705472,7707.017728,11810.706432,11833.570048
0000000037,1,1729181364702296000,0.042752,0.043776,0.513024,1925.096192,7841.790464,7863.048192,12023.156224,12046.144
0000000038,1,1729181364802438100,0.036608,0.037632,0.565248,2041.230848,8301.682176,8323.024384,12268.815104,12291.79904
0000000039,1,1729181364902463200,0.047872,0.04864,0.57856,2130.061056,8491.941888,8513.325312,12516.733952,12539.174912
0000000040,1,1729181365002837000,0.040448,0.041472,0.504832,2069.922304,8708.737792,8730.11328,12610.2016,12632.532224
0000000041,1,1729181365102922200,0.04224,0.043008,2.752256,1997.733632,8685.530624,8706.7136,12742.78272,12765.670656
0000000042,1,1729181365203089700,0.034816,0.035584,0.3648,1959.385088,8714.215168,8735.442176,12816.324608,12839.103488
0000000043,1,1729181365303454700,0.04992,0.050944,0.710912,1888.835072,8846.756608,8867.939072,12905.448704,12927.51488
0000000044,1,1729181365403667700,0.041984,0.043008,0.604416,1999.257856,8870.360576,8891.900928,13178.579968,13201.30816
0000000045,1,1729181365503776300,0.03328,0.034304,0.41344,1930.367488,8872.83584,8894.692864,13299.036928,13321.97504
0000000046,1,1729181365603811800,0.03712,0.037888,0.435712,2057.27616,9113.364224,9134.637312,13536.394496,13559.237888
0000000047,1,1729181365704065500,0.045568,0.046592,0.479744,2129.886976,9182.783232,9203.831552,13762.840064,13785.614336
0000000048,1,1729181365804210700,0.04864,0.04992,0.473856,2213.570816,9362.07104,9383.304192,13920.661504,13943.670272
0000000049,1,1729181365904522000,0.043776,0.0448,0.54784,2142.281984,9352.433152,9373.745664,14024.18304,14046.912512
0000000050,1,1729181366004657700,0.027392,0.02816,0.567808,2191.467264,9318.301696,9339.554304,14153.375232,14176.235776
0000000051,1,1729181366104935000,0.06784,0.068864,0.617728,2409.0368,9382.432,9404.218624,14480.189952,14503.422208
0000000052,1,1729181366205198600,0.081408,0.082688,0.470016,2604.484096,9530.057728,9551.460864,14680.360448,14702.290176
0000000053,1,1729181366305441000,0.040448,0.041216,0.598272,2690.836992,9731.729152,9753.02272,14908.077056,14929.544448
0000000054,1,1729181366405574700,0.046336,0.047616,0.538624,2619.958528,9718.561024,9740.613632,15017.8368,15040.601856
0000000055,1,1729181366505876500,0.041472,0.04224,0.458752,2692.779776,9692.628736,9713.960448,15099.98464,15122.538496
0000000056,1,1729181366605835300,0.038656,0.039936,0.383744,2723.711744,9843.419392,9864.708096,15260.692224,15283.779584
0000000057,1,1729181366705906200,0.034304,0.035072,0.451584,2656.729344,9827.93088,9849.303296,15307.513088,15330.285312
0000000058,1,1729181366806140400,0.03328,0.03456,0.54144,2914.56768,10015.610624,10036.367104,15700.383744,15723.352832
0000000059,1,1729181366906384000,0.066048,0.067584,0.451584,3068.130048,10192.654336,10214.086912,15912.391424,15935.350784
0000000060,1,1729181367006487300,0.046848,0.047872,0.543744,2997.860864,10162.319616,10183.493376,15978.383872,16001.459456
0000000061,1,1729181367106682600,0.096256,0.097792,0.622592,3091.620352,10515.155968,10536.371712,16249.720064,16272.796416
0000000062,1,1729181367206944000,0.057856,0.059392,0.554496,3136.63872,11022.086656,11043.353088,16501.43488,16524.60032
0000000063,1,1729181367307000600,0.058112,0.059136,0.626176,3067.284736,10985.59616,11006.89536,16542.871296,16565.653248
0000000064,1,1729181367407596000,0.040448,0.041728,0.611584,3005.994752,10973.670656,10994.909952,16585.640192,16608.819456
0000000065,1,1729181367507667500,0.037888,0.038912,0.587008,2967.003392,11098.2272,11119.424256,16713.721344,16736.839168
0000000066,1,1729181367607906000,0.035328,0.036352,0.438528,2967.96928,11225.53344,11246.86976,16889.617408,16912.983808
0000000067,1,1729181367708139500,0.040704,0.041984,0.458496,3080.300288,11238.145024,11259.396608,17061.460224,17084.37632
0000000068,1,1729181367808389400,0.032,0.032768,1.144064,3010.902272,11368.846848,11389.988096,17225.63328,17248.906752
0000000069,1,1729181367908605700,0.040448,0.041472,0.487424,2971.32032,11360.67584,11381.938432,17265.610752,17288.69888
0000000070,1,1729181368008894000,0.036352,0.03712,0.480768,2964.319232,11496.125184,11517.404416,17424.07296,17446.21696
0000000071,1,1729181368109049900,0.038912,0.03968,0.450048,2934.637824,11629.292288,11650.560768,17497.310976,17520.495104
0000000072,1,1729181368209285400,0.037376,0.038144,0.532736,3015.040256,11754.14784,11775.420416,17577.515776,17600.349184
0000000073,1,1729181368309501700,0.035072,0.036096,0.454144,2971.11552,11860.204032,11881.58208,17633.51296,17655.68512
0000000074,1,1729181368409604000,0.040704,0.041728,0.432128,3051.175424,11827.812608,11849.181184,17686.279424,17709.362688
0000000075,1,1729181368509938000,0.044288,0.045056,0.473856,3004.104704,11809.26976,11830.550528,17733.530112,17756.659712
0000000076,1,1729181368610100200,0.043776,0.045056,0.539904,2947.126016,11785.25696,11806.392064,17768.36224,17790.759424
0000000077,1,1729181368713039000,0.045568,0.046592,0.663552,2962.111488,11883.203584,11904.658432,17832.842752,17855.875328
0000000078,1,1729181368813136600,0.04224,0.043264,0.414208,3046.67648,11877.097728,11898.343936,17872.948224,17896.122368
0000000079,1,1729181368913331000,0.078592,0.091648,2.160128,2986.357248,11993.716224,12015.135744,17936.86784,17959.975168
0000000080,1,1729181369013940700,0.032256,0.033024,0.393216,3019.11168,12002.112512,12023.388928,17960.969984,17984.269568
0000000081,1,1729181369114202400,0.04352,0.044544,0.604672,2959.430656,12116.34176,12137.41696,18065.578496,18088.740352
0000000082,1,1729181369214378200,0.037632,0.038144,0.47872,2902.499072,12224.373248,12245.219584,18133.66528,18156.678656
0000000100,1,1729181369296831200,0.048384,0.049152,0.459264,31.940096,115.282176,136.602112,351.040256,375.7888
0000000083,1,1729181369314413300,0.034816,0.03584,0.426496,3147.619072,12319.597824,12340.969216,18202.902784,18226.029056
0000000101,1,1729181369397157600,0.095232,0.097024,0.599552,39.764224,409.031424,430.93376,772.94592,795.748864
0000000084,1,1729181369414649000,0.035072,0.036096,0.545792,3195.247616,12631.816448,12653.11104,18264.190976,18287.261952
0000000102,1,1729181369497260300,0.040448,0.041728,0.64768,190.379776,482.075648,505.021952,996.627712,1019.60192
0000000085,1,1729181369514897000,0.04224,0.043264,0.577792,3275.619328,12614.625024,12635.924992,18290.59456,18313.889024
0000000103,1,1729181369597429800,0.02688,0.027648,0.359168,125.033984,599.334912,620.585216,1210.267136,1233.015296
0000000086,1,1729181369615024600,0.02944,0.030464,0.5376,3208.087296,12617.183744,12638.532352,18332.310528,18355.428352
0000000104,1,1729181369697660200,0.033024,0.034048,0.608256,150.4,845.351168,866.563072,1498.36544,1521.5744
0000000087,1,1729181369715133200,0.036096,0.03712,0.39808,3298.847488,12582.145536,12603.379712,18382.025216,18404.525056
0000000105,1,1729181369797877000,0.03328,0.034304,0.5376,91.619072,1040.495872,1061.884416,1865.065984,1889.909504
0000000088,1,1729181369815392000,0.037376,0.038656,0.449792,3231.684608,12727.908608,12749.052928,18442.08,18465.313536
0000000106,1,1729181369898575000,0.058368,0.059648,2.210816,364.746752,1507.881728,1529.054208,2327.40096,2350.031872
0000000089,1,1729181369915612400,0.034048,0.035328,0.569088,3217.380096,12686.524416,12707.766784,18518.558464,18541.05088
0000000107,1,1729181369998788900,0.04352,0.0448,0.5696,298.319104,1471.07584,1492.290048,2366.65216,2389.241344
0000000090,1,1729181370017183500,0.043264,0.0448,0.377856,3407.403776,13007.911168,13029.121792,18600.889088,18624.252672
0000000108,1,1729181370099120400,0.041984,0.04352,2.347264,371.078144,1646.144768,1667.446016,2761.263872,2783.243776
0000000091,1,1729181370116145000,0.041728,0.042752,0.550144,3338.64064,12985.684224,13006.819072,18666.60096,18689.762304
0000000109,1,1729181370199238400,0.038912,0.039936,0.651264,404.567552,1693.67168,1714.71232,2929.48736,2952.688384
0000000092,1,1729181370216306200,0.036352,0.037632,0.559872,3610.724864,13154.220032,13175.526912,18741.937408,18764.229632
0000000110,1,1729181370299381200,0.039424,0.04736,0.587008,586.917376,2167.064064,2188.199168,3382.569216,3405.276416
0000000093,1,1729181370318414000,0.038656,0.039936,0.491776,3859.796992,13178.111488,13199.408384,18785.3632,18808.407552
0000000111,1,1729181370399624200,0.04096,0.04224,2.157056,517.257984,2160.020992,2181.385984,3548.527104,3571.593728
0000000094,1,1729181370418615600,0.035584,0.036864,0.606208,3894.868736,13586.32704,13607.696128,18907.146752,18930.020608
0000000112,1,1729181370499780900,0.0384,0.03968,0.452864,497.3888,2167.546112,2189.645056,3634.705664,3658.540544
0000000095,1,1729181370518921500,0.034304,0.035072,0.39552,3900.058368,13755.456512,13776.649216,18972.116736,18995.0912
0000000113,1,1729181370599993000,0.047872,0.049408,2.067712,572.924416,2324.378368,2345.600512,3970.097664,3992.911616
0000000096,1,1729181370619149800,0.058112,0.059392,0.605184,3994.05696,13892.335104,13913.732864,19055.908864,19078.612736
0000000114,1,1729181370700113000,0.038912,0.040192,0.425472,518.86976,2446.401792,2467.828992,4206.805248,4228.851712
0000000097,1,1729181370719376000,0.03712,0.038144,0.853504,3922.797312,13850.46784,13871.671552,19099.307776,19122.196224
0000000115,1,1729181370800245200,0.032512,0.033792,0.430848,474.433024,2407.639296,2429.0176,4363.738624,4386.262016
0000000098,1,1729181370819492000,0.040192,0.046848,0.427008,3971.115776,14003.876352,14025.093632,19178.345728,19201.444608
0000000116,1,1729181370900493600,0.037376,0.038144,0.477696,769.102592,2811.094016,2832.430592,4869.607168,4892.305664
0000000099,1,1729181370919799800,0.037376,0.0384,0.43392,4014.616576,14272.800256,14294.1184,19284.355584,19307.37536
0000000117,1,1729181371000667100,0.03712,0.038656,1.401088,788.173312,3228.15104,3249.6704,5285.5936,5308.56448
0000000118,1,1729181371100760800,0.037376,0.038144,0.398848,718.482944,3226.334208,3247.762688,5343.648512,5366.55872
0000000119,1,1729181371200903200,0.03712,0.0384,0.417536,741.606656,3451.323904,3472.844544,5595.63648,5618.620416
0000000120,1,1729181371301043500,0.058624,0.059904,0.445952,691.819008,3668.897792,3691.8912,5779.97568,5802.723072
0000000121,1,1729181371401192200,0.019456,0.019968,0.217088,621.910272,3784.201472,3805.557248,6025.1968,6047.671552
0000000122,1,1729181371501293000,0.064768,0.068608,0.655104,841.302272,3858.363136,3879.67616,6309.714176,6333.47072
0000000123,1,1729181371601645800,0.088576,0.090112,0.75648,773.455104,3849.4272,3871.175936,6464.891136,6488.365824
0000000124,1,1729181371701990000,0.041472,0.04224,0.589824,886.914048,4149.806848,4171.093248,6936.071168,6959.220224
0000000125,1,1729181371802162400,0.05504,0.056576,0.737024,1047.235328,4277.651968,4298.925312,7243.043072,7266.071808
0000000126,1,1729181371902356200,0.03456,0.035328,0.559872,1053.184512,4630.8992,4652.335616,7696.25344,7719.567616
0000000127,1,1729181372002590700,0.035072,0.036864,0.587008,1262.449664,5166.209792,5187.572224,8245.685504,8269.190912
0000000128,1,1729181372102935300,0.045568,0.046848,0.425216,1203.444992,5381.273344,5402.465024,8506.757632,8529.6
0000000129,1,1729181372203197400,0.047104,0.048384,0.62848,1134.503168,5326.573568,5348.233728,8586.992128,8609.1008
0000000130,1,1729181372303359200,0.05376,0.05504,0.777472,1086.844416,5278.094336,5300.273664,8625.902848,8647.6928
0000000131,1,1729181372403483400,0.040448,0.041728,0.521728,1059.958272,5461.154304,5482.446592,8899.461632,8922.313216
0000000132,1,1729181372503684600,0.072448,0.073728,0.660736,1236.645888,5751.37408,5773.773056,9441.507328,9464.623872
0000000133,1,1729181372603944000,0.039936,0.041216,0.511232,1336.563712,5823.434752,5844.660224,9640.552448,9663.40352
0000000134,1,1729181372704174600,0.04608,0.047104,0.49792,1414.062336,6009.478912,6031.6992,10048.804096,10071.69024
0000000135,1,1729181372804461300,0.060928,0.062208,0.585216,1354.308608,5969.403392,5990.640896,10065.30176,10088.0768
0000000136,1,1729181372904663300,0.035072,0.036352,0.50816,1463.7248,6295.621376,6316.77312,10552.688128,10575.588608
0000000137,1,1729181373004932600,0.04352,0.044544,0.594432,1558.515456,6395.90912,6417.221376,10808.47744,10831.309824
0000000138,1,1729181373105146400,0.06912,0.070144,0.39936,1578.061056,6603.261952,6624.457216,11083.164672,11106.072576
0000000139,1,1729181373205337900,0.043008,0.044032,0.606208,1679.201536,6671.33696,6692.26752,11289.134592,11312.04352
0000000140,1,1729181373305472300,0.038144,0.039168,0.49408,1910.18368,7058.717696,7080.0384,11645.976064,11669.272064
0000000141,1,1729181373405639700,0.037632,0.038912,0.503296,1983.000064,7642.4256,7664.285952,12016.558848,12038.006784
0000000142,1,1729181373505931800,0.044544,0.045824,0.521216,1987.29216,7902.621184,7924.397824,12115.96288,12139.128576
0000000143,1,1729181373606177300,0.059136,0.060672,1.223936,1917.311232,7913.902336,7934.73536,12253.8048,12276.7488
0000000144,1,1729181373706265600,0.017408,0.018688,0.534784,1869.86752,7885.410048,7906.689024,12298.223104,12321.127936
0000000145,1,1729181373806590700,0.042496,0.04352,0.660224,1951.391232,7952.08192,7973.439744,12507.75424,12530.800384
0000000146,1,1729181373906749700,0.050944,0.051968,0.461568,1880.799232,8056.987136,8078.263808,12587.61856,12610.557696
0000000147,1,1729181374006972000,0.036352,0.037376,0.503808,1909.291264,8364.265216,8385.430784,12866.426368,12889.199616
0000000148,1,1729181374107197700,0.035072,0.036096,0.442368,1839.843584,8397.28,8418.568192,12892.210432,12914.968064
0000000149,1,1729181374207423500,0.036608,0.037888,0.595456,1808.26624,8716.605696,8737.884928,13088.511232,13111.087872
0000000150,1,1729181374307695400,0.079616,0.084224,0.53888,1943.8976,8848.387072,8869.673216,13369.311232,13392.332032
0000000151,1,1729181374407934700,0.045312,0.046592,0.59008,2027.851264,9111.177728,9132.412416,13529.069568,13552.318208
0000000152,1,1729181374508178200,0.043264,0.044288,0.59776,1958.332672,9094.882304,9116.164096,13656.61056,13679.446016
0000000153,1,1729181374608397300,0.040448,0.041472,0.550912,1991.006464,9214.8544,9235.927296,13811.777536,13834.802176
0000000154,1,1729181374708663800,0.043776,0.045312,0.642816,2079.342592,9236.156416,9257.222912,13928.574208,13951.788032
0000000155,1,1729181374808852500,0.037888,0.0384,0.386304,2011.794432,9410.207232,9431.512064,14152.738304,14175.575296
0000000156,1,1729181374909029000,0.05632,0.058112,0.626688,1974.052608,9370.94144,9392.2624,14209.903104,14233.833216
0000000157,1,1729181375009368000,0.038912,0.039936,0.551936,2052.696832,9543.186176,9564.467968,14431.892224,14454.884096
0000000158,1,1729181375109611000,0.039168,0.040192,0.6912,1983.822336,9507.2064,9528.339968,14571.185664,14594.840576
0000000159,1,1729181375209674000,0.034304,0.035072,0.60032,2191.771648,9548.925952,9570.237696,14739.799808,14762.795008
0000000160,1,1729181375309906200,0.043008,0.044288,0.549376,2298.910976,9742.649856,9763.939584,14974.739712,14997.48352
0000000161,1,1729181375410158800,0.071168,0.072448,1.004288,2383.805696,9800.12544,9821.381888,15172.534016,15194.77632
0000000162,1,1729181375510421000,0.038912,0.040192,0.594432,2558.991104,10154.591232,10175.761152,15483.340288,15506.202624
0000000163,1,1729181375610614500,0.038912,0.03968,0.676608,2510.819072,10424.856576,10446.075392,15620.535296,15643.975936
0000000164,1,1729181375710911700,0.048896,0.049664,1.154048,2467.34464,10395.5264,10417.019136,15727.030528,15749.683968
0000000165,1,1729181375811132000,0.040448,0.041472,0.473088,2529.912064,10720.940544,10742.209024,15881.232128,15903.721472
0000000166,1,1729181375911212000,0.044544,0.045824,0.716288,2709.963776,10764.719872,10785.992448,16142.905344,16167.056384
0000000167,1,1729181376011371800,0.041216,0.042752,0.449024,2791.5456,11042.780672,11064.002304,16294.68928,16317.820672
0000000168,1,1729181376111620900,0.039168,0.040192,0.603136,2912.645376,11260.555264,11281.891072,16585.922304,16608.393472
0000000169,1,1729181376211817700,0.037888,0.038912,0.397568,2845.83552,11243.327232,11264.610816,16632.022016,16655.006976
0000000170,1,1729181376311866000,0.038144,0.039168,0.443648,2806.779648,11196.69632,11218.025984,16673.28768,16696.239616
0000000171,1,1729181376412098000,0.036096,0.036864,0.536832,2843.586048,11317.48608,11338.916096,16919.291392,16942.147584
0000000172,1,1729181376512344800,0.068352,0.069376,0.497664,2821.933824,11457.36448,11478.645248,16978.627072,17001.636352
0000000173,1,1729181376612531700,0.039936,0.04096,0.453632,2983.276288,11610.883072,11632.069632,17042.242816,17065.462272
0000000174,1,1729181376712826600,0.054784,0.055808,0.489472,2914.709248,11735.535872,11756.796672,17096.884224,17119.96672
0000000175,1,1729181376812993000,0.036864,0.037632,0.408832,2959.52128,11907.182592,11928.513536,17160.200448,17183.368448
0000000176,1,1729181376913230300,0.045312,0.046336,0.546816,3019.951872,12232.585728,12253.807872,17245.763328,17267.062528
0000000177,1,1729181377013281500,0.034304,0.035328,0.384,2951.28576,12212.477952,12233.679104,17279.06816,17301.97376
0000000178,1,1729181377113516800,0.037632,0.038656,0.510208,2941.971968,12348.307712,12369.73952,17335.30624,17358.314496
0000000179,1,1729181377213772800,0.04224,0.043264,0.392192,3019.1616,12471.7568,12493.36576,17419.589376,17537.800704
0000000200,1,1729181377294821000,0.076032,0.077824,0.729344,37.927168,150.643712,178.765056,581.790976,607.158016
0000000180,1,1729181377313847000,0.022272,0.022784,0.25856,2971.997184,12434.610176,12455.862272,17477.303296,17501.2608
0000000201,1,1729181377394984000,0.04992,0.055808,0.48896,69.892352,580.520192,601.808384,948.12928,970.99136
0000000181,1,1729181377413973000,0.032768,0.03328,0.249344,2980.118784,12552.807936,12573.886208,17549.486848,18383.429888
0000000202,1,1729181377495153200,0.0256,0.026112,0.346112,362.894592,897.463296,918.62528,1564.3328,1587.256576
0000000182,1,1729181377514206200,0.032,0.03328,0.487168,3083.074048,12516.66176,12537.830144,17593.837824,18283.630848
0000000203,1,1729181377595562500,0.046592,0.048384,0.610816,295.472128,894.377216,915.65312,1634.307072,1657.374976
0000000183,1,1729181377615031600,0.038144,0.039168,0.649728,3316.721152,12691.14624,12712.454144,17645.70112,18182.69952
0000000204,1,1729181377695467500,0.039168,0.040192,0.463616,311.804672,997.598208,1018.829056,1952.656384,1975.50208
0000000184,1,1729181377715051800,0.022784,0.02304,0.350464,3244.209152,12672.353024,12693.641984,17708.534016,18079.501568
0000000205,1,1729181377795546600,0.019712,0.019968,0.592384,244.57856,986.697216,1007.77344,2027.668992,2050.133504
0000000185,1,1729181377815309600,0.037376,0.038656,0.649984,3299.0016,12788.606464,12809.870848,17768.374528,17982.88896
0000000206,1,1729181377895585800,0.035072,0.03584,0.611328,220.026368,1367.21536,1388.532224,2371.067904,2393.28256
0000000186,1,1729181377915560400,0.034816,0.03584,0.475136,3375.431936,12770.295296,12791.606016,17803.736832,17882.59968
0000000207,1,1729181377995773200,0.037376,0.038656,0.411392,153.9072,1352.376064,1374.298624,2524.232448,2546.978816
0000000187,1,1729181378015930000,0.039168,0.040192,0.490496,3325.293568,12751.117056,12772.46336,17847.89632,17869.912064
0000000208,1,1729181378095851000,0.019968,0.020736,0.4736,427.470336,1920.599552,1941.905408,3198.796544,3221.659392
0000000188,1,1729181378116102100,0.02304,0.023296,0.518144,3507.690496,12911.522304,12932.905472,17911.369472,17934.32192
0000000209,1,1729181378196097000,0.038144,0.039168,0.454656,386.348288,2120.308224,2141.551104,3398.319104,3420.224
0000000189,1,1729181378216415500,0.039168,0.039936,0.585728,3474.75712,13034.644224,13055.812608,17985.59872,18008.57088
0000000210,1,1729181378296160800,0.037888,0.038656,0.62208,324.825088,2294.599168,2315.821312,3711.666944,3734.180352
0000000190,1,1729181378316670700,0.03072,0.031744,0.423936,3679.400192,13173.48736,13194.47296,18037.151488,18060.295424
0000000211,1,1729181378396411100,0.037632,0.038912,0.494336,443.442688,2416.772352,2438.416384,3916.583936,3939.426304
0000000191,1,1729181378416911600,0.034304,0.035072,0.524032,3628.891904,13295.638016,13316.985856,18091.768832,18114.844928
0000000212,1,1729181378496547000,0.043008,0.044288,2.779904,543.116288,2515.030528,2536.156928,4174.295808,4196.871168
0000000192,1,1729181378517149700,0.04096,0.04224,0.444672,3724.793344,13263.7632,13285.04064,18140.959744,18163.979776
0000000213,1,1729181378596795400,0.045312,0.04608,1.052672,809.643264,3101.323264,3122.582528,4875.057408,4897.686016
0000000193,1,1729181378617351000,0.043008,0.043776,0.59392,3657.934592,13238.425088,13260.166912,18192.591104,18215.539968
0000000214,1,1729181378696841200,0.03712,0.038144,0.380416,758.011136,3125.837056,3147.407872,4961.355264,4984.287744
0000000194,1,1729181378717387800,0.038144,0.039168,0.557824,3826.480896,13387.050752,13408.564736,18248.469248,18271.142144
0000000215,1,1729181378797011200,0.0192,0.019456,2.036992,831.693824,3254.062336,3275.311872,5257.938688,5281.158144
0000000195,1,1729181378817522200,0.0512,0.052992,0.625408,4135.334144,13505.96992,13527.504128,18313.015296,18336.2432
0000000216,1,1729181378897298700,0.04864,0.050176,0.677888,922.20544,3441.571328,3462.75712,5589.447168,5612.262144
0000000196,1,1729181378917584000,0.035584,0.036608,0.488704,4065.037824,13493.25312,13514.470912,18350.264576,18374.05696
0000000217,1,1729181378997443000,0.042496,0.043776,0.502784,855.602688,3405.921024,3426.921984,5674.982912,5698.293504
0000000197,1,1729181379017840400,0.035328,0.036352,0.499712,3987.489024,13468.464896,13492.219136,18402.42048,18425.239808
0000000218,1,1729181379097611500,0.052224,0.05376,0.557568,821.0752,3622.696704,3643.953408,5946.523904,5969.353728
0000000198,1,1729181379117995000,0.033024,0.034048,0.466944,4079.15648,13928.97664,13950.195456,18434.862848,18457.897728
0000000219,1,1729181379197776600,0.040704,0.041728,0.445184,865.515776,3668.462848,3689.746176,6229.929728,6255.843328
0000000199,1,1729181379218221000,0.040192,0.041216,0.39424,4013.87136,13903.72736,13925.309184,18438.2656,18460.92672
0000000220,1,1729181379297983500,0.033792,0.03456,0.44288,955.212288,3727.934208,3749.302016,6441.853696,6464.690688
0000000221,1,1729181379398134300,0.016128,0.016384,0.313344,1097.362944,3800.292608,3821.556224,6753.911296,6776.831488
0000000222,1,1729181379498431200,0.046592,0.04736,0.507648,1136.276224,4230.532608,4251.798784,7235.774976,7258.649856
0000000223,1,1729181379598830000,0.0512,0.052224,0.657664,1080.555776,4194.022656,4215.360256,7307.17568,7330.755328
0000000224,1,1729181379699011600,0.044544,0.045568,0.546304,1049.07648,4377.587968,4398.958592,7546.582016,7569.541632
0000000225,1,1729181379799224300,0.030464,0.031232,0.620288,1049.370624,4425.632,4446.856704,7744.592384,7767.258112
0000000226,1,1729181379899483000,0.044032,0.045056,0.54016,1165.882368,4883.281664,4904.652544,8370.927872,8393.786368
0000000227,1,1729181379999596300,0.037376,0.037888,0.484864,1108.98176,5073.482496,5094.797056,8643.516928,8666.405376
0000000228,1,1729181380099925200,0.03968,0.040704,0.59392,1191.423232,5116.090368,5137.395712,8773.569536,8795.880192
0000000229,1,1729181380200121300,0.037888,0.039168,0.587264,1128.108544,5276.164864,5297.060608,9046.382848,9069.572096
