gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000036,1,1729176735648818200,0.045312,0.046336,0.435712,1935.75296,7701.023232,7722.38976,11796.065536,11818.948864
0000000037,1,1729176735749023500,0.06144,0.062976,0.583168,1916.059136,7762.067712,7783.526656,11925.134848,11947.746816
0000000038,1,1729176735849254400,0.032768,0.03328,1.753856,2003.314944,7817.806336,7839.031552,12008.117248,12031.04512
0000000039,1,1729176735949463600,0.048128,0.048896,0.75008,1930.164992,8004.727296,8026.0608,12142.5408,12166.276096
0000000040,1,1729176736049620700,0.034304,0.035328,0.529664,2001.30432,8259.227648,8280.669184,12291.328768,12313.876224
0000000041,1,1729176736149644000,0.041984,0.043008,0.520704,1933.16224,8443.31904,8464.660992,12454.928128,12477.908992
0000000042,1,1729176736249846000,0.038656,0.039424,0.648704,1885.892608,8419.499008,8440.642048,12486.783488,12509.682688
0000000043,1,1729176736350104600,0.046592,0.047616,0.787712,1847.639296,8576.404992,8597.7216,12660.394496,12683.239424
0000000044,1,1729176736450157800,0.078336,0.07936,1.88928,1937.584896,8764.949248,8786.19008,12907.057664,12929.908992
0000000045,1,1729176736550903800,0.041472,0.042496,0.508928,1877.663232,8900.516864,8921.779456,12984.580096,13008.135936
0000000046,1,1729176736651178200,0.05504,0.055808,0.778496,1955.936768,8915.336192,8937.147904,13164.368384,13189.104896
0000000047,1,1729176736751244000,0.018688,0.018944,0.54016,2012.147456,8998.050304,9019.334912,13388.029952,13411.000064
0000000048,1,1729176736851517700,0.03968,0.04096,0.658944,2114.104064,9014.683904,9035.983616,13566.53312,13589.39904
0000000049,1,1729176736951848700,0.059136,0.060672,0.653824,2205.211904,9050.076672,9071.38816,13703.497216,13726.447616
0000000050,1,1729176737051853800,0.066816,0.06784,0.579072,2218.06464,9181.788416,9203.116544,13894.618624,13917.798144
0000000051,1,1729176737152104200,0.037376,0.0384,0.429056,2171.743488,9145.44896,9167.229696,13999.6736,14022.502912
0000000052,1,1729176737252357000,0.045568,0.046848,0.422656,2258.958848,9166.016256,9187.44192,14106.56256,14130.12608
0000000053,1,1729176737352618500,0.047104,0.051712,0.601344,2335.322368,9343.54688,9364.892672,14343.348992,14366.206208
0000000054,1,1729176737452655600,0.044288,0.045312,0.61312,2349.302016,9326.69056,9347.951616,14403.039744,14425.921536
0000000055,1,1729176737552907500,0.043264,0.044288,0.50176,2611.188992,9587.195904,9608.764928,14835.3728,14858.310656
0000000056,1,1729176737653129700,0.038656,0.03968,0.430592,2702.398464,9580.17152,9601.221888,14879.26016,14902.20544
0000000057,1,1729176737753390600,0.04352,0.0448,0.583936,2785.657088,9755.372544,9776.679168,15103.469568,15125.09824
0000000058,1,1729176737853538000,0.04736,0.04864,0.48512,2828.804096,10049.708544,10070.97984,15316.125184,15339.299584
0000000059,1,1729176737953951500,0.051712,0.05248,0.606208,2866.285824,10162.947072,10184.468736,15531.658496,15554.462464
0000000060,1,1729176738054094000,0.037632,0.038912,0.473088,3029.577728,10357.601536,10378.800128,15716.521728,15739.501568
0000000061,1,1729176738154808300,0.0384,0.039168,0.52992,3047.97824,10637.691392,10659.0336,15901.871872,15924.79488
0000000062,1,1729176738255087900,0.049664,0.0512,0.570112,3050.655232,10785.229312,10806.41408,16050.049536,16073.135872
0000000063,1,1729176738355367400,0.044544,0.045568,0.452608,2979.121408,10755.870464,10777.120256,16079.34208,16102.19392
0000000064,1,1729176738455579100,0.045312,0.046336,0.72192,3016.0576,11113.830656,11135.025664,16335.620608,16358.804992
0000000065,1,1729176738555784400,0.047104,0.048128,0.517376,2946.913536,11073.089536,11094.305024,16403.804672,16427.388928
0000000066,1,1729176738655989200,0.04736,0.056832,0.668416,2939.3728,11188.373504,11209.71008,16581.232896,16604.419328
0000000067,1,1729176738756204800,0.051968,0.053248,0.478976,3006.777344,11163.87712,11185.594624,16690.468352,16713.174272
0000000068,1,1729176738856461300,0.040704,0.041728,0.553728,2948.058624,11288.004864,11309.234176,16787.809792,16810.740224
0000000069,1,1729176738956800800,0.044032,0.045056,0.649216,2878.160128,11253.52704,11274.771968,16843.574272,16866.540032
0000000070,1,1729176739056942600,0.036096,0.03712,0.539904,2845.411328,11389.339136,11410.537728,17056.24832,17079.56608
0000000071,1,1729176739157121300,0.036864,0.038656,0.657408,2871.035648,11510.088192,11530.925312,17122.546432,17145.512448
0000000072,1,1729176739257341000,0.034816,0.036352,0.56832,2823.560704,11469.593856,11490.888192,17169.240064,17192.357632
0000000073,1,1729176739357596200,0.068096,0.06912,0.664832,2918.967552,11603.624704,11625.211904,17232.402688,17256.35328
0000000074,1,1729176739457950700,0.062208,0.063488,0.482816,2871.55456,11708.17664,11729.474304,17298.60352,17321.538816
0000000075,1,1729176739557998000,0.040448,0.041728,0.559616,2890.09024,11823.157248,11844.41216,17365.302784,17388.241664
0000000076,1,1729176739658103600,0.061952,0.063232,0.664832,2819.167488,11783.60192,11804.42624,17414.038528,17463.854848
0000000077,1,1729176739758344700,0.04224,0.04352,0.739584,2782.492416,11762.061568,11782.734592,17456.174592,17478.739456
0000000078,1,1729176739858524400,0.047104,0.048384,0.592896,2939.96288,12010.23104,12031.501568,17556.145152,17579.339776
0000000079,1,1729176739958702800,0.086784,0.088576,0.571648,3040.78592,11974.576384,11995.842816,17589.440512,17612.548352
0000000080,1,1729176740058927000,0.048384,0.049408,0.506624,3105.841664,11977.15584,11998.380032,17582.232064,17605.11744
0000000081,1,1729176740159197000,0.044032,0.045056,0.645888,3052.223488,11954.099712,11975.42912,17639.723776,17663.100416
0000000082,1,1729176740259409400,0.03968,0.040704,0.65024,3015.844608,11934.719232,11956.011008,17672.018176,17695.353344
0000000083,1,1729176740359563500,0.03712,0.038144,0.539136,3029.79328,12200.57856,12221.885952,17752.440576,17775.493888
0000000084,1,1729176740459905300,0.06144,0.062208,0.6016,2982.575616,12178.800896,12200.0768,17800.707584,17823.480064
0000000085,1,1729176740559964700,0.035584,0.036864,0.603392,3017.577728,12326.073344,12347.343104,17880.193024,17902.834432
0000000100,1,1729176740630844400,0.069632,0.070144,0.528384,36.42624,124.236032,145.235968,377.349632,401.803008
0000000086,1,1729176740660287200,0.04096,0.041984,0.667136,3207.618304,12318.041088,12339.168256,17946.940928,17969.231872
0000000101,1,1729176740730889200,0.040704,0.041472,0.38912,54.330624,436.72192,458.118656,750.863872,773.065984
0000000087,1,1729176740760508700,0.029952,0.03072,0.38656,3222.480384,,,,
0000000102,1,1729176740831059000,0.074496,0.07552,0.457472,226.40384,731.31392,752.446464,1187.325952,1210.323456
0000000088,1,1729176740860647700,0.03584,0.036864,0.40704,3307.251712,12422.481408,12443.773952,17917.25184,17939.918336
0000000103,1,1729176740931278000,0.03968,0.040704,0.573952,154.806784,688.499968,709.740288,1338.189824,1361.28768
0000000089,1,1729176740960881400,0.040704,0.041984,0.443648,3256.0448,12530.530816,12551.6608,17987.268864,18009.931008
0000000104,1,1729176741031351800,0.027648,0.033536,0.319488,188.884736,726.311424,747.489792,1496.824576,1519.739392
0000000090,1,1729176741061093000,0.039424,0.040448,0.475392,3444.099328,12495.76192,12517.030144,18027.104768,18049.93152
0000000105,1,1729176741131533800,0.045824,0.047104,0.510464,141.228032,899.138816,920.467712,1660.410368,1683.643904
0000000091,1,1729176741161322000,0.04608,0.047104,0.510208,3538.535936,12646.317056,12667.361792,18099.098368,18122.050048
0000000106,1,1729176741231762000,0.037632,0.040192,0.402432,239.863296,1096.337664,1117.620992,2005.037568,2027.68384
0000000092,1,1729176741261444000,0.020224,0.024832,0.4224,3693.45152,12832.982528,12854.218496,18167.422464,18190.285312
0000000107,1,1729176741331912000,0.022272,0.022784,0.646144,334.38336,1537.151488,1558.4768,2508.807936,2530.60224
0000000093,1,1729176741361571800,0.024576,0.025088,0.377088,3883.07712,13089.733888,13111.047424,18255.23584,18278.073856
0000000108,1,1729176741432001300,0.032512,0.036352,0.382464,263.420672,1518.8992,1540.35328,2607.328,2630.047232
0000000094,1,1729176741461762800,0.040192,0.040704,0.45184,4022.848512,13105.0816,13126.658816,18309.061632,18331.796224
0000000109,1,1729176741532212000,0.049664,0.050688,0.68608,283.279104,1777.335552,1798.6944,2992.44032,3015.525632
0000000095,1,1729176741562046500,0.092928,0.093952,2.883072,4030.385664,13414.589952,13435.885568,18388.937472,18411.7376
0000000110,1,1729176741632399400,0.036096,0.040704,0.577024,424.756736,1920.137984,1941.495296,3383.889152,3407.010816
0000000096,1,1729176741662298000,0.04096,0.041984,0.562944,3968.905472,13400.83456,13422.110208,18439.879168,18462.499072
0000000111,1,1729176741732641000,0.0448,0.04608,0.657152,532.022272,2331.514624,2352.91008,3742.273024,3764.907008
0000000097,1,1729176741762364200,0.033536,0.034304,0.591104,3911.456,13495.968,13517.193216,18493.559808,18518.39104
0000000112,1,1729176741832636000,0.041216,0.042752,0.763136,688.491264,2476.340992,2497.633536,4009.590784,4032.722176
0000000098,1,1729176741862617300,0.033536,0.03456,0.576,4032.854272,13969.031424,13990.340352,18613.384704,18636.323328
0000000113,1,1729176741932878800,0.052992,0.056832,0.524288,616.094208,2662.754048,2683.892736,4278.326784,4302.496
0000000099,1,1729176741962827300,0.03584,0.036608,0.819968,3975.649792,13951.475712,13972.696576,18656.612096,18679.54176
0000000114,1,1729176742032981500,0.036352,0.037632,0.446208,568.774144,2636.234752,2657.4976,4439.142144,4461.85728
0000000115,1,1729176742133256000,0.048896,0.04992,0.547328,652.89728,2695.0912,2716.281088,4635.325696,4658.141696
0000000116,1,1729176742233330700,0.047104,0.048128,1.051904,765.541632,2994.552576,3015.75808,5016.691456,5039.509504
0000000117,1,1729176742333535700,0.044544,0.045312,0.603136,720.665856,3167.818496,3189.226496,5215.247872,5238.073856
0000000118,1,1729176742433834500,0.040192,0.041216,0.57856,780.505088,3176.058624,3197.867776,5385.110528,5408.083968
0000000119,1,1729176742534115000,0.034304,0.035328,0.529408,833.781504,3411.526912,3432.902656,5719.377664,5742.336256
0000000120,1,1729176742634345000,0.042752,0.044032,0.575488,796.7744,3644.545792,3666.183168,5917.881856,5940.854016
0000000121,1,1729176742734574800,0.043008,0.044032,0.471552,723.965184,3765.675264,3786.96576,6118.990336,6165.481216
0000000122,1,1729176742834632400,0.039424,0.040448,0.647168,782.484736,3993.05856,4014.369024,6528.202496,6550.75456
0000000123,1,1729176742934965500,0.050176,0.0512,0.59648,879.656192,4040.183808,4062.142464,6791.509248,6813.614848
0000000124,1,1729176743035192300,0.043776,0.0448,0.44032,1058.783488,4304.406528,4325.727232,7224.666112,7247.825408
0000000125,1,1729176743135509800,0.051456,0.052736,0.666112,1004.30336,4447.759616,4469.026816,7470.337536,7493.169664
0000000126,1,1729176743235636200,0.035584,0.036864,0.631808,985.489152,4405.338624,4426.539776,7542.342144,7565.14432
0000000127,1,1729176743335858000,0.04096,0.041984,0.64896,1169.386752,4664.248576,4685.643008,7954.118912,7977.118208
0000000128,1,1729176743435948500,0.033792,0.034816,0.535552,1276.610304,5162.422016,5183.696384,8464.092672,8486.79424
0000000129,1,1729176743536182500,0.046848,0.047872,0.642816,1220.013312,5362.830592,5383.99104,8739.978752,8762.966784
0000000130,1,1729176743636279000,0.050432,0.0512,0.577792,1375.085312,5491.08608,5512.39296,9058.881536,9081.901312
0000000131,1,1729176743736550100,0.044544,0.045568,0.645632,1304.974336,5636.135424,5657.983232,9301.53728,9324.408832
0000000132,1,1729176743837945300,0.059648,0.059904,0.742144,1243.689216,5694.012928,5715.327744,9381.441536,9404.259328
0000000133,1,1729176743938183700,0.054272,0.055296,0.458752,1198.059776,5800.722176,5821.965568,9646.042112,9668.510208
0000000134,1,1729176744038309000,0.034816,0.035584,0.592896,1242.673408,5900.039936,5921.472,9901.597184,9925.7088
0000000135,1,1729176744138261500,0.039168,0.040448,0.49792,1391.231744,6197.562368,6218.762752,10248.67456,10272.429568
0000000136,1,1729176744238556200,0.039936,0.04096,0.57728,1411.791872,6606.00832,6627.228416,10567.323392,10589.904896
0000000137,1,1729176744338790000,0.040704,0.041728,0.487424,1482.508032,6638.983936,6660.605696,10748.867584,10771.772416
0000000138,1,1729176744439092200,0.05888,0.06016,0.685312,1415.969792,6612.079104,6633.41056,10778.260992,10801.092352
0000000139,1,1729176744539775700,0.07552,0.076544,0.595968,1458.148608,6840.428544,6861.583616,11038.267904,11062.307584
0000000140,1,1729176744640051000,0.036096,0.03712,0.539136,1547.63264,6881.168128,6902.447616,11247.638272,11270.58176
0000000141,1,1729176744740304100,0.039168,0.040448,0.558592,1788.30464,7269.6064,7290.900736,11507.806208,11530.87232
0000000142,1,1729176744840531700,0.044288,0.049664,0.5056,1729.279488,7479.890176,7501.23648,11653.728256,11676.923648
0000000143,1,1729176744940827400,0.048896,0.04992,0.505088,1807.474944,7516.350976,7537.613056,11862.692864,11885.57696
0000000144,1,1729176745041518000,0.139008,0.261888,1.901056,1869.644544,7805.1072,7825.941504,12042.690304,12079.277056
0000000145,1,1729176745140969700,0.046592,0.047872,0.454912,1890.651648,8199.04256,8220.381696,12245.449472,12268.370688
0000000146,1,1729176745241201000,0.047872,0.048896,0.46848,1821.5552,8363.409152,8384.795648,12404.67072,12427.318528
0000000147,1,1729176745341449500,0.04224,0.043264,0.56064,1899.47264,8372.63872,8393.879808,12463.837696,12486.948864
0000000148,1,1729176745441886000,0.036864,0.037888,0.513024,1926.959616,8605.540096,8626.731264,12844.198912,12866.570752
0000000149,1,1729176745542598100,0.039424,0.040192,0.557568,1998.455296,8648.651264,8669.932288,12888.035072,12910.028544
0000000150,1,1729176745642898000,0.040448,0.041216,0.49536,2154.539008,8945.12384,8966.198272,13265.57696,13288.460032
0000000151,1,1729176745743143200,0.044544,0.045568,0.494848,2100.018176,9071.792896,9093.054464,13380.740608,13403.332864
0000000152,1,1729176745843355100,0.034816,0.035584,0.577024,2058.064128,9046.466816,9067.712768,13424.1856,13447.080192
0000000153,1,1729176745944960800,0.03584,0.036864,0.872448,2087.549184,9299.688448,9320.944128,13646.021376,13668.530944
0000000154,1,1729176746045201000,0.038912,0.040448,0.491008,2199.42144,9312.91904,9334.172416,13779.440384,13802.414336
0000000155,1,1729176746145481500,0.043264,0.044288,0.617216,2135.139072,9484.864512,9506.147328,13940.900864,13963.768832
0000000156,1,1729176746245681700,0.067328,0.068352,0.445696,2098.290432,9458.632192,9479.86432,13964.401152,13987.113472
0000000157,1,1729176746345933300,0.040448,0.041472,0.536064,2190.45632,9587.676928,9612.935936,14266.979584,14289.878016
0000000158,1,1729176746446168600,0.04224,0.043264,0.51328,2183.819008,9558.70848,9579.782144,14368.757504,14398.20288
0000000159,1,1729176746546388200,0.040704,0.041984,0.455936,2384.592128,9727.774208,9749.055232,14569.498112,14592.407552
0000000160,1,1729176746646641000,0.053504,0.054528,0.466176,2344.01024,9872.465664,9893.572352,14709.754624,14732.652544
0000000161,1,1729176746747260000,0.041728,0.042496,0.759296,2277.246208,9865.773312,9886.732032,14760.510464,14782.413568
0000000162,1,1729176746847526700,0.03456,0.038656,0.471552,2308.15232,9996.513024,10018.044416,14935.123968,14957.950208
0000000163,1,1729176746947869400,0.064512,0.065536,0.639232,2464.085504,10171.501312,10192.544256,15145.683968,15168.617728
0000000164,1,1729176747047924200,0.045056,0.04608,1.212672,2733.452544,10370.929664,10392.309504,15524.457216,15547.597824
0000000165,1,1729176747148207000,0.050688,0.054784,0.606208,2699.739392,10345.342464,10366.652416,15561.341952,15584.328704
0000000166,1,1729176747248394500,0.042496,0.043264,0.546048,2762.765824,10596.195328,10617.478656,15857.117184,15879.8848
0000000167,1,1729176747348513800,0.036864,0.037888,0.534528,2719.099136,10615.813888,10637.270784,15970.521344,15993.411072
0000000168,1,1729176747448846600,0.045824,0.046592,0.494848,2803.851776,10616.468736,10637.343488,16039.586048,16062.466304
0000000169,1,1729176747549656000,0.034304,0.035584,0.49536,2852.85248,10943.098368,10964.158976,16319.126784,16341.914112
0000000170,1,1729176747650828300,0.041984,0.043008,0.537856,2939.814912,10955.234304,10976.504064,16444.434944,16467.417856
0000000171,1,1729176747751107300,0.040448,0.041728,0.591616,3009.59744,10935.736832,10956.79616,16507.154432,16530.27712
0000000172,1,1729176747851300600,0.086528,0.087552,0.7168,3062.230016,11089.924096,11111.186432,16569.110528,16592.249856
0000000173,1,1729176747951570400,0.04224,0.043264,0.62208,3129.682688,11356.063232,11377.332736,16650.618624,16673.63328
0000000174,1,1729176748051898000,0.050432,0.051712,0.574976,3230.40384,11343.45088,11364.635904,16692.20736,16715.373056
0000000175,1,1729176748152185900,0.04608,0.047104,0.51584,3161.87008,11459.387904,11480.748544,16749.410816,16772.245504
0000000176,1,1729176748252320000,0.051968,0.05376,0.512768,3187.845632,11582.7136,11604.023552,16812.252928,16835.129344
0000000177,1,1729176748352472600,0.042752,0.044032,0.485632,3252.286976,11877.716992,11898.95424,16892.945664,16915.876352
0000000178,1,1729176748452827400,0.05248,0.054016,0.591616,3188.019456,11858.794752,11880.108288,16928.637952,16951.504128
0000000179,1,1729176748552938500,0.046336,0.047872,0.5248,3149.101824,11867.574272,11888.611328,16989.037056,17011.930624
0000000180,1,1729176748653161700,0.041216,0.04224,0.482048,3239.022592,11977.824768,11999.353344,17063.292928,17086.294784
0000000181,1,1729176748753411300,0.050944,0.051968,0.461056,3172.485376,12089.189888,12110.060544,17109.154304,17132.054528
0000000200,1,1729176748793186600,0.050176,0.0512,0.768256,35.6864,140.04864,161.142528,355.929856,379.376128
0000000182,1,1729176748853638000,0.032256,0.033536,0.686848,3206.81984,12050.824704,12071.817984,17155.005952,17181.590272
0000000201,1,1729176748893438200,0.07552,0.0768,0.899072,63.65312,418.944256,442.617856,800.534784,823.552
0000000183,1,1729176748953855000,0.024064,0.024576,0.43264,3397.693696,12180.306688,12201.539328,17228.929792,17252.071424
0000000202,1,1729176748993463800,0.046336,0.046848,0.594176,198.648064,493.23136,516.166656,1033.583104,1056.499456
0000000184,1,1729176749054087200,0.044544,0.045824,0.520192,3435.273728,12467.175936,12488.495872,17321.407488,17344.515584
0000000203,1,1729176749093787100,0.047616,0.049664,0.689408,132.33664,644.969728,666.257152,1238.832896,1261.676032
0000000185,1,1729176749154161200,0.04224,0.042752,0.47616,3523.505408,12444.274176,12465.665536,17392.055808,17415.132416
0000000204,1,1729176749193827300,0.019456,0.019712,0.297728,167.596032,877.492224,898.800896,1566.864128,1589.99168
0000000186,1,1729176749254465800,0.044288,0.045312,0.467712,3468.173056,12560.98176,12582.2016,17456.818944,17480.234496
0000000205,1,1729176749294078000,0.04224,0.044288,0.5696,110.001664,1089.033216,1110.330368,1877.708544,1900.48
0000000187,1,1729176749354661000,0.039424,0.040192,0.483072,3399.599616,12526.70592,12547.776,17496.8064,17520.676096
0000000206,1,1729176749394252000,0.035328,0.03712,0.53376,374.190592,1535.205888,1556.526848,2454.089984,2477.030144
0000000188,1,1729176749454873300,0.03712,0.038144,0.52352,3583.56736,12682.340864,12703.67104,17551.096064,17574.28992
0000000207,1,1729176749495106600,0.04224,0.044544,0.469248,318.78912,1728.366336,1749.498368,2772.400896,2795.189504
0000000189,1,1729176749555089700,0.017152,0.017408,0.471296,3649.895936,12672.778496,12694.042112,17581.868288,17604.830464
0000000208,1,1729176749595350500,0.035328,0.036352,0.471552,398.821632,1732.645376,1753.331456,2844.798976,2867.493632
0000000190,1,1729176749655378700,0.025344,0.025856,0.576768,3583.320064,12635.654144,12656.950272,17630.939648,17653.915136
0000000209,1,1729176749695392000,0.03328,0.034048,0.507648,446.294784,1834.158592,1855.089408,3123.625728,3147.209984
0000000191,1,1729176749755555800,0.038144,0.039424,0.70656,3616.551424,12605.910016,12627.192576,17678.54464,17701.6
0000000210,1,1729176749795644700,0.040192,0.041216,2.774016,635.899904,2157.575168,2178.774528,3713.877504,3736.635648
0000000192,1,1729176749855869700,0.040192,0.041216,0.594432,3790.608384,12894.157568,12915.43424,17716.82304,17739.864832
0000000211,1,1729176749895847000,0.03712,0.0384,0.45312,576.402944,2175.148288,2196.460288,3797.662208,3820.442624
0000000193,1,1729176749956003800,0.033792,0.034816,0.541952,3786.624512,12879.814144,12901.085952,17738.18112,17761.149184
0000000212,1,1729176749996036400,0.038144,0.03968,0.57728,521.799168,2474.825216,2498.490624,4090.30784,4113.812992
0000000194,1,1729176750056283400,0.051712,0.053504,0.567296,3879.779072,12878.939648,12900.205824,17777.652736,17800.781056
0000000213,1,1729176750096235000,0.054272,0.056064,0.465664,668.0704,2493.85472,2514.941184,4412.743168,4436.002816
0000000195,1,1729176750156561200,0.036352,0.037376,0.520448,3822.229504,12964.269568,12985.019392,17832.478976,17855.515904
0000000214,1,1729176750196514000,0.039424,0.040704,0.56448,624.686848,2739.314944,2762.084608,4705.815808,4728.432384
0000000196,1,1729176750256550100,0.037888,0.038912,0.688384,3844.785152,13245.590016,13267.040256,17930.82496,17953.802496
0000000215,1,1729176750296807400,0.038656,0.039424,0.550144,557.609984,2723.371776,2745.529088,4839.98336,4862.90432
0000000197,1,1729176750356797200,0.047104,0.04864,0.5248,4036.716544,13228.598528,13249.70368,17975.684608,17998.551552
0000000216,1,1729176750396925200,0.040448,0.041472,0.446208,587.262464,2824.812544,2846.194432,5040.568576,5063.53024
0000000198,1,1729176750456935200,0.0384,0.039424,0.537088,3979.58528,13215.376128,13236.405248,18034.099712,18056.79744
0000000217,1,1729176750497150200,0.040448,0.041472,0.422912,860.814336,3343.19232,3364.275456,5647.515648,5671.091456
0000000199,1,1729176750556964400,0.040704,0.041728,0.509184,3923.375616,13334.202112,13355.45344,18074.402048,18097.680384
0000000218,1,1729176750597393400,0.040448,0.041472,0.49152,806.83904,3573.371904,3594.691584,5897.644032,5920.632064
0000000219,1,1729176750697509000,0.030976,0.032,0.508928,737.823488,3572.5312,3593.966592,5973.299968,5997.133568
0000000220,1,1729176750797975000,0.039168,0.040448,0.5696,809.632,3867.159808,3888.493568,6365.639168,6392.97664
0000000221,1,1729176750898147800,0.037376,0.0384,0.407296,765.342208,4050.281728,4072.180224,6566.15552,6589.224192
0000000222,1,1729176750998399000,0.059392,0.061696,0.559104,847.289088,4241.968384,4263.222528,6870.786304,6893.771776
0000000223,1,1729176751098419200,0.056576,0.057344,0.54656,780.13952,4351.036416,4372.110592,7098.994688,7121.582848
0000000224,1,1729176751198655500,0.043008,0.044288,0.664832,806.417664,4431.60192,4453.025792,7392.571648,7415.855872
0000000225,1,1729176751298939000,0.044032,0.045056,0.691968,945.536512,4602.180864,4623.827712,7798.20672,7821.443328
0000000226,1,1729176751399060200,0.036608,0.037632,0.488192,1102.783744,4842.472448,4864.43904,8150.59072,8173.16864
0000000227,1,1729176751499183000,0.021504,0.02176,0.343296,1121.792256,5269.85344,5291.403776,8639.021056,8661.979648
0000000228,1,1729176751599509000,0.034304,0.035072,0.473344,1215.954176,5332.763904,5354.006528,8827.467776,8849.86368
0000000229,1,1729176751699780400,0.038912,0.03968,0.483328,1409.21984,5848.724224,5870.129152,9464.812544,9487.918848
0000000230,1,1729176751799927000,0.038656,0.03968,0.41728,1337.310208,5828.417024,5849.906432,9607.523328,9630.349824
