gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000029,1,1729179511722366000,0.05632,0.061184,0.607232,1099.547392,6269.80736,6291.138304,9856.088576,9879.051776
0000000030,1,1729179511822605300,0.035584,0.036608,1.732608,1177.070336,6464.73472,6485.959424,10169.77024,10192.435712
0000000031,1,1729179511922709500,0.0896,0.090624,0.465152,1120.948224,6465.713152,6487.051264,10386.480128,10409.2032
0000000032,1,1729179512026901200,0.035328,0.036096,0.392192,1186.22848,6675.34976,6696.59008,10657.227264,10679.965184
0000000033,1,1729179512127134000,0.036352,0.037376,0.498432,1114.634752,6664.079616,6685.418752,10760.449792,10783.294976
0000000034,1,1729179512227307800,0.0448,0.045824,0.524032,1331.514624,6711.945728,6733.033984,11098.8032,11121.677312
0000000035,1,1729179512327406300,0.035328,0.036352,0.463872,1617.965056,6887.255296,6908.549888,11472.50816,11495.35616
0000000036,1,1729179512427690000,0.094208,0.095744,0.556288,1779.173376,7259.719168,7280.918016,11787.238912,11810.000128
0000000037,1,1729179512527925800,0.035328,0.036096,0.499712,1947.25376,7788.659712,7810.1056,12131.123968,12153.728
0000000038,1,1729179512628214800,0.041472,0.042752,0.466176,1949.271552,8049.74464,8070.928128,12379.8144,12402.538496
0000000039,1,1729179512728450000,0.037632,0.038656,0.74624,2119.057152,8354.428672,8375.70432,12657.184,12680.204288
0000000040,1,1729179512828479200,0.042752,0.044032,0.523008,2255.574272,8839.3152,8860.5696,13009.189632,13032.443392
0000000041,1,1729179512928785200,0.045824,0.046848,0.643072,2183.296256,8835.492608,8856.703744,13072.388352,13095.166208
0000000042,1,1729179513029043700,0.04224,0.043264,0.558848,2144.625664,8999.741952,9021.11872,13245.443328,13268.256256
0000000043,1,1729179513129134600,0.041984,0.042496,0.809216,2097.548288,8992.73728,9014.165248,13311.760896,13334.707456
0000000044,1,1729179513229363200,0.044288,0.045568,0.597248,2286.5856,9264.093696,9285.324032,13676.468224,13699.1552
0000000045,1,1729179513329636900,0.042752,0.043776,0.648192,2226.868736,9577.944064,9598.759168,13846.762752,13870.113792
0000000046,1,1729179513429749000,0.048896,0.04992,0.482048,2176.15744,9557.362432,9578.627328,13958.139904,13981.35808
0000000047,1,1729179513529788400,0.04608,0.046848,0.414208,2129.0048,9533.606144,9554.825984,13993.028608,14016.288768
0000000048,1,1729179513630000400,0.04352,0.044288,0.567296,2090.300672,9511.126784,9532.232704,14017.480192,14040.388096
0000000049,1,1729179513730243800,0.060416,0.061696,0.570624,2167.56608,9641.443584,9663.890944,14446.444288,14469.503488
0000000050,1,1729179513830383600,0.036096,0.03712,0.489216,2243.489536,9645.260544,9666.61504,14492.77696,14515.830272
0000000051,1,1729179513930768000,0.046848,0.047616,0.767488,2172.287744,9666.770944,9687.798016,14531.01184,14553.756928
0000000052,1,1729179514031001300,0.041984,0.043008,0.54016,2231.826688,9833.374976,9854.59072,14846.23872,14868.914688
0000000053,1,1729179514131170000,0.040704,0.04224,0.7744,2331.238912,9855.233792,9876.4224,15021.512448,15044.246784
0000000054,1,1729179514231249200,0.038912,0.039936,0.450816,2441.213184,10011.086592,10032.35072,15161.887488,15185.041152
0000000055,1,1729179514331522600,0.057088,0.058112,0.52096,2369.065216,9979.949056,10000.97792,15343.241984,15365.899264
0000000056,1,1729179514431609300,0.044032,0.045312,0.54784,2410.434048,9968.513024,9989.76,15388.562432,15413.111552
0000000057,1,1729179514531877400,0.0384,0.039424,0.413696,2671.211264,10169.957888,10191.090432,15747.959552,15770.636544
0000000058,1,1729179514631938600,0.042752,0.04352,0.52736,2757.107968,10184.726784,10206.053376,15876.829952,15899.896832
0000000059,1,1729179514732210700,0.03456,0.035584,0.620544,2692.249344,10306.048256,10327.350272,15976.270592,15999.033088
0000000060,1,1729179514832367900,0.037376,0.0384,0.579584,2839.102464,10330.311168,10351.510016,16163.753728,16186.390528
0000000061,1,1729179514932436200,0.037888,0.038656,0.736256,2839.494912,10516.880896,10538.750976,16421.050368,16444.027904
0000000062,1,1729179515032549600,0.0512,0.052736,0.611584,3132.337664,10597.334528,10618.567168,16654.277888,16677.239808
0000000063,1,1729179515132607000,0.03712,0.038144,0.52864,3182.241536,10911.221248,10932.092416,16862.971904,16886.867456
0000000064,1,1729179515232870400,0.034048,0.034816,0.543232,3194.398976,11237.961728,11259.695872,17084.593152,17107.465728
0000000065,1,1729179515332938000,0.039168,0.040192,0.408064,3123.163904,11234.335232,11255.619072,17229.340672,17252.415488
0000000066,1,1729179515433239800,0.047872,0.048896,0.61696,3203.334912,11208.548608,11230.14272,17347.45216,17370.637056
0000000067,1,1729179515533414100,0.037632,0.045312,0.544768,3283.680768,11418.137856,11439.229696,17471.583744,17494.581248
0000000068,1,1729179515633560600,0.025856,0.026112,0.519168,3233.72032,11556.853504,11578.149888,17499.804416,17522.906368
0000000069,1,1729179515733642000,0.0384,0.039168,0.434688,3247.236608,11962.848,11983.959296,17599.520512,17622.684416
0000000070,1,1729179515833916200,0.041728,0.042752,0.748544,3175.607296,11949.55776,11970.990336,17647.146496,17669.957632
0000000071,1,1729179515934161200,0.039168,0.040192,0.484096,3140.383744,11969.17248,11990.136064,17677.96736,17700.905216
0000000072,1,1729179516034404400,0.035072,0.03584,0.470528,3070.788608,11939.85536,11961.096704,17736.261376,17759.39072
0000000073,1,1729179516134644700,0.127488,0.128768,0.577792,3109.344256,12355.628288,12376.867328,17871.610368,17894.837504
0000000074,1,1729179516234765300,0.069376,0.070656,0.561408,3203.904768,12332.99584,12354.334464,17905.573376,17931.310848
0000000075,1,1729179516335090700,0.04224,0.043264,0.56832,3164.169216,12326.709248,12347.88096,17952.7616,17975.721216
0000000076,1,1729179516435216400,0.048384,0.049152,0.587008,3094.266368,12455.19232,12476.583424,18030.697472,18052.88576
0000000077,1,1729179516535445500,0.044544,0.045568,0.518144,3061.597184,12419.591168,12440.71296,18079.721472,18102.932992
0000000078,1,1729179516635697200,0.084224,0.091904,0.534272,3078.785024,12533.887488,12555.525632,18132.43648,18155.677184
0000000079,1,1729179516735959000,0.041728,0.043008,0.634112,3059.125248,12665.873152,12687.15776,18203.30624,18225.592832
0000000080,1,1729179516836204000,0.039424,0.040448,0.57856,3144.814592,12645.275648,12666.501632,18279.8848,18302.691584
0000000081,1,1729179516936473300,0.041216,0.041984,0.488448,3084.764416,12916.29184,12936.912128,18369.558272,18392.628992
0000000100,1,1729179516978070000,0.090624,0.091648,0.705536,37.000704,130.779904,151.98848,543.80928,566.21184
0000000082,1,1729179517036681500,0.089088,0.095232,0.494336,3190.381312,12875.579136,12896.725248,18410.372864,18433.252864
0000000101,1,1729179517078253800,0.058624,0.061184,0.579584,53.585408,597.373184,618.761472,932.219392,955.230464
0000000083,1,1729179517136908000,0.046336,0.04736,0.596736,3207.036928,12841.581568,12862.920448,18502.946304,18526.158592
0000000102,1,1729179517178445000,0.04992,0.051456,0.57856,345.248768,843.981312,865.314048,1400.85888,1425.54752
0000000084,1,1729179517237141500,0.03712,0.038144,0.439296,3324.311552,12853.68704,12874.770432,18535.633408,18558.652672
0000000103,1,1729179517278664200,0.035584,0.036864,0.579584,269.88032,806.275072,827.412736,1473.327872,1496.169472
0000000085,1,1729179517337388000,0.03584,0.036864,0.54912,3259.547392,12978.444544,12999.694336,18602.402304,18625.863936
0000000104,1,1729179517378909700,0.040448,0.041216,0.484608,192.83584,787.55584,810.893312,1646.08,1669.060352
0000000086,1,1729179517437614600,0.037888,0.038656,0.57472,3327.578112,13108.084736,13129.341184,18680.496128,18703.648512
0000000105,1,1729179517479112700,0.040192,0.04096,0.439552,142.715648,775.378176,796.285952,1688.59648,1711.587584
0000000087,1,1729179517537877800,0.048128,0.049664,0.607488,3407.505152,13195.729408,13216.984832,18739.54048,18762.505728
0000000106,1,1729179517581027600,0.716288,0.838912,1.342208,172.662784,1188.48512,1209.779712,2092.120064,2115.092224
0000000088,1,1729179517637921500,0.046592,0.04736,0.500992,3352.348928,13155.9552,13177.027584,18804.763136,18827.755776
0000000107,1,1729179517679809500,0.041984,0.043008,2.25152,134.025984,1559.88096,1581.410304,2560.675072,2585.442816
0000000089,1,1729179517738133800,0.040704,0.041728,0.48256,3395.258624,13292.060928,13313.371648,18852.172288,18875.1936
0000000108,1,1729179517779918000,0.038144,0.039936,0.466944,503.878144,2061.415168,2085.437184,3145.371648,3168.162816
0000000090,1,1729179517839330800,0.06912,0.0704,0.683008,3489.1456,13300.014848,13321.311744,18898.18112,18921.268992
0000000109,1,1729179517880037600,0.04736,0.0512,0.934144,443.653888,2072.489472,2093.96224,3229.836288,3252.697856
0000000091,1,1729179517939264000,0.054528,0.05504,0.395008,3417.996544,13449.398272,13470.34112,18964.954112,18988.007168
0000000110,1,1729179517980126200,0.028928,0.02944,0.353024,371.981056,2059.524352,2080.786176,3327.53536,3350.353408
0000000092,1,1729179518039527700,0.040448,0.041728,0.684288,3519.624448,13412.825088,13433.670912,19012.144128,19035.857152
0000000111,1,1729179518080255700,0.041472,0.042496,1.902848,479.3024,2263.136768,2284.379392,3630.443008,3655.633408
0000000093,1,1729179518139671800,0.034816,0.03584,0.471296,3450.06336,13371.743232,13392.83968,19066.90432,19090.200064
0000000112,1,1729179518180454700,0.06784,0.06912,0.469504,619.515648,2347.255552,2371.073536,4087.209984,4112.77184
0000000094,1,1729179518239924500,0.03456,0.035328,0.4992,3552.76544,13522.54464,13543.885312,19164.377856,19187.49184
0000000113,1,1729179518280518700,0.037376,0.038144,0.33152,866.128384,2403.857664,2425.238784,4352.38144,4375.232512
0000000095,1,1729179518340152000,0.04096,0.04224,0.516864,3720.455936,13675.24224,13696.530176,19213.605888,19236.819456
0000000114,1,1729179518380782000,0.036608,0.038144,0.59776,911.255552,3030.352384,3051.502592,4983.469568,5006.113536
0000000096,1,1729179518440375300,0.037376,0.0384,0.530944,3863.52,13678.841856,13700.08064,19236.655104,19259.617536
0000000115,1,1729179518481022500,0.04352,0.044544,0.486912,839.758848,3018.04544,3039.511296,5066.764288,5089.577216
0000000097,1,1729179518540628000,0.063488,0.064768,0.508928,3827.186944,13806.535424,13828.026368,19272.89728,19296.336384
0000000116,1,1729179518581064200,0.032,0.033024,0.440576,805.22368,3159.91808,3181.309952,5289.106176,5312.195328
0000000098,1,1729179518640688400,0.054272,0.055552,0.626176,3770.361856,13933.466368,13954.83008,19324.539136,19350.935808
0000000117,1,1729179518681235000,0.022272,0.022784,0.35328,740.9728,3164.653568,3185.52192,5384.518144,5407.476736
0000000099,1,1729179518740945200,0.061696,0.06272,0.466688,3941.513728,14052.159744,14073.167104,19373.040896,19396.347136
0000000118,1,1729179518781257700,0.017408,0.017664,0.304896,695.630336,3132.433408,3153.443328,5618.449664,5641.2096
0000000119,1,1729179518881558500,0.037888,0.038656,0.50176,782.332672,3167.79392,3188.806912,5715.01056,5737.896448
0000000120,1,1729179518981854000,0.039168,0.039936,0.410624,712.361728,3358.532352,3379.655936,5976.401664,5999.226368
0000000121,1,1729179519082055200,0.040448,0.041728,0.569088,666.013696,3319.632128,3341.021696,6094.126336,6117.431808
0000000122,1,1729179519182162400,0.038656,0.039424,0.486144,688.462336,3538.058752,3559.384576,6348.387584,6371.32544
0000000123,1,1729179519282451700,0.044288,0.045568,0.612352,944.163328,3778.747648,3799.880192,6854.890752,6877.487616
0000000124,1,1729179519382706000,0.070912,0.072192,0.454912,989.75744,4243.506944,4264.799488,7287.476736,7310.06848
0000000125,1,1729179519483002600,0.038912,0.039936,0.516608,950.055168,4644.040192,4665.15072,7659.848704,7682.559488
0000000126,1,1729179519583292000,0.052992,0.054528,0.556032,878.241024,4607.167744,4628.470528,7746.919936,7769.863424
0000000127,1,1729179519684188400,0.043008,0.043776,0.485632,912.364288,5017.64608,5039.051776,8179.589632,8202.450432
0000000128,1,1729179519784444200,0.035584,0.036352,0.572928,935.96416,5470.662144,5492.139776,8629.525504,8652.192512
0000000129,1,1729179519884684300,0.069888,0.070656,0.505856,1028.41728,5673.639168,5694.852864,8955.777536,8978.74432
0000000130,1,1729179519984939500,0.03968,0.040448,0.484864,1109.585152,5702.850304,5724.128,9225.703168,9248.887808
0000000131,1,1729179520085010000,0.034048,0.034816,0.40576,1198.180096,5716.908544,5738.18496,9493.148672,9516.027392
0000000132,1,1729179520185289000,0.06016,0.061184,0.646656,1130.56,5704.71936,5726.07872,9564.807424,9587.50592
0000000133,1,1729179520285570600,0.03968,0.040704,0.61056,1243.836416,6081.805824,6103.126528,9951.404032,9974.62016
0000000134,1,1729179520385646300,0.0384,0.039424,0.528384,1385.835776,6373.56416,6394.794496,10278.348288,10301.617408
0000000135,1,1729179520485883000,0.032512,0.0384,0.353536,1479.608064,6902.202112,6923.697664,10661.633792,10684.6784
0000000136,1,1729179520586050000,0.023552,0.024064,0.494848,1660.12928,7054.88256,7076.051968,10896.703744,10919.93344
0000000137,1,1729179520686430500,0.028672,0.029696,0.471296,1745.329152,7398.899968,7420.928768,11251.738112,11274.424576
0000000138,1,1729179520786703600,0.11136,0.112128,0.749824,1843.9104,7441.29536,7462.590208,11369.193984,11391.989248
0000000139,1,1729179520886890200,0.046336,0.047104,0.498176,1864.546304,7710.139392,7730.761472,11533.927936,11556.621824
0000000140,1,1729179520987178800,0.054272,0.055552,0.624896,1832.941312,7933.734912,7955.03744,11757.10976,11780.087552
0000000141,1,1729179521087224300,0.04352,0.044288,0.460032,1765.289472,7895.19488,7916.438784,11796.969472,11819.797248
0000000142,1,1729179521187342000,0.04608,0.046848,0.601856,1725.471744,8073.857536,8095.204864,11926.874368,11949.568768
0000000143,1,1729179521287380000,0.027904,0.028672,0.666112,1667.442176,8097.719296,8119.074304,11985.228288,12008.210944
0000000144,1,1729179521387634000,0.027648,0.02816,0.379648,,,,,
0000000145,1,1729179521487854600,0.03328,0.034048,0.349696,1859.232512,8438.462208,8459.691264,12375.344896,12400.739584
0000000146,1,1729179521588044000,0.04096,0.041728,0.591104,1952.482816,8460.314368,8481.35552,12521.396992,12544.247808
0000000147,1,1729179521688263400,0.058112,0.059392,0.558848,1966.562304,8675.176448,8696.400384,12768.924416,12790.84416
0000000148,1,1729179521788520200,0.041984,0.043264,0.671232,2073.54752,8716.24576,8737.165568,12901.4528,12924.232704
0000000149,1,1729179521888781800,0.036352,0.03712,0.611584,2152.818944,8874.180608,8895.244544,13141.759488,13164.517632
0000000150,1,1729179521989013500,0.038912,0.040192,0.671744,2401.783296,8962.138624,8983.366912,13450.339072,13473.763072
0000000151,1,1729179522089160400,0.03968,0.040704,0.43648,2490.200832,9107.511552,9128.222976,13701.673728,13724.221184
0000000152,1,1729179522189254100,0.040704,0.041728,0.622336,2420.653312,9084.517888,9105.778176,13757.348608,13780.339712
0000000153,1,1729179522289397500,0.036608,0.037632,1.945856,2467.156224,9221.63072,9242.628608,13888.265472,13911.297792
0000000154,1,1729179522389686300,0.08704,0.088576,0.557568,2551.909376,9233.828864,9255.457536,14195.05792,14217.927424
0000000155,1,1729179522489966300,0.05632,0.058368,0.586496,2670.55616,9235.902464,9257.056512,14318.816768,14341.484288
0000000156,1,1729179522590180900,0.041472,0.043008,0.47744,2601.175296,9355.917056,9377.171712,14473.262336,14498.827776
0000000157,1,1729179522690418400,0.038656,0.039424,0.56576,2632.92416,9527.059712,9548.793856,14717.233664,14739.497216
0000000158,1,1729179522790641700,0.068096,0.06912,0.548352,2798.691072,9695.935232,9717.164288,14823.34976,14846.210816
0000000159,1,1729179522890926600,0.039936,0.04096,0.397568,2826.587904,10023.631872,10044.680192,15005.526784,15027.844864
0000000160,1,1729179522990959400,0.03584,0.036608,0.441856,2929.86752,10330.204416,10351.294976,15275.88864,15298.816512
0000000161,1,1729179523091073300,0.023552,0.023808,0.425216,3021.562368,10333.214464,10354.575104,15395.605504,15418.487808
0000000162,1,1729179523191417600,0.04224,0.043264,0.499712,2953.863424,10290.209792,10311.632128,15425.10208,15448.096768
0000000163,1,1729179523291675100,0.095744,0.096768,0.502016,2902.987008,10269.737984,10290.954752,15536.613888,15559.54048
0000000164,1,1729179523391779800,0.044288,0.045056,0.499968,2873.539584,10256.341504,10277.52192,15570.47936,15593.519616
0000000165,1,1729179523491893800,0.059904,0.061184,0.448256,2807.26016,10419.42528,10440.593664,15707.122176,15730.232832
0000000166,1,1729179523592048600,0.039936,0.04096,0.506368,2863.629824,10545.00096,10565.908992,15837.074432,15860.045312
0000000167,1,1729179523692295200,0.042752,0.044032,0.655872,2968.058112,10564.594432,10585.543936,16014.21824,16037.166592
0000000168,1,1729179523792405800,0.03584,0.036864,0.590848,2906.18752,10687.081216,10708.386304,16178.142208,16201.15584
0000000169,1,1729179523892580400,0.05888,0.061184,0.664576,2931.83232,10864.892416,10886.212608,16341.933056,16365.197312
0000000170,1,1729179523992856000,0.043008,0.044032,0.627712,2867.405568,10824.110848,10845.673728,16379.160576,16402.129152
0000000171,1,1729179524093030100,0.0448,0.050176,0.60032,2848.377344,10985.700096,11006.984448,16509.304064,16532.022528
0000000172,1,1729179524193223000,0.037376,0.039424,0.582656,2931.532288,10948.808192,10969.91616,16579.666176,16602.401792
0000000173,1,1729179524293506300,0.041216,0.042496,0.540928,3027.882752,10941.402112,10962.513152,16638.121216,16661.02016
0000000174,1,1729179524393674200,0.082432,0.083712,0.473088,3040.260864,11057.636864,11078.860288,16692.650752,16715.615232
0000000175,1,1729179524493969000,0.048896,0.050176,0.467968,2981.523456,11019.231488,11040.485632,16731.131392,16753.692672
0000000176,1,1729179524594150100,0.038144,0.039424,0.409856,2959.502848,11006.683136,11027.822336,16783.399168,16805.922816
0000000177,1,1729179524694366500,0.045056,0.046848,0.505344,2968.115712,11268.817152,11290.130432,16858.561792,16881.107456
0000000178,1,1729179524794608400,0.038656,0.039936,0.449536,3086.976768,11412.588544,11433.883392,16898.610176,16921.429248
0000000179,1,1729179524894873000,0.041728,0.042496,0.423936,3016.538624,11392.61824,11413.9456,16973.561856,16996.425728
0000000180,1,1729179524995093000,0.038912,0.040192,0.578304,2979.886336,11376.123136,11397.404416,17033.367552,17056.829952
0000000200,1,1729179525027533000,0.057344,0.058368,0.552704,38.561536,121.888512,143.35616,348.239616,372.16256
0000000181,1,1729179525095318000,0.055808,0.056832,0.951552,2913.29664,11517.440768,11538.623488,17099.353088,17121.193472
0000000201,1,1729179525127913500,0.060416,0.06144,0.735488,53.380608,406.793728,428.017408,753.699072,776.756736
0000000182,1,1729179525195466500,0.03968,0.040704,0.894208,2970.793984,11652.744192,11673.912064,17167.9808,17190.031104
0000000202,1,1729179525228198000,0.106496,0.107776,0.59264,186.454272,455.05152,476.313088,946.287104,970.490112
0000000183,1,1729179525295692800,0.07168,0.078336,0.542208,3178.156032,11796.126976,11817.403648,17231.357952,17253.711872
0000000203,1,1729179525328424400,0.041472,0.042496,0.764928,117.69088,582.287616,603.155456,1260.981248,1283.913472
0000000184,1,1729179525395888400,0.041472,0.042496,0.433408,3120.081152,,,,
0000000204,1,1729179525428612000,0.033024,0.034048,2.025216,146.804736,838.935808,860.187904,1467.436032,1490.249472
0000000185,1,1729179525496108000,0.041984,0.043008,0.524544,3133.088768,11942.982144,11964.28032,17212.032256,17234.862848
0000000205,1,1729179525528753400,0.036608,0.037888,0.460032,89.661696,827.414784,849.768704,1608.166144,1631.613696
0000000186,1,1729179525596888000,0.032256,0.03328,0.402688,3243.138816,12030.744832,12052.092928,17272.559616,17295.332608
0000000206,1,1729179525628788200,0.03712,0.038144,0.406272,342.768896,1592.56832,1613.801472,2485.13792,2508.823808
0000000187,1,1729179525697144000,0.057088,0.058624,0.489472,3317.802496,12010.142976,12031.77472,17308.992512,17332.349696
0000000207,1,1729179525728876000,0.034304,0.035328,2.289664,437.77792,1633.817088,1655.279616,2629.864448,2653.025024
0000000188,1,1729179525797197300,0.036608,0.037376,0.42496,3516.201728,12123.588096,12145.088256,17373.980416,17396.166656
0000000208,1,1729179525829173500,0.0384,0.040448,0.58752,368.074496,1647.945984,1669.225216,2839.125504,2861.952768
0000000189,1,1729179525897415400,0.03456,0.036096,0.607488,3664.239872,12101.642752,12122.900992,17472.821504,17495.7376
0000000209,1,1729179525929203200,0.057856,0.05888,0.577792,459.221504,1795.223808,1816.603648,3197.98656,3221.049344
0000000190,1,1729179525997629400,0.055296,0.056832,0.719104,3743.77088,12086.934528,12108.405248,17534.390528,17557.509376
0000000210,1,1729179526029468000,0.053248,0.058368,0.606976,552.46848,1879.117824,1900.46464,3395.557632,3418.377984
0000000191,1,1729179526097748700,0.060416,0.060928,0.356864,3675.686144,12194.479104,12215.497984,17591.762432,17614.68544
0000000211,1,1729179526129674200,0.061184,0.062208,0.3968,483.900416,1996.923392,2018.28736,3594.393856,3617.24544
0000000192,1,1729179526197818400,0.03328,0.034304,0.512512,3663.46752,12452.99456,12474.144256,17692.9728,17716.135424
0000000212,1,1729179526229705000,0.059392,0.060672,0.723456,461.898496,2245.302784,2266.580992,3905.675264,3928.504832
0000000193,1,1729179526298017300,0.033024,0.041216,0.74496,3676.086016,12675.131648,12696.397824,17798.608896,17821.729792
0000000213,1,1729179526330050800,0.0384,0.039424,0.41344,562.18368,2411.765248,2433.010944,4292.801792,4315.508224
0000000194,1,1729179526398069000,0.025856,0.02688,0.402176,3821.039616,12811.730432,12832.941056,17868.044544,17890.85312
0000000214,1,1729179526430223400,0.037888,0.038912,0.409856,693.113344,2479.133952,2500.452608,4518.066176,4540.893952
0000000195,1,1729179526498390800,0.043008,0.044032,0.53888,3764.53888,12945.152768,12966.387456,17936.087808,17959.756032
0000000215,1,1729179526530425600,0.036352,0.037632,0.624128,627.416576,2630.543872,2651.781376,4754.308096,4777.216512
0000000196,1,1729179526598583000,0.04736,0.048384,0.53248,3697.473792,12913.035776,12934.317312,17973.494272,17996.456192
0000000216,1,1729179526630628900,0.034304,0.035072,0.641792,766.614272,3192.449792,3214.255104,5302.503424,5325.263616
0000000197,1,1729179526698764000,0.032768,0.033792,0.364032,3737.464064,13071.219456,13092.552704,18050.466048,18073.519104
0000000217,1,1729179526730895600,0.036608,0.037376,0.385792,771.467008,3496.22912,3517.573632,5614.1568,5637.169408
0000000198,1,1729179526798885600,0.045056,0.046592,0.41216,3857.317376,13183.432192,13204.73344,18112.238336,18135.548672
0000000218,1,1729179526831040800,0.02048,0.020992,0.264448,718.006784,3532.925696,3554.12864,5780.038912,5802.260736
0000000199,1,1729179526899123000,0.040192,0.041216,0.457984,3893.798912,13495.976704,13517.244672,18192.923392,18215.169536
0000000219,1,1729179526931307500,0.037888,0.038912,0.678144,672.529152,3526.123008,3547.398144,5889.607936,5912.466944
0000000220,1,1729179527031450400,0.027392,0.027648,0.354048,599.497728,3633.899008,3655.156992,6026.70848,6050.020352
0000000221,1,1729179527131617800,0.037376,0.038144,0.713472,632.870144,3898.36672,3919.672064,6400.187392,6423.19488
0000000222,1,1729179527231669500,0.118272,0.120064,0.66688,602.834432,4079.720704,4101.104128,6636.685056,6659.4368
0000000223,1,1729179527331927000,0.042752,0.043776,0.546048,825.075712,4290.440192,4311.83104,7212.027648,7234.091264
0000000224,1,1729179527432152800,0.039424,0.040192,0.832512,925.096704,4518.081792,4539.346944,7589.948416,7613.035264
0000000225,1,1729179527532392400,0.042752,0.043776,0.701184,1127.70688,4839.827456,4861.068544,8100.667392,8123.175424
0000000226,1,1729179527632575000,0.045056,0.046336,2.382592,1166.060544,5451.026176,5471.955968,8641.003776,8664.059904
0000000227,1,1729179527732604700,0.040192,0.041472,0.527616,1109.050368,5453.664256,5474.939648,8742.480128,8765.216768
0000000228,1,1729179527832746200,0.043776,0.045056,0.463104,1361.875712,5822.143232,5843.489024,9255.569408,9278.487808
0000000229,1,1729179527932896000,0.041984,0.043008,2.649856,1474.738944,6017.498112,6038.775552,9596.535296,9619.335424
0000000230,1,1729179528032971300,0.040192,0.041216,0.530944,1435.883264,6066.101504,6087.08992,9707.314176,9731.069184
