gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000000000,1,1729173020549144000,0.059648,0.05888,0.532992,214.953472,879.075072,901.704448,1584.075264,1609.736448
0000000001,1,1729173020649489000,0.064256,0.062976,0.574976,145.619968,854.283776,875.307008,1629.843456,1651.719168
0000000002,1,1729173020749637600,0.171008,0.169216,0.852224,75.226112,815.072768,837.32864,1906.264576,1928.827392
0000000003,1,1729173020849946400,0.041216,0.040192,0.607744,161.029376,1513.817856,1535.235584,2314.239744,2337.022208
0000000004,1,1729173020950073000,0.0448,0.039424,0.433408,92.224,1511.906304,1533.491456,2396.112896,2418.533888
0000000005,1,1729173021050143200,0.036864,0.036096,0.539648,564.236288,2351.683328,2373.123328,3428.841728,3451.553792
0000000006,1,1729173021150338600,0.0448,0.044032,0.453632,493.215488,2343.950336,2365.257984,3511.369984,3533.517056
0000000007,1,1729173021250578400,0.052992,0.051968,0.713984,419.35232,2399.565568,2420.792064,3728.337664,3751.9808
0000000008,1,1729173021350753300,0.026112,0.025344,0.599296,349.80736,2393.82144,2414.855936,3804.127488,3826.676736
0000000009,1,1729173021450798800,0.025856,0.025344,0.491264,283.525888,2391.031552,2412.405248,3945.273856,3968.069632
0000000010,1,1729173021550849300,0.033792,0.033536,1.424128,708.026112,2501.586432,2522.90304,4498.662144,4521.361664
0000000011,1,1729173021651080400,0.060416,0.05888,0.480512,1005.512704,3095.81056,3117.101824,5209.024512,5231.570688
0000000012,1,1729173021751219500,0.05504,0.053248,0.720896,965.265408,3411.308544,3432.592896,5478.273792,5501.202944
0000000013,1,1729173021851533800,0.041472,0.040704,0.539648,894.441216,3556.486912,3577.880064,5687.933696,5710.750208
0000000014,1,1729173021951684000,0.102656,0.101376,0.560128,824.354048,3586.8608,3608.11904,5781.74848,5804.605184
0000000015,1,1729173022051962000,0.074752,0.073472,0.670208,752.314368,3585.983232,3607.262976,5862.402048,5885.416192
0000000016,1,1729173022152157700,0.049664,0.048128,0.634368,721.638144,3614.830848,3636.121344,6070.814208,6093.59104
0000000017,1,1729173022252331800,0.050432,0.049408,0.6208,652.367616,3570.787584,3592.115712,6117.663488,6140.615168
0000000018,1,1729173022352544800,0.059136,0.058112,0.570368,616.3392,3718.758656,3740.048128,6510.187776,6533.04576
0000000019,1,1729173022452644000,0.040448,0.039424,1.219328,692.562688,3709.308416,3730.7328,6588.03712,6610.934784
0000000020,1,1729173022552930600,0.041728,0.04096,0.437504,769.418752,3740.927744,3762.287104,6823.474176,6845.854464
0000000021,1,1729173022653023500,0.051456,0.050176,0.508928,872.121088,3912.37888,3933.726208,7296.0256,7318.855168
0000000022,1,1729173022753189400,0.040704,0.03968,0.509696,1161.578496,4606.881792,4627.668224,8010.408448,8033.402368
0000000023,1,1729173022853458000,0.044544,0.043264,0.511488,1109.644032,5136.046336,5157.7344,8414.302976,8435.905536
0000000024,1,1729173022953589500,0.043776,0.042752,0.473856,1126.94784,5561.950208,5583.10784,8740.577024,8763.546624
0000000025,1,1729173023053915100,0.046592,0.045568,0.443392,1064.699904,5610.565376,5631.67104,8919.634176,8942.659328
0000000026,1,1729173023154824200,0.04352,0.042752,0.689664,1003.4496,5925.30816,5946.458112,9324.745728,9347.52768
0000000027,1,1729173023255037700,0.046848,0.04608,0.466944,957.468416,5881.978112,5903.33184,9362.736896,9385.580544
0000000028,1,1729173023355245600,0.042496,0.041216,0.504576,920.739072,6036.415232,6058.541312,9676.184064,9698.959872
0000000029,1,1729173023455519000,0.054016,0.05248,0.539904,999.847424,6073.661696,6094.953472,9798.585856,9821.1712
0000000030,1,1729173023555553300,0.040192,0.038912,0.655872,1092.588544,6169.575424,6190.477056,9996.620032,10019.324416
0000000031,1,1729173023655792600,0.040704,0.03968,1.676544,1121.65632,6482.447616,6504.036608,10428.888832,10451.63264
0000000032,1,1729173023756022500,0.045312,0.044288,0.438272,1202.199808,6487.131136,6508.502784,10511.71328,10534.381312
0000000033,1,1729173023856330800,0.036608,0.035584,0.463104,1333.752064,6604.244224,6625.55136,11036.276992,11059.012608
0000000034,1,1729173023956615200,0.041728,0.040704,0.596992,1709.225216,7058.336768,7079.723008,11462.74176,11485.529088
0000000035,1,1729173024056841700,0.041728,0.040704,0.511744,1796.712192,7348.43776,7369.624576,11691.560448,11714.450944
0000000036,1,1729173024157060000,0.043008,0.041984,0.464896,2032.386816,8036.183808,8059.548416,12119.04256,12141.98016
0000000037,1,1729173024257318400,0.057088,0.056064,0.643584,2065.876992,8467.433984,8488.7744,12328.462336,12351.279616
0000000038,1,1729173024357447700,0.039168,0.038144,0.430848,2003.692544,8483.521792,8504.209664,12381.6512,12404.700928
0000000039,1,1729173024459000000,0.018176,0.017664,0.226048,1965.761536,8606.845696,8628.110592,12516.487424,12539.400448
0000000040,1,1729173024558444000,0.03712,0.032256,0.576512,1917.87136,8751.022592,8772.561152,12805.606144,12828.538112
0000000041,1,1729173024658885600,0.07296,0.071936,1.560576,1969.1584,8986.550784,9007.789824,12884.99712,12934.772224
0000000042,1,1729173024759012400,0.041472,0.040192,0.54016,1898.194176,8943.987968,8965.294592,12913.016832,12935.133184
0000000043,1,1729173024859028500,0.038144,0.037632,0.406784,1988.042496,9029.094656,9050.453248,13131.620352,13154.31808
0000000044,1,1729173024959193900,0.058624,0.056576,0.749568,1930.735872,9420.274944,9441.608448,13288.003584,13310.966528
0000000045,1,1729173025059338500,0.043776,0.04224,0.595456,1883.634176,9378.880768,9399.96288,13400.428288,13423.896832
0000000046,1,1729173025159432200,0.042496,0.041728,0.663552,1838.102528,9375.866112,9397.234176,13505.63584,13528.233984
0000000047,1,1729173025259588400,0.03968,0.038656,0.560384,1957.335808,9402.520832,9423.773952,13644.566528,13667.473152
0000000048,1,1729173025359863600,0.03968,0.038656,0.429824,1884.986624,9538.70336,9560.04736,13819.340032,13842.339584
0000000049,1,1729173025459895600,0.039424,0.038656,0.482816,2073.582848,9544.530688,9565.81376,13980.57472,14003.508224
0000000050,1,1729173025560020200,0.0448,0.043776,0.423424,2151.637248,9573.830656,9594.981632,14334.777088,14357.44768
0000000051,1,1729173025660190200,0.036608,0.035584,1.097472,2233.152256,9558.599168,9579.67744,14394.28864,14416.95488
0000000052,1,1729173025760386600,0.040704,0.03968,0.43904,2258.137856,9672.786176,9694.765312,14618.564096,14641.081088
0000000053,1,1729173025860970800,0.03584,0.035072,0.395008,2495.13216,9691.372032,9712.58624,14852.348928,14874.915584
0000000054,1,1729173025961247700,0.042752,0.041728,0.40832,2423.278592,9838.382848,9859.17824,14979.921152,15003.126528
0000000055,1,1729173026061468700,0.041216,0.040192,0.430592,2506.8416,9863.147776,9884.118016,15325.492224,15347.78368
0000000056,1,1729173026161525800,0.03456,0.033792,0.535296,2679.287552,9881.764096,9903.373056,15555.582208,15578.108416
0000000057,1,1729173026261804500,0.043008,0.041984,0.538368,2909.815296,10093.755136,10115.046144,15785.32992,15808.219392
0000000058,1,1729173026361900500,0.050432,0.049408,0.652288,3074.354176,10388.724736,10409.971456,16113.423872,16135.995136
0000000059,1,1729173026462156300,0.047104,0.04608,0.516352,3107.261952,10539.209728,10560.457728,16251.24864,16274.212352
0000000060,1,1729173026562345000,0.054016,0.052992,0.515328,3048.209408,10574.573568,10595.915264,16289.613568,16312.445696
0000000061,1,1729173026662500000,0.036352,0.035328,0.58112,3316.4736,11040.699136,11061.879552,16649.539072,16671.984128
0000000062,1,1729173026762577000,0.044032,0.042752,0.677376,3271.022336,11012.289024,11033.526016,16764.771328,16789.998592
0000000063,1,1729173026862766000,0.068864,0.06784,2.915584,3408.14336,11180.776704,11202.045696,17044.099328,17067.033088
0000000064,1,1729173026963006200,0.04736,0.04608,0.624384,3361.353216,11295.84512,11316.687616,17113.099776,17136.064512
0000000065,1,1729173027063007500,0.040448,0.03968,0.461056,3303.793152,11406.639104,11427.960064,17192.2752,17215.268096
0000000066,1,1729173027163306200,0.04352,0.042496,0.620032,3234.006528,11546.668544,11567.9296,17350.187264,17373.184768
0000000067,1,1729173027263471900,0.04096,0.039424,0.524544,3269.63456,11710.198528,11731.644928,17471.057408,17493.186048
0000000068,1,1729173027363633700,0.041984,0.041216,0.548096,3202.59328,11818.537216,11839.677184,17555.386112,17578.641664
0000000069,1,1729173027463922400,0.041216,0.040192,0.517632,3280.127488,11779.494656,11800.82304,17611.84128,17634.825984
0000000070,1,1729173027564125200,0.043264,0.041984,0.65024,3246.461696,11900.318976,11921.54624,17698.769408,17721.642752
0000000071,1,1729173027664209400,0.042496,0.041472,0.594944,3175.30496,11863.396864,11884.771072,17743.147008,17766.045184
0000000072,1,1729173027764429000,0.041472,0.040192,0.619264,3138.685184,11851.527168,11872.75648,17813.5104,17836.217344
0000000073,1,1729173027864557000,0.0448,0.04352,0.768768,3068.333312,11840.619264,11861.866752,17848.951296,17871.723776
0000000074,1,1729173027964943000,0.046848,0.045824,0.476928,3106.199296,12120.149248,12141.27616,17940.827648,17963.628032
0000000075,1,1729173028065171200,0.04864,0.047616,0.751616,3197.4336,12121.47072,12142.823168,17986.653696,18009.470976
0000000076,1,1729173028165351700,0.047104,0.045824,0.538624,3127.159808,12275.435008,12296.71808,18055.857408,18078.857984
0000000077,1,1729173028265545000,0.057088,0.055808,0.662016,3077.882368,12254.84288,12275.993856,18093.846528,18116.684032
0000000078,1,1729173028365825000,0.04608,0.045056,0.474368,3078.297856,12358.508544,12379.742464,18168.627456,18191.661824
0000000079,1,1729173028465985000,0.045568,0.044544,0.497152,3049.846016,12548.127744,12569.456128,18230.173184,18253.288448
0000000080,1,1729173028566185000,0.052992,0.051712,0.43264,3147.358464,12510.274048,12531.596288,18299.499264,18364.2496
0000000081,1,1729173028666299000,0.030976,0.029952,0.496384,3112.582912,12474.471936,12495.724544,18339.745536,18364.491776
0000000082,1,1729173028766623500,0.04352,0.042752,0.57728,3204.317696,12437.870592,12459.188224,18403.645696,18426.566656
0000000083,1,1729173028866654000,0.03584,0.034816,0.457728,3177.641984,12569.864448,12590.552832,18460.324864,18483.32416
0000000084,1,1729173028966907600,0.041472,0.040704,0.468992,3139.302144,12577.242112,12598.09152,18518.130944,18540.93312
0000000085,1,1729173029067087600,0.040448,0.039168,0.548352,3182.55872,12682.771712,12704.078592,18536.196608,18559.170304
0000000086,1,1729173029167235600,0.03456,0.033536,3.346176,3428.249088,12655.963904,12677.254144,18557.085184,18580.195328
0000000087,1,1729173029267463000,0.045056,0.044032,0.664576,3370.449408,12817.17504,12838.239744,18619.887872,18642.567424
0000000100,1,1729173029284193000,0.063744,0.063232,0.36352,37.3312,119.31136,141.083648,352.136192,376.171264
0000000088,1,1729173029367684000,0.084736,0.080384,0.524032,3388.972544,12809.114368,12830.200832,18670.4896,18693.092096
0000000101,1,1729173029384394200,0.063232,0.062208,0.506368,51.594752,398.838784,420.119296,767.472384,790.027264
0000000089,1,1729173029467877600,0.069376,0.06784,0.445952,3549.093632,12815.617792,12836.828928,18722.320128,18744.229888
0000000102,1,1729173029484381700,0.022784,0.02176,0.278784,188.774912,472.764416,493.678848,949.485824,972.175616
0000000090,1,1729173029567979000,0.037376,0.036608,0.45184,3667.243008,12920.528384,12941.846272,18778.189312,18801.145344
0000000103,1,1729173029584605200,0.041472,0.040448,0.43392,116.155904,605.820928,626.840576,1244.404224,1267.294976
0000000091,1,1729173029668244000,0.04864,0.047616,0.52352,3683.135232,13204.983296,13226.211328,18874.00064,18896.929792
0000000104,1,1729173029684871200,0.042496,0.041472,0.51072,140.109568,816.65408,840.470528,1461.495808,1486.147584
0000000092,1,1729173029768477000,0.03968,0.038656,0.427264,3761.805312,13189.5744,13210.814976,18919.710208,18942.474496
0000000105,1,1729173029784983600,0.021504,0.020992,0.475392,99.047424,851.751424,873.13152,1562.372352,1585.774848
0000000093,1,1729173029868648400,0.04864,0.044032,0.521472,3698.349312,13160.406528,13181.630208,18971.541248,18994.469632
0000000106,1,1729173029885078500,0.03584,0.034816,0.582656,343.88992,1523.092736,1545.453312,2366.24896,2388.705792
0000000094,1,1729173029968959500,0.03712,0.036096,0.397312,3788.393984,13135.978752,13157.252096,24039.276032,24062.061056
0000000107,1,1729173029985373400,0.041472,0.040192,0.567552,423.504384,1539.328,1559.973376,2565.430272,2588.33664
0000000095,1,1729173030069090000,0.044032,0.043264,0.484608,3736.750592,13258.531584,13279.80416,23949.385216,23971.090176
0000000108,1,1729173030085575700,0.038912,0.037888,2.3872,354.830336,1551.702272,1573.062912,2721.844736,2744.631296
0000000096,1,1729173030169299200,0.03584,0.034816,0.592896,3892.845056,19437.302784,19458.697984,24014.083328,24036.97024
0000000109,1,1729173030185800000,0.140032,0.13824,0.504832,369.905408,1607.056128,1628.702208,2921.4336,2944.294144
0000000097,1,1729173030269439700,0.031232,0.030464,0.682752,3985.701632,19418.646528,19440,24041.921536,24064.841216
0000000110,1,1729173030285934300,0.055808,0.054528,0.65536,530.26816,1768.317952,1789.556224,3212.918528,3235.695616
0000000098,1,1729173030369645800,0.039936,0.038912,0.60288,4207.261952,19901.643776,19922.907136,24129.527296,24152.61824
0000000111,1,1729173030386144300,0.040448,0.038912,0.419328,461.108736,1911.73376,1932.470528,3380.233472,3404.232192
0000000099,1,1729173030470446000,0.033536,0.032768,0.512768,4222.228992,20054.880256,20076.160512,24204.626688,24227.567616
0000000112,1,1729173030486323500,0.045056,0.043776,0.567808,456.269056,2118.180352,2139.511296,3652.152576,3675.3088
0000000113,1,1729173030586573600,0.04096,0.03968,0.539136,549.02272,2351.39968,2372.756736,4030.434304,4053.083136
0000000114,1,1729173030686637300,0.020224,0.019968,1.329664,635.64288,2497.821184,2522.158336,4410.470144,4433.6896
0000000115,1,1729173030786968800,0.071168,0.069888,0.694272,563.220224,2464.819712,2486.401536,4520.305664,4543.25248
0000000116,1,1729173030887065300,0.04096,0.03968,2.535424,666.344704,2981.986048,3003.254016,5022.926848,5045.892096
0000000117,1,1729173030987384600,0.049664,0.04864,0.514304,717.008384,3257.228544,3278.552576,5341.409536,5364.039168
0000000118,1,1729173031087650300,0.037632,0.036608,0.61824,647.839232,3291.551488,3313.018368,10521.607936,10544.165632
0000000119,1,1729173031187984600,0.04224,0.041216,0.576,693.06624,9512.636672,9533.9456,10731.96672,10754.750464
0000000120,1,1729173031288080600,0.049408,0.048128,0.674816,624.533248,9583.260416,9604.299008,10887.720704,10910.57024
0000000121,1,1729173031388255700,0.04608,0.045056,0.64512,597.747968,9729.198336,9750.500864,11065.922304,11088.590848
0000000122,1,1729173031488323300,0.026624,0.026112,0.296448,838.332928,10067.127296,10089.267456,11679.78368,11702.616832
0000000123,1,1729173031588607000,0.050688,0.049664,0.633856,950.801152,10135.471104,10158.96064,11890.195456,11912.870912
0000000124,1,1729173031688874500,0.039936,0.039168,0.695296,1093.630464,10413.070848,10434.202368,12263.281152,12285.87136
0000000125,1,1729173031789066500,0.037376,0.036352,0.441856,1050.6688,10604.315648,10625.617408,12535.544576,12558.336
0000000126,1,1729173031889574000,0.048128,0.046848,0.537856,1208.919808,10055.659776,10077.095424,14202.953472,14226.32832
0000000127,1,1729173031989813000,0.040192,0.039168,0.479232,1302.87488,10503.88352,10525.782528,14543.502848,14566.959104
0000000128,1,1729173032089932000,0.045056,0.044032,0.550144,1390.268928,10546.96704,10568.218368,14781.053696,14839.469312
0000000129,1,1729173032190156800,0.05888,0.052992,0.622848,1321.913344,10580.510464,10601.919232,14863.649024,14886.585088
0000000130,1,1729173032290339300,0.041984,0.040704,0.59392,1276.889088,10570.647552,10591.723264,14988.910336,15011.881728
0000000131,1,1729173032390525200,0.052224,0.050688,0.5824,1363.619328,10591.125248,10612.80384,15131.338496,15154.14016
0000000132,1,1729173032490785300,0.040192,0.038656,0.540928,1295.980032,10691.870208,10715.077632,15141.435648,15164.099328
0000000133,1,1729173032591020500,0.058368,0.05632,0.659712,1341.587968,10972.987392,10994.245376,15388.740864,15411.300864
0000000134,1,1729173032691477800,0.055296,0.054016,0.759808,1448.479232,11009.457152,11030.712576,15594.76992,15617.187072
0000000135,1,1729173032791949800,0.018176,0.01792,2.979072,1481.586688,11240.553728,11261.89184,15737.248,15760.126208
0000000136,1,1729173032892226600,0.04608,0.045312,0.6016,7532.956928,12773.862144,12795.139328,21122.790144,21144.953856
0000000137,1,1729173032992394000,0.037632,0.036864,0.677888,7605.05984,12768.983552,12790.685696,21034.012672,21056.832256
0000000138,1,1729173033092635100,0.058112,0.057088,0.567808,7676.13184,12796.187136,12817.43488,20942.797824,20964.476672
0000000139,1,1729173033192883500,0.039168,0.038144,0.526336,7710.0224,18982.175744,19003.41632,21136.58368,21159.539712
0000000140,1,1729173033292911600,0.038656,0.03712,0.387584,8003.24736,19030.205184,19051.446272,21373.433344,21395.661056
0000000141,1,1729173033393258000,0.045056,0.044032,0.61568,7936.499456,19173.759232,19194.975232,21541.665792,21564.257792
0000000142,1,1729173033493460000,0.041216,0.040192,0.449024,7881.715968,19184.420608,19205.730048,21607.185152,21630.04416
0000000143,1,1729173033593703200,0.068352,0.066816,0.474368,7857.172992,19490.470656,19511.640832,21753.373184,21776.2304
0000000144,1,1729173033693953300,0.035328,0.034048,0.39936,7789.661184,19622.460928,19644.489472,21929.442304,21952.304384
0000000145,1,1729173033794155000,0.039424,0.033536,1.05088,7837.572352,19877.897216,19900.201984,22280.958976,22302.836736
0000000146,1,1729173033894354200,0.04224,0.040704,0.634624,8001.353216,19878.469888,19900.00768,22412.77824,22435.17056
0000000147,1,1729173033994608600,0.043264,0.04224,0.601344,7944.313856,19999.7632,20021.000192,22484.417536,22507.184896
0000000148,1,1729173034094920700,0.06912,0.06784,0.837888,7876.154624,19977.474304,19998.735104,22520.97024,22543.674624
0000000149,1,1729173034195183400,0.040704,0.039424,0.405504,7943.79136,20125.64224,20146.895616,22812.652032,22835.479296
0000000150,1,1729173034295428900,0.040704,0.039424,0.648448,8027.011328,20265.906688,20287.97824,23038.556928,23061.470976
0000000151,1,1729173034395994400,0.037376,0.036608,0.528128,8032.354304,20267.620864,20289.00736,23115.480576,23138.610176
0000000152,1,1729173034496249300,0.038656,0.037632,0.541952,7117.260544,20699.382016,20720.649728,25120.393216,25143.306496
0000000153,1,1729173034598970600,0.049152,0.047872,0.810496,7057.122048,20681.881088,20703.101184,25161.901824,25184.65664
0000000154,1,1729173034699771400,0.060416,0.05888,0.540928,7020.368896,20820.30464,20841.598976,25215.27808,25238.644736
0000000155,1,1729173034799951400,0.05632,0.05504,0.521216,7178.9376,20953.130496,20974.463488,25390.392064,25413.1584
0000000156,1,1729173034900052000,0.04096,0.03968,0.702976,7257.990912,25288.707328,25309.9136,25775.820288,25798.9184
0000000157,1,1729173035000342800,0.073984,0.072192,0.644864,7200.716032,25189.094912,25210.149376,25827.450112,25850.134784
0000000158,1,1729173035100486000,0.03456,0.03328,0.54912,7152.630784,25264.16384,25285.422848,25931.996928,25955.196416
0000000159,1,1729173035200794000,0.076032,0.074496,0.624128,7232.917248,25222.212864,25243.549952,25969.347584,25992.353536
0000000160,1,1729173035300943600,0.069376,0.062208,1.425152,7233.498112,25410.829568,25432.0512,26104.614144,26129.226496
0000000161,1,1729173035401197300,0.04224,0.041216,0.623872,7301.124608,25719.472128,25740.766976,26157.03808,26180.112384
0000000162,1,1729173035501237800,0.04224,0.04096,0.461056,7417.089024,25909.312,25930.41792,26238.973696,26262.00448
0000000163,1,1729173035601401900,0.037376,0.036352,0.453888,7608.081152,26120.743424,26141.985024,26330.726912,26353.604864
0000000164,1,1729173035701671000,0.08192,0.081152,0.507648,7558.92352,26106.271744,26127.57504,26407.73888,26430.779904
0000000165,1,1729173035801843500,0.038656,0.037632,0.425216,7658.18496,26074.842368,26096.127232,26456.216832,26479.205888
0000000166,1,1729173035902023200,0.035584,0.03456,0.467712,7603.929344,26203.318784,26224.598784,26522.392832,26545.122304
0000000167,1,1729173036002271500,0.032768,0.031488,0.57088,7637.106688,20633.660672,20654.784512,26572.366592,26595.539456
0000000168,1,1729173036102460700,0.041728,0.04096,0.366336,7634.760192,20614.87616,20637.221888,26603.737856,26626.5408
0000000169,1,1729173036202784300,0.04096,0.039936,0.487424,7747.020544,20607.405312,20629.085952,26653.492736,26676.315136
0000000170,1,1729173036303027500,0.036864,0.035328,0.526592,7764.416,20732.120576,20753.337344,26686.762496,26709.385728
0000000171,1,1729173036403265500,0.038912,0.037888,0.503808,7729.750528,20712.06144,20733.389312,26709.88672,26732.703488
0000000172,1,1729173036503484700,0.036352,0.035584,0.626432,7821.944576,20847.310592,20868.628736,26732.162816,26754.905088
0000000173,1,1729173036603710700,0.06912,0.068096,0.451072,7765.335552,20917.41952,20938.687488,26764.915712,26787.738368
0000000174,1,1729173036703763700,0.03584,0.034816,0.532736,7700.775936,20864.538368,20885.669888,26812.562176,26835.204096
0000000175,1,1729173036803973400,0.037376,0.036352,0.47872,7637.564928,20816.577792,20837.919488,26878.487552,26901.501952
0000000176,1,1729173036904259600,0.040448,0.039424,0.585216,7635.958016,20770.017536,20791.237376,26925.78304,26948.50944
0000000177,1,1729173037004305700,0.058112,0.057344,0.5312,7571.808512,26725.485312,26746.85952,26973.751552,26996.45184
0000000178,1,1729173037104491500,0.046336,0.045312,0.70016,7502.63808,26710.258688,26731.458816,27037.118976,27060.062976
0000000179,1,1729173037204773000,0.0384,0.037632,0.453888,7445.350144,26671.322624,26692.30464,27076.406784,27099.501824
0000000180,1,1729173037304968000,0.044544,0.043264,0.549376,7374.712832,26671.943168,26693.175552,27124.999424,27149.26592
0000000181,1,1729173037405097500,0.037888,0.036608,0.41856,7323.417088,26635.181568,26656.292352,27160.177664,27183.31008
0000000182,1,1729173037505284000,0.055552,0.054272,0.593408,7255.960576,26607.854848,26629.07776,27200.882944,27223.584512
0000000183,1,1729173037605591300,0.0576,0.056064,0.4864,7183.715072,26581.587968,26602.89792,27248.3904,27271.217664
0000000184,1,1729173037705824800,0.022784,0.022272,0.37888,7118.089216,26541.737472,26563.208448,27307.161344,27330.341888
0000000200,1,1729173037747666400,0.156416,0.15488,1.193984,39.346176,123.2,144.720896,330.7776,355.04256
0000000185,1,1729173037806072600,0.041728,0.040704,0.513024,7050.983424,26526.987008,26548.22144,27335.466496,27357.57952
0000000201,1,1729173037848170800,0.05248,0.0512,0.651008,50.0992,392.708352,415.394816,768.624896,791.589376
0000000186,1,1729173037906265300,0.040448,0.03968,0.434944,6985.6896,26511.533056,26532.25856,27384.439296,27407.174144
0000000202,1,1729173037948180500,0.051456,0.050176,0.670464,168.174592,473.398528,494.63808,974.848768,998.521344
0000000187,1,1729173038006530600,0.041984,0.040704,0.59392,6917.960704,26478.447872,26499.706368,27425.641472,27448.623616
0000000203,1,1729173038048356900,0.035328,0.034304,0.626432,96.63744,612.811264,634.270976,1214.992896,1237.593856
0000000188,1,1729173038106650600,0.03968,0.0384,0.457984,6863.37792,26466.440448,26487.700224,27474.052352,27497.024512
0000000204,1,1729173038148739800,0.036352,0.035328,0.483328,169.112832,923.053056,944.380416,1586.255104,1608.69248
0000000189,1,1729173038206703900,0.099584,0.098304,3.496448,6819.476992,26434.080768,26455.319296,27587.311104,27610.375168
0000000205,1,1729173038249542000,0.035584,0.034304,0.370432,105.503232,1081.59488,1102.930176,1795.975424,1818.9888
0000000190,1,1729173038306790400,0.04352,0.042752,0.419584,6760.032512,26396.763392,26418.023424,27602.27456,27625.23776
0000000206,1,1729173038349856300,0.044288,0.04352,0.483584,352.692736,1448.186624,1469.433088,2355.750912,2378.788864
0000000191,1,1729173038407000300,0.04224,0.041216,0.561408,6692.68864,26433.095936,26454.34496,27656.003072,27679.02848
0000000207,1,1729173038449983500,0.037376,0.036096,0.373504,460.886528,1676.310528,1697.82528,2731.65312,2754.33216
0000000192,1,1729173038507231200,0.042752,0.041472,0.539648,6636.603904,26419.186944,26440.236288,27718.6496,27741.729536
0000000208,1,1729173038550258700,0.05376,0.05248,2.583808,389.527296,1693.02912,1715.526912,2842.74176,2864.65664
0000000193,1,1729173038607497700,0.042752,0.041728,0.502784,6577.176576,26383.835648,26405.135104,27769.364224,27791.762944
0000000209,1,1729173038650433300,0.046848,0.045568,0.571136,341.16736,1720.360448,1742.214912,3060.554752,3083.158272
0000000194,1,1729173038707710700,0.090368,0.089088,0.472832,6509.438208,26355.673856,26376.95616,27834.991616,27857.061888
0000000210,1,1729173038750607400,0.043008,0.041472,0.57088,614.488576,2110.257152,2130.973952,3610.661376,3633.457664
0000000195,1,1729173038807733800,0.025856,0.0256,0.501504,6442.773504,26321.28,26342.089984,27900.82816,27923.872256
0000000211,1,1729173038850887400,0.03712,0.036096,0.458752,548.402688,2134.298624,2155.5904,3690.360576,3713.208064
0000000196,1,1729173038908060400,0.045056,0.043776,0.786688,6374.332672,26286.997248,26308.403712,27934.762496,27957.773824
0000000212,1,1729173038951456300,0.048384,0.047616,0.49152,526.75968,2459.203072,2480.482048,4001.646592,4024.335616
0000000197,1,1729173039008255200,0.061696,0.057088,0.575744,6311.32416,26250.2848,26271.264512,27981.8624,28005.1968
0000000213,1,1729173039051641600,0.039936,0.0384,0.534272,485.756416,2478.256384,2499.68512,4077.467904,4100.285696
0000000198,1,1729173039108325600,0.048128,0.047104,0.62336,6242.963968,26214.750464,26236.00256,28051.589632,28073.850112
0000000214,1,1729173039151882800,0.036864,0.03584,0.521984,563.820288,2622.0288,2643.266816,4384.321536,4406.815744
0000000199,1,1729173039208583200,0.043776,0.037888,0.5376,6178.609408,26198.931456,26225.107968,28196.720896,28219.04896
0000000215,1,1729173039252141600,0.03584,0.034816,0.408064,575.724032,2693.15712,2714.475264,4750.090752,4772.861184
0000000216,1,1729173039352328400,0.048896,0.047616,0.650496,685.217536,2732.838656,2754.0992,4942.904064,4965.886976
0000000217,1,1729173039452463000,0.034816,0.033536,0.531456,843.187712,3246.748672,3267.936256,5537.63456,5560.155392
0000000218,1,1729173039552631600,0.040448,0.03968,0.580864,857.298176,3678.150144,3699.60576,5960.323328,5982.822912
0000000219,1,1729173039652880000,0.037888,0.036608,0.382464,788.504832,3640.095744,3661.414912,6036.995584,6060.038144
0000000220,1,1729173039752922000,0.0384,0.037632,0.409088,750.688,3873.182464,3895.008,6443.883264,6466.620672
0000000221,1,1729173039853122800,0.036864,0.035584,0.5056,848.31616,3950.857216,3971.68512,6705.07136,6727.73888
0000000222,1,1729173039953310700,0.037376,0.036608,0.462336,778.465536,4079.543808,4101.001472,6895.930368,6921.590784
0000000223,1,1729173040053498600,0.035584,0.03456,0.502016,838.25664,4373.615616,4394.8672,7429.056,7452.06144
0000000224,1,1729173040153612500,0.031744,0.03072,0.512512,1012.036864,4526.729472,4548.154624,7705.547008,7728.011776
0000000225,1,1729173040253900800,0.04224,0.041216,0.48256,943.775232,4490.183936,4511.537408,7845.860352,7867.583744
0000000226,1,1729173040354139400,0.050688,0.049664,0.525056,1088.731904,4722.56512,4743.877376,8198.81088,8221.659136
0000000227,1,1729173040454811000,0.032,0.030976,0.522752,1349.149696,11363.298816,11384.668672,13773.070848,13795.197952
0000000228,1,1729173040554973700,0.041984,0.04096,2.0352,1297.736192,11427.520768,11448.88064,13897.34656,13920.051712
0000000229,1,1729173040655137800,0.034816,0.033536,0.475136,1227.452416,11643.762432,11664.858112,14241.131008,14263.652864
0000000230,1,1729173040755376000,0.067328,0.065792,0.637184,1360.076032,12232.768,12253.860096,14706.333184,14729.051904
0000000231,1,1729173040855438800,0.039168,0.038656,0.413696,1304.221184,12264.992,12286.07232,14996.87424,15019.571712
0000000232,1,1729173040955756000,0.132352,0.130048,0.693248,1395.022848,12306.614272,12328.123392,15112.118272,15134.692608
