gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING,SM5G_PDU_SESSION_ACTIVE,DataPlaneReady
0000001181,1,1729180532437756400,0.031744,0.032768,0.507648,3650.462464,12891.046656,12912.349696,18468.48768,18491.17824
0000001182,1,1729180532538081000,0.041472,0.042496,0.596992,3601.552384,12885.791744,12907.0464,18531.247616,18554.1312
0000001183,1,1729180532638334700,0.043264,0.044544,0.489216,3540.806144,12993.348864,13014.59584,18593.198848,18615.673856
0000001184,1,1729180532738584000,0.03968,0.040704,0.475648,3510.399232,12977.597952,12998.840576,18645.793792,18667.977216
0000001185,1,1729180532839436000,0.034816,0.03584,0.454144,3580.721408,13150.786048,13172.094464,18739.53408,18762.253824
0000001186,1,1729180532939581400,0.046336,0.047872,0.742144,3515.695616,13142.817536,13164.111872,18776.559104,18799.518464
0000001187,1,1729180533039912700,0.038656,0.03968,0.534784,3773.51424,13316.133632,13337.434624,18827.532288,18849.625088
0000001188,1,1729180533140025900,0.03072,0.030976,0.314112,3725.28768,13316.271616,13337.648384,18873.895936,18896.65792
0000001189,1,1729180533240889300,0.079616,0.086016,0.727552,3674.3808,13430.163712,13451.480832,18933.243392,18956.030976
0000001200,1,1729180533283857000,0.146432,0.147712,1.056,44.798976,154.236672,175.705344,378.558976,403.337216
0000001190,1,1729180533342334700,0.032512,0.033536,0.468736,3900.668672,13539.94624,13561.243648,19004.03328,19026.802944
0000001201,1,1729180533383891500,0.105216,0.11008,0.567808,86.948864,504.256,527.531008,843.013376,866.013952
0000001191,1,1729180533442600200,0.0384,0.039424,0.612608,3864.857088,13690.2208,13711.536128,19065.40288,19088.051968
0000001202,1,1729180533484097000,0.037888,0.039168,0.483328,229.25568,793.445888,816.520448,1365.92,1388.07808
0000001192,1,1729180533542822100,0.044032,0.045056,0.62464,3942.562048,13811.660288,13833.001984,19127.497984,19150.280448
0000001203,1,1729180533584213000,0.038144,0.039168,0.588544,191.944192,765.731328,786.851584,1407.903232,1430.659584
0000001193,1,1729180533643041800,0.044032,0.045056,0.462848,3913.984768,13793.812736,13814.985216,19179.143936,19201.98784
0000001204,1,1729180533684354600,0.033792,0.0384,0.60928,240.263936,887.668224,908.914944,1782.546432,1805.390336
0000001194,1,1729180533743322000,0.045824,0.046848,0.575744,4009.063168,13879.9808,13901.041408,19245.924352,19268.927744
0000001205,1,1729180533784578300,0.036352,0.03712,0.587008,208.710144,1307.183616,1330.714624,2186.85696,2209.244928
